entity_id,kind,substation,date,value,present,degree,e_sh_kwh,e_cu_kwh,chi,pool,w,flex_potential,phi1,phi2,phi3,phi4
KLNC0136-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0136-A05"", ""hID"": ""KLNC0136"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0136-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0136-A06"", ""hID"": ""KLNC0136"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4094341987116089}",1,3,0.0,286.69498083698386,0.029270170615218093,PL,0.00016,0.18,0.007481296758104738,0.10062182959304194,0.0,0.0
KLNC0136-A07,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0136-A07"", ""hID"": ""KLNC0136"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 8, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4094341987116089}",1,3,0.0,183.4847877356697,0.02021420595184432,PL,0.00016,0.1296,0.007481296758104738,0.06439797093954686,0.0,0.0
KLNC0136-A08,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0136-A08"", ""hID"": ""KLNC0136"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4094341987116089}",1,3,0.0,121.04899190894875,0.014735906340667591,PL,0.00016,0.08075,0.007481296758104738,0.04248477249483994,0.0,0.0
KLNC0136-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0136-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 9, ""hID"": ""KLNC0136"", ""archetype"": ""Res-A"", ""w_h"": 795.3408386808318}",1,11,0.0,591.2287604816023,0.06123877516744563,PL,0.00176,0.0,0.02743142144638404,0.18460597348773763,0.0,0.0
KLNC0137-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A00"", ""hID"": ""KLNC0137"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0137-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A01"", ""hID"": ""KLNC0137"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0137-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A02"", ""hID"": ""KLNC0137"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0137-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A03"", ""hID"": ""KLNC0137"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0137-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A04"", ""hID"": ""KLNC0137"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 6, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0972,0.007481296758104738,0.0,0.0,0.0
KLNC0137-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0137-A05"", ""hID"": ""KLNC0137"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0137-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0137-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 6, ""hID"": ""KLNC0137"", ""archetype"": ""Res-C"", ""w_h"": 795.3408386808318}",1,8,0.0,0.0,0.010972568578553617,PL,0.00128,0.0,0.0199501246882793,0.0,0.0,0.0
KLNC0138-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A00"", ""hID"": ""KLNC0138"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A01"", ""hID"": ""KLNC0138"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A02"", ""hID"": ""KLNC0138"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A03"", ""hID"": ""KLNC0138"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A04"", ""hID"": ""KLNC0138"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A05"", ""hID"": ""KLNC0138"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.12,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A06"", ""hID"": ""KLNC0138"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 9, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.14579999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0138-A07,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0138-A07"", ""hID"": ""KLNC0138"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0138-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0138-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0138"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,0.0,0.013715710723192021,PL,0.0016,0.0,0.02493765586034913,0.0,0.0,0.0
KLNC0139-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A00"", ""hID"": ""KLNC0139"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A01"", ""hID"": ""KLNC0139"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A02"", ""hID"": ""KLNC0139"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A03"", ""hID"": ""KLNC0139"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A04"", ""hID"": ""KLNC0139"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A05"", ""hID"": ""KLNC0139"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0139-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A06"", ""hID"": ""KLNC0139"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 4, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4196038852595353}",1,3,0.0,390.5768938192853,0.03838507394853442,PL,0.00016,0.24,0.007481296758104738,0.13708144292630728,0.0,0.0
KLNC0139-A07,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A07"", ""hID"": ""KLNC0139"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 7, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4196038852595353}",1,3,0.0,164.04229540409983,0.01850826472421987,PL,0.00016,0.1134,0.007481296758104738,0.05757420602904906,0.0,0.0
KLNC0139-A08,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0139-A08"", ""hID"": ""KLNC0139"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4196038852595353}",1,3,0.0,123.68268304277368,0.014966994115290264,PL,0.00016,0.08075,0.007481296758104738,0.043409123593330635,0.0,0.0
KLNC0139-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0139-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 9, ""hID"": ""KLNC0139"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,11,0.0,678.3018722661589,0.06803572824213239,PL,0.00176,0.0,0.02743142144638404,0.21179378578648464,0.0,0.0
KLNC0140-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A00"", ""hID"": ""KLNC0140"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A01"", ""hID"": ""KLNC0140"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A02"", ""hID"": ""KLNC0140"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A03"", ""hID"": ""KLNC0140"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A04"", ""hID"": ""KLNC0140"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.18,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A05"", ""hID"": ""KLNC0140"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 7, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.1134,0.007481296758104738,0.0,0.0,0.0
KLNC0140-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0140-A06"", ""hID"": ""KLNC0140"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0140-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0140-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 7, ""hID"": ""KLNC0140"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,9,0.0,0.0,0.01234413965087282,PL,0.00144,0.0,0.022443890274314215,0.0,0.0,0.0
KLNC0141-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A00"", ""hID"": ""KLNC0141"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0141-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A01"", ""hID"": ""KLNC0141"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0141-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A02"", ""hID"": ""KLNC0141"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0141-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A03"", ""hID"": ""KLNC0141"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0141-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A04"", ""hID"": ""KLNC0141"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0141-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A05"", ""hID"": ""KLNC0141"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.3740410409310034}",1,3,0.0,253.10000464119202,0.02632244899825214,PL,0.00016,0.18,0.007481296758104738,0.08883094312517813,0.0,0.0
KLNC0141-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A06"", ""hID"": ""KLNC0141"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 5, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.3740410409310034}",1,3,0.0,101.24000185647682,0.012997807529475422,PL,0.00016,0.081,0.007481296758104738,0.03553237725007126,0.0,0.0
KLNC0141-A07,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0141-A07"", ""hID"": ""KLNC0141"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.3740410409310034}",1,3,0.0,106.86444640405887,0.013491312769059745,PL,0.00016,0.08075,0.007481296758104738,0.03750639820840855,0.0,0.0
KLNC0141-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0141-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 8, ""hID"": ""KLNC0141"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,10,0.0,461.20445290172773,0.04971746786684347,PL,0.0016,0.0,0.02493765586034913,0.14400702857460582,0.0,0.0
KLNC0142-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0142-A00"", ""hID"": ""KLNC0142"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0142-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0142-A01"", ""hID"": ""KLNC0142"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0142-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0142-A02"", ""hID"": ""KLNC0142"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 1, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.06,0.007481296758104738,0.0,0.0,0.0
KLNC0142-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0142-A03"", ""hID"": ""KLNC0142"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 4, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.0648,0.007481296758104738,0.0,0.0,0.0
KLNC0142-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0142-A04"", ""hID"": ""KLNC0142"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.08075,0.007481296758104738,0.0,0.0,0.0
KLNC0142-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0142-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 5, ""hID"": ""KLNC0142"", ""archetype"": ""Res-C"", ""w_h"": 795.3408386808318}",1,7,0.0,0.0,0.009600997506234414,PL,0.00112,0.0,0.017456359102244388,0.0,0.0,0.0
KLNC0143-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A00"", ""hID"": ""KLNC0143"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A01"", ""hID"": ""KLNC0143"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A02"", ""hID"": ""KLNC0143"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A03"", ""hID"": ""KLNC0143"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A04"", ""hID"": ""KLNC0143"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 0.75, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.7124999999999999,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A05"", ""hID"": ""KLNC0143"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0143-A06,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A06"", ""hID"": ""KLNC0143"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 2, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.4150135744432299}",1,3,0.0,246.4610895020016,0.025739931137398725,PL,0.00016,0.12,0.007481296758104738,0.08650087168176447,0.0,0.0
KLNC0143-A07,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A07"", ""hID"": ""KLNC0143"", ""class"": ""curtailable"", ""appliance"": ""lighting"", ""n"": 6, ""p_rat_kw"": 0.018, ""x_star"": 0.0, ""y_star"": 0.4150135744432299}",1,3,0.0,177.45198444144114,0.019684870119675207,PL,0.00016,0.0972,0.007481296758104738,0.06228062761087041,0.0,0.0
KLNC0143-A08,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0143-A08"", ""hID"": ""KLNC0143"", ""class"": ""curtailable"", ""appliance"": ""television"", ""n"": 1, ""p_rat_kw"": 0.095, ""x_star"": 0.0, ""y_star"": 0.4150135744432299}",1,3,0.0,156.0920233512677,0.017810684566570315,PL,0.00016,0.08075,0.007481296758104738,0.05478388539845083,0.0,0.0
KLNC0143-M,mt,Kalyanpur,2026-07-12,"{""mID"": ""KLNC0143-M"", ""iID"": ""Kalyanpur"", ""N_ap"": 9, ""hID"": ""KLNC0143"", ""archetype"": ""Res-B"", ""w_h"": 795.3408386808318}",1,11,0.0,580.0050972947105,0.06036265267171873,PL,0.00176,0.0,0.02743142144638404,0.18110148350483005,0.0,0.0
KLNC0144-A00,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A00"", ""hID"": ""KLNC0144"", ""class"": ""critical"", ""appliance"": ""refrigerator"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.056999999999999995,0.007481296758104738,0.0,0.0,0.0
KLNC0144-A01,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A01"", ""hID"": ""KLNC0144"", ""class"": ""critical"", ""appliance"": ""router_and_standby"", ""n"": 1, ""p_rat_kw"": 0.035, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.03325,0.007481296758104738,0.0,0.0,0.0
KLNC0144-A02,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A02"", ""hID"": ""KLNC0144"", ""class"": ""shiftable"", ""appliance"": ""washing_machine"", ""n"": 1, ""p_rat_kw"": 0.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.425,0.007481296758104738,0.0,0.0,0.0
KLNC0144-A03,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A03"", ""hID"": ""KLNC0144"", ""class"": ""shiftable"", ""appliance"": ""electric_iron"", ""n"": 1, ""p_rat_kw"": 1.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.55,0.007481296758104738,0.0,0.0,0.0
KLNC0144-A04,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A04"", ""hID"": ""KLNC0144"", ""class"": ""shiftable"", ""appliance"": ""rice_cooker"", ""n"": 1, ""p_rat_kw"": 0.7, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.42,0.007481296758104738,0.0,0.0,0.0
KLNC0144-A05,ap,Kalyanpur,2026-07-12,"{""aID"": ""KLNC0144-A05"", ""hID"": ""KLNC0144"", ""class"": ""curtailable"", ""appliance"": ""ceiling_fan"", ""n"": 3, ""p_rat_kw"": 0.075, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.004114713216957606,PL,0.00016,0.18,0.007481296758104738,0.0,0.0,0.0
