entity_id,kind,substation,date,value,present,degree,e_sh_kwh,e_cu_kwh,chi,pool,w,phi1,phi2,phi3,phi4
DHNC0238-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A01"", ""hID"": ""DHNC0238"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0238-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A02"", ""hID"": ""DHNC0238"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0238-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A03"", ""hID"": ""DHNC0238"", ""class"": ""shiftable"", ""appliance"": ""water_heater_storage"", ""n"": 1, ""p_rat_kw"": 2.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0238-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A04"", ""hID"": ""DHNC0238"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 3, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.2699455911723886}",1,3,0.0,895.4552301482063,0.501275980306011,PH,0.0001608234158893535,1.0,0.004253267686703169,1.0,0.0
DHNC0238-A05,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A05"", ""hID"": ""DHNC0238"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 1, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.2699455911723886}",1,3,0.0,76.75330544127483,0.5001093697405152,PH,0.0001608234158893535,1.0,0.00036456580171741453,1.0,0.0
DHNC0238-A06,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0238-A06"", ""hID"": ""DHNC0238"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 2, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.2699455911723886}",1,3,0.0,68.22516039224429,0.5000972175471247,PH,0.0001608234158893535,1.0,0.00032405849041547955,1.0,0.0
DHNC0238-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0238-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 7, ""hID"": ""DHNC0238"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,9,0.0,1040.4336959817254,0.24579571382703339,PM,0.0014474107430041815,0.14771048744460857,0.004941891978836063,1.0,0.0
DHNC0239-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A00"", ""hID"": ""DHNC0239"", ""class"": ""critical"", ""appliance"": ""display_refrigeration"", ""n"": 2, ""p_rat_kw"": 0.8, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0239-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A01"", ""hID"": ""DHNC0239"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 2, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0239-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A02"", ""hID"": ""DHNC0239"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0239-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A03"", ""hID"": ""DHNC0239"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 1, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.1934719294249441}",1,3,0.0,216.40129498002375,0.5003083613577689,PH,0.0001608234158893535,1.0,0.0010278711925630485,1.0,0.0
DHNC0239-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A04"", ""hID"": ""DHNC0239"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.1934719294249441}",1,3,0.0,111.29209456115507,0.5001585858411383,PH,0.0001608234158893535,1.0,0.0005286194704609963,1.0,0.0
DHNC0239-A05,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0239-A05"", ""hID"": ""DHNC0239"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 2, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.1934719294249441}",1,3,0.0,49.46315313829114,0.5000704825960615,PH,0.0001608234158893535,1.0,0.00023494198687155392,1.0,0.0
DHNC0239-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0239-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 6, ""hID"": ""DHNC0239"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,8,0.0,377.1565426794699,0.24485057602835125,PM,0.001286587327114828,0.14771048744460857,0.0017914326498955984,1.0,0.0
DHNC0240-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0240-A00"", ""hID"": ""DHNC0240"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 2, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0240-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0240-A01"", ""hID"": ""DHNC0240"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0240-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0240-A02"", ""hID"": ""DHNC0240"", ""class"": ""shiftable"", ""appliance"": ""water_heater_storage"", ""n"": 1, ""p_rat_kw"": 2.0, ""x_star"": 1.0, ""y_star"": 0.0}",1,3,50.5231702070444,0.0,0.5000719930690123,PH,0.0001608234158893535,1.0,0.00023997689670745474,1.0,0.0
DHNC0240-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0240-A03"", ""hID"": ""DHNC0240"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.2770154233276872}",1,3,0.0,185.20699530696277,0.5002639109925217,PH,0.0001608234158893535,1.0,0.0008797033084056169,1.0,0.0
DHNC0240-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0240-A04"", ""hID"": ""DHNC0240"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 1, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.2770154233276872}",1,3,0.0,41.15711006821395,0.500058646887227,PH,0.0001608234158893535,1.0,0.00019548962409013712,1.0,0.0
DHNC0240-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0240-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 5, ""hID"": ""DHNC0240"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,7,50.5231702070444,226.36410537517673,0.24470769718214355,PM,0.0011257639112254745,0.14771048744460857,0.001315169829203209,1.0,0.0
DHNC0241-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0241-A00"", ""hID"": ""DHNC0241"", ""class"": ""critical"", ""appliance"": ""display_refrigeration"", ""n"": 2, ""p_rat_kw"": 0.8, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0241-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0241-A01"", ""hID"": ""DHNC0241"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0241-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0241-A02"", ""hID"": ""DHNC0241"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 1, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.2546856516415463}",1,3,0.0,225.9774238199616,0.5003220068772725,PH,0.0001608234158893535,1.0,0.0010733562575750341,1.0,0.0
DHNC0241-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0241-A03"", ""hID"": ""DHNC0241"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 3, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.2546856516415463}",1,3,0.0,174.32544123254178,0.5002484053053246,PH,0.0001608234158893535,1.0,0.0008280176844150263,1.0,0.0
DHNC0241-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0241-A04"", ""hID"": ""DHNC0241"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 1, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.2546856516415463}",1,3,0.0,25.825991293709897,0.500036800785974,PH,0.0001608234158893535,1.0,0.00012266928658000392,1.0,0.0
DHNC0241-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0241-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 5, ""hID"": ""DHNC0241"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,7,0.0,426.1288563462133,0.2449203592019536,PM,0.0011257639112254745,0.14771048744460857,0.0020240432285700645,1.0,0.0
DHNC0242-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A00"", ""hID"": ""DHNC0242"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0242-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A01"", ""hID"": ""DHNC0242"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0242-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A02"", ""hID"": ""DHNC0242"", ""class"": ""shiftable"", ""appliance"": ""water_heater_storage"", ""n"": 1, ""p_rat_kw"": 2.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0242-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A03"", ""hID"": ""DHNC0242"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 3, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.2492509721237302}",1,3,0.0,845.7718001702679,0.5012051838261284,PH,0.0001608234158893535,1.0,0.004017279420427958,1.0,0.0
DHNC0242-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A04"", ""hID"": ""DHNC0242"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 1, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.2492509721237302}",1,3,0.0,72.4947257288801,0.5001033014708111,PH,0.0001608234158893535,1.0,0.00034433823603668214,1.0,0.0
DHNC0242-A05,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0242-A05"", ""hID"": ""DHNC0242"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 1, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.2492509721237302}",1,3,0.0,32.21987810172449,0.5000459117648048,PH,0.0001608234158893535,1.0,0.00015303921601630318,1.0,0.0
DHNC0242-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0242-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 6, ""hID"": ""DHNC0242"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,8,0.0,950.4864040008725,0.24566754329512686,PM,0.001286587327114828,0.14771048744460857,0.004514656872480944,1.0,0.0
DHNC0243-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0243-A00"", ""hID"": ""DHNC0243"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0243-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0243-A01"", ""hID"": ""DHNC0243"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0243-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0243-A02"", ""hID"": ""DHNC0243"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0243-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0243-A03"", ""hID"": ""DHNC0243"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 3, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.2778303441550011}",1,3,0.0,801.2131969964902,0.5011416899760744,PH,0.0001608234158893535,1.0,0.0038056332535813028,1.0,0.0
DHNC0243-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0243-A04"", ""hID"": ""DHNC0243"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.2778303441550011}",1,3,0.0,137.35083377082688,0.5001957182816128,PH,0.0001608234158893535,1.0,0.000652394272042509,1.0,0.0
DHNC0243-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0243-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 5, ""hID"": ""DHNC0243"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,7,0.0,938.564030767317,0.24565055449106973,PM,0.0011257639112254745,0.14771048744460857,0.004458027525623812,1.0,0.0
DHNC0244-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0244-A00"", ""hID"": ""DHNC0244"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 2, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0244-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0244-A01"", ""hID"": ""DHNC0244"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0244-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0244-A02"", ""hID"": ""DHNC0244"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 4, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.3516760157335324}",1,3,0.0,768.3406025840587,0.5010948481221597,PH,0.0001608234158893535,1.0,0.003649493740532333,1.0,0.0
DHNC0244-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0244-A03"", ""hID"": ""DHNC0244"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 1, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.3516760157335324}",1,3,0.0,49.393324451832356,0.5000703830935674,PH,0.0001608234158893535,1.0,0.0002346103118913643,1.0,0.0
DHNC0244-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0244-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 4, ""hID"": ""DHNC0244"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,6,0.0,817.7339270358912,0.2454783774491097,PM,0.0009649404953361209,0.14771048744460857,0.0038841040524236975,1.0,0.0
DHNC0245-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A00"", ""hID"": ""DHNC0245"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0245-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A01"", ""hID"": ""DHNC0245"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0245-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A02"", ""hID"": ""DHNC0245"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0245-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A03"", ""hID"": ""DHNC0245"", ""class"": ""shiftable"", ""appliance"": ""water_heater_storage"", ""n"": 1, ""p_rat_kw"": 2.0, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0245-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A04"", ""hID"": ""DHNC0245"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 3, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.3315462354669829}",1,3,0.0,975.8956342153285,0.5013906039833781,PH,0.0001608234158893535,1.0,0.004635346611260247,1.0,0.0
DHNC0245-A05,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A05"", ""hID"": ""DHNC0245"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 1, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.3315462354669829}",1,3,0.0,83.64819721845674,0.5001191946271467,PH,0.0001608234158893535,1.0,0.0003973154238223069,1.0,0.0
DHNC0245-A06,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0245-A06"", ""hID"": ""DHNC0245"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 2, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.3315462354669829}",1,3,0.0,74.35395308307265,0.500105950779686,PH,0.0001608234158893535,1.0,0.00035316926561982834,1.0,0.0
DHNC0245-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0245-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 7, ""hID"": ""DHNC0245"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,9,0.0,1133.8977845168579,0.2459288956235933,PM,0.0014474107430041815,0.14771048744460857,0.005385831300702382,1.0,0.0
DHNC0246-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0246-A00"", ""hID"": ""DHNC0246"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 2, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0246-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0246-A01"", ""hID"": ""DHNC0246"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0246-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0246-A02"", ""hID"": ""DHNC0246"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0246-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0246-A03"", ""hID"": ""DHNC0246"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.3907228836450352}",1,3,0.0,216.34562204432066,0.5003082820265337,PH,0.0001608234158893535,1.0,0.0010276067551121546,1.0,0.0
DHNC0246-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0246-A04"", ""hID"": ""DHNC0246"", ""class"": ""curtailable"", ""appliance"": ""signage_and_display"", ""n"": 1, ""p_rat_kw"": 0.4, ""x_star"": 0.0, ""y_star"": 0.3907228836450352}",1,3,0.0,48.07680489873793,0.5000685071170075,PH,0.0001608234158893535,1.0,0.00022835705669158998,1.0,0.0
DHNC0246-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0246-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 5, ""hID"": ""DHNC0246"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,7,0.0,264.4224269430586,0.2446899353769237,PM,0.0011257639112254745,0.14771048744460857,0.0012559638118037448,1.0,0.0
DHNC0247-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0247-A00"", ""hID"": ""DHNC0247"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0247-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0247-A01"", ""hID"": ""DHNC0247"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0247-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0247-A02"", ""hID"": ""DHNC0247"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.333962701796865}",1,3,0.0,37.64529041899898,0.5000536427144222,PH,0.0001608234158893535,1.0,0.00017880904807399936,1.0,0.0
DHNC0247-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0247-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 3, ""hID"": ""DHNC0247"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,5,0.0,37.64529041899898,0.24436678894780478,PM,0.0008041170794467674,0.14771048744460857,0.00017880904807399936,1.0,0.0
DHNC0248-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0248-A00"", ""hID"": ""DHNC0248"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0248-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0248-A01"", ""hID"": ""DHNC0248"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0248-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0248-A02"", ""hID"": ""DHNC0248"", ""class"": ""shiftable"", ""appliance"": ""water_pump"", ""n"": 1, ""p_rat_kw"": 1.5, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0248-A03,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0248-A03"", ""hID"": ""DHNC0248"", ""class"": ""curtailable"", ""appliance"": ""ac_cassette"", ""n"": 3, ""p_rat_kw"": 3.5, ""x_star"": 0.0, ""y_star"": 0.3232912201164075}",1,3,0.0,797.872945474389,0.5011369302795359,PH,0.0001608234158893535,1.0,0.0037897675984529464,1.0,0.0
DHNC0248-A04,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0248-A04"", ""hID"": ""DHNC0248"", ""class"": ""curtailable"", ""appliance"": ""lighting_retail"", ""n"": 2, ""p_rat_kw"": 0.9, ""x_star"": 0.0, ""y_star"": 0.3232912201164075}",1,3,0.0,136.77821922418096,0.5001949023336347,PH,0.0001608234158893535,1.0,0.0006496744454490765,1.0,0.0
DHNC0248-M,mt,Dhanmondi,2026-07-02,"{""mID"": ""DHNC0248-M"", ""iID"": ""Dhanmondi"", ""N_ap"": 5, ""hID"": ""DHNC0248"", ""archetype"": ""Commercial"", ""w_h"": 41.12269977226239}",1,7,0.0,934.65116469857,0.24564497884655317,PM,0.0011257639112254745,0.14771048744460857,0.0044394420439020236,1.0,0.0
DHNC0249-A00,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0249-A00"", ""hID"": ""DHNC0249"", ""class"": ""critical"", ""appliance"": ""display_refrigeration"", ""n"": 3, ""p_rat_kw"": 0.8, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0249-A01,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0249-A01"", ""hID"": ""DHNC0249"", ""class"": ""critical"", ""appliance"": ""pos_and_servers"", ""n"": 1, ""p_rat_kw"": 0.3, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
DHNC0249-A02,ap,Dhanmondi,2026-07-02,"{""aID"": ""DHNC0249-A02"", ""hID"": ""DHNC0249"", ""class"": ""critical"", ""appliance"": ""security_and_cctv"", ""n"": 1, ""p_rat_kw"": 0.15, ""x_star"": 0.0, ""y_star"": 0.0}",1,3,0.0,0.0,0.5,PH,0.0001608234158893535,1.0,0.0,1.0,0.0
