nodeId,appliance_id,appliance_name,category,rated_power_w,actual_power_w,duty_cycle,quantity,household_id,label
APP_DSM0087_washing_machine_1,DSM0087_washing_machine_1,washing_machine,Schedulable,450,522.6,0.7,1,DHH0087,Appliance
APP_DSM0087_computer_laptop_1,DSM0087_computer_laptop_1,computer_laptop,Curtailable,80,86.0,1.0,2,DHH0087,Appliance
APP_DSM0087_router_charger_standby_1,DSM0087_router_charger_standby_1,router_charger_standby,Critical,18,15.1,1.0,1,DHH0087,Appliance
APP_DSM0087_exhaust_fan_1,DSM0087_exhaust_fan_1,exhaust_fan,Curtailable,35,46.9,0.9,1,DHH0087,Appliance
APP_DSM0088_ceiling_fan_1,DSM0088_ceiling_fan_1,ceiling_fan,Curtailable,75,57.9,0.85,3,DHH0088,Appliance
APP_DSM0088_table_fan_1,DSM0088_table_fan_1,table_fan,Curtailable,45,42.8,0.8,1,DHH0088,Appliance
APP_DSM0088_split_ac_1_5ton_1,DSM0088_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1640.5,0.65,2,DHH0088,Appliance
APP_DSM0088_refrigerator_1,DSM0088_refrigerator_1,refrigerator,Critical,150,148.7,0.42,1,DHH0088,Appliance
APP_DSM0088_deep_freezer_1,DSM0088_deep_freezer_1,deep_freezer,Critical,180,176.1,0.5,1,DHH0088,Appliance
APP_DSM0088_led_light_1,DSM0088_led_light_1,led_light,Critical,10,9.4,1.0,16,DHH0088,Appliance
APP_DSM0088_tv_led_1,DSM0088_tv_led_1,tv_led,Curtailable,60,52.1,1.0,3,DHH0088,Appliance
APP_DSM0088_rice_cooker_1,DSM0088_rice_cooker_1,rice_cooker,Schedulable,650,760.8,0.6,1,DHH0088,Appliance
APP_DSM0088_microwave_oven_1,DSM0088_microwave_oven_1,microwave_oven,Schedulable,1100,933.5,0.85,1,DHH0088,Appliance
APP_DSM0088_blender_mixer_1,DSM0088_blender_mixer_1,blender_mixer,Schedulable,400,402.4,0.9,1,DHH0088,Appliance
APP_DSM0088_electric_iron_1,DSM0088_electric_iron_1,electric_iron,Schedulable,1000,911.3,0.8,1,DHH0088,Appliance
APP_DSM0088_washing_machine_1,DSM0088_washing_machine_1,washing_machine,Schedulable,450,476.8,0.7,1,DHH0088,Appliance
APP_DSM0088_ips_backup_1,DSM0088_ips_backup_1,ips_backup,Schedulable,300,348.6,0.6,1,DHH0088,Appliance
APP_DSM0088_geyser_water_heater_1,DSM0088_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1424.2,0.8,1,DHH0088,Appliance
APP_DSM0088_computer_laptop_1,DSM0088_computer_laptop_1,computer_laptop,Curtailable,80,103.0,1.0,2,DHH0088,Appliance
APP_DSM0088_router_charger_standby_1,DSM0088_router_charger_standby_1,router_charger_standby,Critical,18,13.7,1.0,2,DHH0088,Appliance
APP_DSM0088_exhaust_fan_1,DSM0088_exhaust_fan_1,exhaust_fan,Curtailable,35,39.3,0.9,2,DHH0088,Appliance
APP_DSM0089_ceiling_fan_1,DSM0089_ceiling_fan_1,ceiling_fan,Curtailable,75,97.8,0.85,3,DHH0089,Appliance
APP_DSM0089_table_fan_1,DSM0089_table_fan_1,table_fan,Curtailable,45,47.0,0.8,1,DHH0089,Appliance
APP_DSM0089_split_ac_1ton_1,DSM0089_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,943.7,0.65,1,DHH0089,Appliance
APP_DSM0089_split_ac_1_5ton_1,DSM0089_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1822.5,0.65,1,DHH0089,Appliance
APP_DSM0089_refrigerator_1,DSM0089_refrigerator_1,refrigerator,Critical,150,166.4,0.42,1,DHH0089,Appliance
APP_DSM0089_led_light_1,DSM0089_led_light_1,led_light,Critical,10,7.3,1.0,15,DHH0089,Appliance
APP_DSM0089_tv_led_1,DSM0089_tv_led_1,tv_led,Curtailable,60,67.5,1.0,2,DHH0089,Appliance
APP_DSM0089_rice_cooker_1,DSM0089_rice_cooker_1,rice_cooker,Schedulable,650,595.1,0.6,1,DHH0089,Appliance
APP_DSM0089_electric_kettle_1,DSM0089_electric_kettle_1,electric_kettle,Schedulable,1800,1884.4,0.9,1,DHH0089,Appliance
APP_DSM0089_microwave_oven_1,DSM0089_microwave_oven_1,microwave_oven,Schedulable,1100,1127.1,0.85,1,DHH0089,Appliance
APP_DSM0089_blender_mixer_1,DSM0089_blender_mixer_1,blender_mixer,Schedulable,400,399.6,0.9,1,DHH0089,Appliance
APP_DSM0089_electric_iron_1,DSM0089_electric_iron_1,electric_iron,Schedulable,1000,1111.5,0.8,1,DHH0089,Appliance
APP_DSM0089_washing_machine_1,DSM0089_washing_machine_1,washing_machine,Schedulable,450,445.3,0.7,1,DHH0089,Appliance
APP_DSM0089_geyser_water_heater_1,DSM0089_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1762.5,0.8,1,DHH0089,Appliance
APP_DSM0089_router_charger_standby_1,DSM0089_router_charger_standby_1,router_charger_standby,Critical,18,16.1,1.0,1,DHH0089,Appliance
APP_DSM0090_ceiling_fan_1,DSM0090_ceiling_fan_1,ceiling_fan,Curtailable,75,72.0,0.85,4,DHH0090,Appliance
APP_DSM0090_split_ac_1ton_1,DSM0090_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,966.2,0.65,1,DHH0090,Appliance
APP_DSM0090_split_ac_1_5ton_1,DSM0090_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1765.4,0.65,2,DHH0090,Appliance
APP_DSM0090_refrigerator_1,DSM0090_refrigerator_1,refrigerator,Critical,150,111.2,0.42,3,DHH0090,Appliance
APP_DSM0090_deep_freezer_1,DSM0090_deep_freezer_1,deep_freezer,Critical,180,187.0,0.5,1,DHH0090,Appliance
APP_DSM0090_led_light_1,DSM0090_led_light_1,led_light,Critical,10,7.1,1.0,19,DHH0090,Appliance
APP_DSM0090_tube_light_1,DSM0090_tube_light_1,tube_light,Critical,36,32.0,1.0,1,DHH0090,Appliance
APP_DSM0090_tv_led_1,DSM0090_tv_led_1,tv_led,Curtailable,60,16.5,1.0,2,DHH0090,Appliance
APP_DSM0090_rice_cooker_1,DSM0090_rice_cooker_1,rice_cooker,Schedulable,650,493.7,0.6,1,DHH0090,Appliance
APP_DSM0090_electric_kettle_1,DSM0090_electric_kettle_1,electric_kettle,Schedulable,1800,1870.1,0.9,1,DHH0090,Appliance
APP_DSM0090_microwave_oven_1,DSM0090_microwave_oven_1,microwave_oven,Schedulable,1100,1246.4,0.85,1,DHH0090,Appliance
APP_DSM0090_blender_mixer_1,DSM0090_blender_mixer_1,blender_mixer,Schedulable,400,403.4,0.9,1,DHH0090,Appliance
APP_DSM0090_electric_iron_1,DSM0090_electric_iron_1,electric_iron,Schedulable,1000,979.6,0.8,1,DHH0090,Appliance
APP_DSM0090_washing_machine_1,DSM0090_washing_machine_1,washing_machine,Schedulable,450,442.9,0.7,1,DHH0090,Appliance
APP_DSM0090_router_charger_standby_1,DSM0090_router_charger_standby_1,router_charger_standby,Critical,18,17.7,1.0,2,DHH0090,Appliance
APP_DSM0091_ceiling_fan_1,DSM0091_ceiling_fan_1,ceiling_fan,Curtailable,75,90.6,0.85,5,DHH0091,Appliance
APP_DSM0091_table_fan_1,DSM0091_table_fan_1,table_fan,Curtailable,45,33.4,0.8,1,DHH0091,Appliance
APP_DSM0091_split_ac_1ton_1,DSM0091_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1041.2,0.65,2,DHH0091,Appliance
APP_DSM0091_split_ac_1_5ton_1,DSM0091_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1801.3,0.65,1,DHH0091,Appliance
APP_DSM0091_refrigerator_1,DSM0091_refrigerator_1,refrigerator,Critical,150,191.6,0.42,1,DHH0091,Appliance
APP_DSM0091_deep_freezer_1,DSM0091_deep_freezer_1,deep_freezer,Critical,180,176.0,0.5,1,DHH0091,Appliance
APP_DSM0091_led_light_1,DSM0091_led_light_1,led_light,Critical,10,9.9,1.0,14,DHH0091,Appliance
APP_DSM0091_tube_light_1,DSM0091_tube_light_1,tube_light,Critical,36,42.6,1.0,2,DHH0091,Appliance
APP_DSM0091_tv_led_1,DSM0091_tv_led_1,tv_led,Curtailable,60,65.6,1.0,2,DHH0091,Appliance
APP_DSM0091_rice_cooker_1,DSM0091_rice_cooker_1,rice_cooker,Schedulable,650,575.1,0.6,1,DHH0091,Appliance
APP_DSM0091_electric_kettle_1,DSM0091_electric_kettle_1,electric_kettle,Schedulable,1800,1663.1,0.9,1,DHH0091,Appliance
APP_DSM0091_blender_mixer_1,DSM0091_blender_mixer_1,blender_mixer,Schedulable,400,304.7,0.9,1,DHH0091,Appliance
APP_DSM0091_electric_iron_1,DSM0091_electric_iron_1,electric_iron,Schedulable,1000,1149.6,0.8,1,DHH0091,Appliance
APP_DSM0091_washing_machine_1,DSM0091_washing_machine_1,washing_machine,Schedulable,450,427.8,0.7,1,DHH0091,Appliance
APP_DSM0091_water_pump_0_5hp_1,DSM0091_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,373.9,0.95,1,DHH0091,Appliance
APP_DSM0091_geyser_water_heater_1,DSM0091_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1777.1,0.8,1,DHH0091,Appliance
APP_DSM0091_computer_laptop_1,DSM0091_computer_laptop_1,computer_laptop,Curtailable,80,55.8,1.0,3,DHH0091,Appliance
APP_DSM0091_router_charger_standby_1,DSM0091_router_charger_standby_1,router_charger_standby,Critical,18,15.2,1.0,1,DHH0091,Appliance
APP_DSM0091_exhaust_fan_1,DSM0091_exhaust_fan_1,exhaust_fan,Curtailable,35,33.4,0.9,1,DHH0091,Appliance
APP_DSM0092_ceiling_fan_1,DSM0092_ceiling_fan_1,ceiling_fan,Curtailable,75,80.9,0.85,6,DHH0092,Appliance
APP_DSM0092_split_ac_1ton_1,DSM0092_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1114.6,0.65,2,DHH0092,Appliance
APP_DSM0092_split_ac_1_5ton_1,DSM0092_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1769.7,0.65,2,DHH0092,Appliance
APP_DSM0092_refrigerator_1,DSM0092_refrigerator_1,refrigerator,Critical,150,156.7,0.42,2,DHH0092,Appliance
APP_DSM0092_led_light_1,DSM0092_led_light_1,led_light,Critical,10,9.1,1.0,11,DHH0092,Appliance
APP_DSM0092_tv_led_1,DSM0092_tv_led_1,tv_led,Curtailable,60,63.5,1.0,2,DHH0092,Appliance
APP_DSM0092_rice_cooker_1,DSM0092_rice_cooker_1,rice_cooker,Schedulable,650,699.8,0.6,1,DHH0092,Appliance
APP_DSM0092_electric_kettle_1,DSM0092_electric_kettle_1,electric_kettle,Schedulable,1800,1991.2,0.9,1,DHH0092,Appliance
APP_DSM0092_blender_mixer_1,DSM0092_blender_mixer_1,blender_mixer,Schedulable,400,480.8,0.9,1,DHH0092,Appliance
APP_DSM0092_electric_iron_1,DSM0092_electric_iron_1,electric_iron,Schedulable,1000,928.0,0.8,1,DHH0092,Appliance
APP_DSM0092_washing_machine_1,DSM0092_washing_machine_1,washing_machine,Schedulable,450,578.3,0.7,1,DHH0092,Appliance
APP_DSM0092_geyser_water_heater_1,DSM0092_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1795.8,0.8,2,DHH0092,Appliance
APP_DSM0092_computer_laptop_1,DSM0092_computer_laptop_1,computer_laptop,Curtailable,80,124.6,1.0,2,DHH0092,Appliance
APP_DSM0092_router_charger_standby_1,DSM0092_router_charger_standby_1,router_charger_standby,Critical,18,23.9,1.0,3,DHH0092,Appliance
APP_DSM0093_ceiling_fan_1,DSM0093_ceiling_fan_1,ceiling_fan,Curtailable,75,69.8,0.85,3,DHH0093,Appliance
APP_DSM0093_table_fan_1,DSM0093_table_fan_1,table_fan,Curtailable,45,44.7,0.8,1,DHH0093,Appliance
APP_DSM0093_split_ac_1ton_1,DSM0093_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1215.6,0.65,2,DHH0093,Appliance
APP_DSM0093_split_ac_1_5ton_1,DSM0093_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1670.7,0.65,1,DHH0093,Appliance
APP_DSM0093_refrigerator_1,DSM0093_refrigerator_1,refrigerator,Critical,150,119.2,0.42,2,DHH0093,Appliance
APP_DSM0093_led_light_1,DSM0093_led_light_1,led_light,Critical,10,9.8,1.0,9,DHH0093,Appliance
APP_DSM0093_tv_led_1,DSM0093_tv_led_1,tv_led,Curtailable,60,64.0,1.0,4,DHH0093,Appliance
APP_DSM0093_rice_cooker_1,DSM0093_rice_cooker_1,rice_cooker,Schedulable,650,636.3,0.6,1,DHH0093,Appliance
APP_DSM0093_electric_kettle_1,DSM0093_electric_kettle_1,electric_kettle,Schedulable,1800,1780.1,0.9,1,DHH0093,Appliance
APP_DSM0093_microwave_oven_1,DSM0093_microwave_oven_1,microwave_oven,Schedulable,1100,997.0,0.85,1,DHH0093,Appliance
APP_DSM0093_blender_mixer_1,DSM0093_blender_mixer_1,blender_mixer,Schedulable,400,452.2,0.9,1,DHH0093,Appliance
APP_DSM0093_electric_iron_1,DSM0093_electric_iron_1,electric_iron,Schedulable,1000,1046.6,0.8,1,DHH0093,Appliance
APP_DSM0093_water_pump_0_5hp_1,DSM0093_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,382.4,0.95,1,DHH0093,Appliance
APP_DSM0093_geyser_water_heater_1,DSM0093_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1713.5,0.8,1,DHH0093,Appliance
APP_DSM0093_computer_laptop_1,DSM0093_computer_laptop_1,computer_laptop,Curtailable,80,109.5,1.0,1,DHH0093,Appliance
APP_DSM0093_router_charger_standby_1,DSM0093_router_charger_standby_1,router_charger_standby,Critical,18,15.9,1.0,3,DHH0093,Appliance
APP_DSM0093_exhaust_fan_1,DSM0093_exhaust_fan_1,exhaust_fan,Curtailable,35,29.6,0.9,2,DHH0093,Appliance
APP_DSM0094_ceiling_fan_1,DSM0094_ceiling_fan_1,ceiling_fan,Curtailable,75,76.1,0.85,5,DHH0094,Appliance
APP_DSM0094_table_fan_1,DSM0094_table_fan_1,table_fan,Curtailable,45,61.7,0.8,1,DHH0094,Appliance
APP_DSM0094_split_ac_1ton_1,DSM0094_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1163.8,0.65,2,DHH0094,Appliance
APP_DSM0094_refrigerator_1,DSM0094_refrigerator_1,refrigerator,Critical,150,152.0,0.42,1,DHH0094,Appliance
APP_DSM0094_deep_freezer_1,DSM0094_deep_freezer_1,deep_freezer,Critical,180,162.2,0.5,1,DHH0094,Appliance
APP_DSM0094_led_light_1,DSM0094_led_light_1,led_light,Critical,10,7.3,1.0,10,DHH0094,Appliance
APP_DSM0094_tv_led_1,DSM0094_tv_led_1,tv_led,Curtailable,60,60.8,1.0,2,DHH0094,Appliance
APP_DSM0094_rice_cooker_1,DSM0094_rice_cooker_1,rice_cooker,Schedulable,650,537.3,0.6,1,DHH0094,Appliance
APP_DSM0094_microwave_oven_1,DSM0094_microwave_oven_1,microwave_oven,Schedulable,1100,878.3,0.85,1,DHH0094,Appliance
APP_DSM0094_blender_mixer_1,DSM0094_blender_mixer_1,blender_mixer,Schedulable,400,374.4,0.9,1,DHH0094,Appliance
APP_DSM0094_electric_iron_1,DSM0094_electric_iron_1,electric_iron,Schedulable,1000,952.6,0.8,1,DHH0094,Appliance
APP_DSM0094_washing_machine_1,DSM0094_washing_machine_1,washing_machine,Schedulable,450,449.3,0.7,1,DHH0094,Appliance
APP_DSM0094_ips_backup_1,DSM0094_ips_backup_1,ips_backup,Schedulable,300,296.3,0.6,1,DHH0094,Appliance
APP_DSM0094_computer_laptop_1,DSM0094_computer_laptop_1,computer_laptop,Curtailable,80,84.4,1.0,2,DHH0094,Appliance
APP_DSM0094_router_charger_standby_1,DSM0094_router_charger_standby_1,router_charger_standby,Critical,18,11.6,1.0,2,DHH0094,Appliance
APP_DSM0094_exhaust_fan_1,DSM0094_exhaust_fan_1,exhaust_fan,Curtailable,35,34.2,0.9,1,DHH0094,Appliance
APP_DSM0095_ceiling_fan_1,DSM0095_ceiling_fan_1,ceiling_fan,Curtailable,75,65.3,0.85,3,DHH0095,Appliance
APP_DSM0095_table_fan_1,DSM0095_table_fan_1,table_fan,Curtailable,45,41.6,0.8,1,DHH0095,Appliance
APP_DSM0095_refrigerator_1,DSM0095_refrigerator_1,refrigerator,Critical,150,130.8,0.42,1,DHH0095,Appliance
APP_DSM0095_deep_freezer_1,DSM0095_deep_freezer_1,deep_freezer,Critical,180,193.1,0.5,1,DHH0095,Appliance
APP_DSM0095_led_light_1,DSM0095_led_light_1,led_light,Critical,10,10.4,1.0,10,DHH0095,Appliance
APP_DSM0095_tv_led_1,DSM0095_tv_led_1,tv_led,Curtailable,60,68.6,1.0,2,DHH0095,Appliance
APP_DSM0095_rice_cooker_1,DSM0095_rice_cooker_1,rice_cooker,Schedulable,650,608.7,0.6,1,DHH0095,Appliance
APP_DSM0095_electric_kettle_1,DSM0095_electric_kettle_1,electric_kettle,Schedulable,1800,2126.7,0.9,1,DHH0095,Appliance
APP_DSM0095_microwave_oven_1,DSM0095_microwave_oven_1,microwave_oven,Schedulable,1100,1024.8,0.85,1,DHH0095,Appliance
APP_DSM0095_blender_mixer_1,DSM0095_blender_mixer_1,blender_mixer,Schedulable,400,551.8,0.9,1,DHH0095,Appliance
APP_DSM0095_electric_iron_1,DSM0095_electric_iron_1,electric_iron,Schedulable,1000,1190.3,0.8,1,DHH0095,Appliance
APP_DSM0095_water_pump_0_5hp_1,DSM0095_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,352.6,0.95,1,DHH0095,Appliance
APP_DSM0095_ips_backup_1,DSM0095_ips_backup_1,ips_backup,Schedulable,300,250.3,0.6,1,DHH0095,Appliance
APP_DSM0095_geyser_water_heater_1,DSM0095_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,2073.4,0.8,2,DHH0095,Appliance
APP_DSM0095_computer_laptop_1,DSM0095_computer_laptop_1,computer_laptop,Curtailable,80,73.8,1.0,3,DHH0095,Appliance
APP_DSM0095_router_charger_standby_1,DSM0095_router_charger_standby_1,router_charger_standby,Critical,18,18.6,1.0,2,DHH0095,Appliance
APP_DSM0095_exhaust_fan_1,DSM0095_exhaust_fan_1,exhaust_fan,Curtailable,35,31.8,0.9,1,DHH0095,Appliance
APP_DSM0096_ceiling_fan_1,DSM0096_ceiling_fan_1,ceiling_fan,Curtailable,75,79.4,0.85,5,DHH0096,Appliance
APP_DSM0096_table_fan_1,DSM0096_table_fan_1,table_fan,Curtailable,45,47.9,0.8,1,DHH0096,Appliance
APP_DSM0096_refrigerator_1,DSM0096_refrigerator_1,refrigerator,Critical,150,181.4,0.42,2,DHH0096,Appliance
APP_DSM0096_deep_freezer_1,DSM0096_deep_freezer_1,deep_freezer,Critical,180,215.1,0.5,1,DHH0096,Appliance
APP_DSM0096_led_light_1,DSM0096_led_light_1,led_light,Critical,10,5.0,1.0,10,DHH0096,Appliance
APP_DSM0096_tube_light_1,DSM0096_tube_light_1,tube_light,Critical,36,39.5,1.0,2,DHH0096,Appliance
APP_DSM0096_tv_led_1,DSM0096_tv_led_1,tv_led,Curtailable,60,57.4,1.0,3,DHH0096,Appliance
APP_DSM0096_microwave_oven_1,DSM0096_microwave_oven_1,microwave_oven,Schedulable,1100,1199.2,0.85,1,DHH0096,Appliance
APP_DSM0096_blender_mixer_1,DSM0096_blender_mixer_1,blender_mixer,Schedulable,400,407.0,0.9,1,DHH0096,Appliance
APP_DSM0096_electric_iron_1,DSM0096_electric_iron_1,electric_iron,Schedulable,1000,986.8,0.8,1,DHH0096,Appliance
APP_DSM0096_washing_machine_1,DSM0096_washing_machine_1,washing_machine,Schedulable,450,368.5,0.7,1,DHH0096,Appliance
APP_DSM0096_water_pump_0_5hp_1,DSM0096_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,378.5,0.95,1,DHH0096,Appliance
APP_DSM0096_ips_backup_1,DSM0096_ips_backup_1,ips_backup,Schedulable,300,243.8,0.6,1,DHH0096,Appliance
APP_DSM0096_computer_laptop_1,DSM0096_computer_laptop_1,computer_laptop,Curtailable,80,106.8,1.0,2,DHH0096,Appliance
APP_DSM0096_router_charger_standby_1,DSM0096_router_charger_standby_1,router_charger_standby,Critical,18,22.8,1.0,3,DHH0096,Appliance
APP_DSM0096_exhaust_fan_1,DSM0096_exhaust_fan_1,exhaust_fan,Curtailable,35,39.4,0.9,2,DHH0096,Appliance
APP_DSM0097_ceiling_fan_1,DSM0097_ceiling_fan_1,ceiling_fan,Curtailable,75,85.7,0.85,5,DHH0097,Appliance
APP_DSM0097_split_ac_1ton_1,DSM0097_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,1139.5,0.65,1,DHH0097,Appliance
APP_DSM0097_split_ac_1_5ton_1,DSM0097_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1522.2,0.65,1,DHH0097,Appliance
APP_DSM0097_refrigerator_1,DSM0097_refrigerator_1,refrigerator,Critical,150,153.7,0.42,2,DHH0097,Appliance
APP_DSM0097_deep_freezer_1,DSM0097_deep_freezer_1,deep_freezer,Critical,180,195.0,0.5,1,DHH0097,Appliance
APP_DSM0097_led_light_1,DSM0097_led_light_1,led_light,Critical,10,12.0,1.0,11,DHH0097,Appliance
APP_DSM0097_tube_light_1,DSM0097_tube_light_1,tube_light,Critical,36,32.3,1.0,1,DHH0097,Appliance
APP_DSM0097_tv_led_1,DSM0097_tv_led_1,tv_led,Curtailable,60,74.0,1.0,2,DHH0097,Appliance
APP_DSM0097_rice_cooker_1,DSM0097_rice_cooker_1,rice_cooker,Schedulable,650,550.5,0.6,1,DHH0097,Appliance
APP_DSM0097_electric_kettle_1,DSM0097_electric_kettle_1,electric_kettle,Schedulable,1800,1519.4,0.9,1,DHH0097,Appliance
APP_DSM0097_microwave_oven_1,DSM0097_microwave_oven_1,microwave_oven,Schedulable,1100,937.1,0.85,1,DHH0097,Appliance
APP_DSM0097_blender_mixer_1,DSM0097_blender_mixer_1,blender_mixer,Schedulable,400,292.5,0.9,1,DHH0097,Appliance
APP_DSM0097_electric_iron_1,DSM0097_electric_iron_1,electric_iron,Schedulable,1000,877.0,0.8,1,DHH0097,Appliance
APP_DSM0097_washing_machine_1,DSM0097_washing_machine_1,washing_machine,Schedulable,450,517.2,0.7,1,DHH0097,Appliance
APP_DSM0097_water_pump_0_5hp_1,DSM0097_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,347.5,0.95,1,DHH0097,Appliance
APP_DSM0097_ips_backup_1,DSM0097_ips_backup_1,ips_backup,Schedulable,300,339.1,0.6,1,DHH0097,Appliance
APP_DSM0097_geyser_water_heater_1,DSM0097_geyser_water_heater_1,geyser_water_heater,Schedulable,1800,1701.9,0.8,1,DHH0097,Appliance
APP_DSM0097_computer_laptop_1,DSM0097_computer_laptop_1,computer_laptop,Curtailable,80,46.3,1.0,2,DHH0097,Appliance
APP_DSM0097_router_charger_standby_1,DSM0097_router_charger_standby_1,router_charger_standby,Critical,18,19.0,1.0,2,DHH0097,Appliance
APP_DSM0097_exhaust_fan_1,DSM0097_exhaust_fan_1,exhaust_fan,Curtailable,35,41.6,0.9,1,DHH0097,Appliance
APP_DSM0098_ceiling_fan_1,DSM0098_ceiling_fan_1,ceiling_fan,Curtailable,75,67.8,0.85,4,DHH0098,Appliance
APP_DSM0098_split_ac_1ton_1,DSM0098_split_ac_1ton_1,split_ac_1ton,Schedulable,1100,999.6,0.65,2,DHH0098,Appliance
APP_DSM0098_refrigerator_1,DSM0098_refrigerator_1,refrigerator,Critical,150,130.0,0.42,1,DHH0098,Appliance
APP_DSM0098_led_light_1,DSM0098_led_light_1,led_light,Critical,10,7.4,1.0,14,DHH0098,Appliance
APP_DSM0098_tv_led_1,DSM0098_tv_led_1,tv_led,Curtailable,60,43.9,1.0,2,DHH0098,Appliance
APP_DSM0098_rice_cooker_1,DSM0098_rice_cooker_1,rice_cooker,Schedulable,650,692.1,0.6,1,DHH0098,Appliance
APP_DSM0098_electric_kettle_1,DSM0098_electric_kettle_1,electric_kettle,Schedulable,1800,1919.1,0.9,1,DHH0098,Appliance
APP_DSM0098_blender_mixer_1,DSM0098_blender_mixer_1,blender_mixer,Schedulable,400,481.3,0.9,1,DHH0098,Appliance
APP_DSM0098_electric_iron_1,DSM0098_electric_iron_1,electric_iron,Schedulable,1000,955.4,0.8,1,DHH0098,Appliance
APP_DSM0098_washing_machine_1,DSM0098_washing_machine_1,washing_machine,Schedulable,450,356.0,0.7,1,DHH0098,Appliance
APP_DSM0098_ips_backup_1,DSM0098_ips_backup_1,ips_backup,Schedulable,300,319.7,0.6,1,DHH0098,Appliance
APP_DSM0098_computer_laptop_1,DSM0098_computer_laptop_1,computer_laptop,Curtailable,80,79.3,1.0,2,DHH0098,Appliance
APP_DSM0098_router_charger_standby_1,DSM0098_router_charger_standby_1,router_charger_standby,Critical,18,18.9,1.0,2,DHH0098,Appliance
APP_DSM0098_exhaust_fan_1,DSM0098_exhaust_fan_1,exhaust_fan,Curtailable,35,25.7,0.9,3,DHH0098,Appliance
APP_DSM0099_ceiling_fan_1,DSM0099_ceiling_fan_1,ceiling_fan,Curtailable,75,89.3,0.85,3,DHH0099,Appliance
APP_DSM0099_split_ac_1_5ton_1,DSM0099_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1815.4,0.65,1,DHH0099,Appliance
APP_DSM0099_refrigerator_1,DSM0099_refrigerator_1,refrigerator,Critical,150,90.5,0.42,2,DHH0099,Appliance
APP_DSM0099_led_light_1,DSM0099_led_light_1,led_light,Critical,10,12.1,1.0,13,DHH0099,Appliance
APP_DSM0099_tube_light_1,DSM0099_tube_light_1,tube_light,Critical,36,34.9,1.0,2,DHH0099,Appliance
APP_DSM0099_tv_led_1,DSM0099_tv_led_1,tv_led,Curtailable,60,79.0,1.0,1,DHH0099,Appliance
APP_DSM0099_rice_cooker_1,DSM0099_rice_cooker_1,rice_cooker,Schedulable,650,807.0,0.6,1,DHH0099,Appliance
APP_DSM0099_electric_kettle_1,DSM0099_electric_kettle_1,electric_kettle,Schedulable,1800,1987.0,0.9,1,DHH0099,Appliance
APP_DSM0099_blender_mixer_1,DSM0099_blender_mixer_1,blender_mixer,Schedulable,400,299.9,0.9,1,DHH0099,Appliance
APP_DSM0099_electric_iron_1,DSM0099_electric_iron_1,electric_iron,Schedulable,1000,1063.8,0.8,1,DHH0099,Appliance
APP_DSM0099_washing_machine_1,DSM0099_washing_machine_1,washing_machine,Schedulable,450,493.5,0.7,1,DHH0099,Appliance
APP_DSM0099_water_pump_0_5hp_1,DSM0099_water_pump_0_5hp_1,water_pump_0_5hp,Schedulable,373,359.5,0.95,1,DHH0099,Appliance
APP_DSM0099_ips_backup_1,DSM0099_ips_backup_1,ips_backup,Schedulable,300,259.3,0.6,1,DHH0099,Appliance
APP_DSM0099_computer_laptop_1,DSM0099_computer_laptop_1,computer_laptop,Curtailable,80,93.4,1.0,2,DHH0099,Appliance
APP_DSM0099_router_charger_standby_1,DSM0099_router_charger_standby_1,router_charger_standby,Critical,18,13.1,1.0,3,DHH0099,Appliance
APP_DSM0099_exhaust_fan_1,DSM0099_exhaust_fan_1,exhaust_fan,Curtailable,35,30.2,0.9,2,DHH0099,Appliance
APP_DSM0100_ceiling_fan_1,DSM0100_ceiling_fan_1,ceiling_fan,Curtailable,75,59.3,0.85,5,DHH0100,Appliance
APP_DSM0100_split_ac_1_5ton_1,DSM0100_split_ac_1_5ton_1,split_ac_1_5ton,Schedulable,1650,1523.6,0.65,1,DHH0100,Appliance
