nodeId,date,substation,action,energy_shifted_kwh,energy_curtailed_kwh,molp_alpha,gcs_score,predicted_load_w,optimised_load_w,power_deviation_ratio,substation_pred_peak_mw,actual_substation_peak_mw,forecast_error_mw,stress_threshold_mw,rebate_bdt,temp_max_c,price_multiplier_norm,appliance_alpha,explanation,label
DR_DHA_00253,2025-05-26,Dhanmondi,DR_CURTAIL+SHIFT,3.135,0.586,0.6,0.7917,880.7,260.5,0.7042,157.88,168.7,-10.82,145.93,1.76,32.5,1.0,0.7,"On 2025-05-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.13 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 157.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00254,2025-04-28,Dhanmondi,DR_CURTAIL+SHIFT,2.293,0.273,0.6,0.7915,607.7,180.0,0.7038,153.99,141.3,12.69,145.93,0.82,28.6,1.0,0.7,"On 2025-04-28, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0024 (middle tier) shifted 2.29 kWh of schedulable load to off-peak hours and curtailed 0.27 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 154.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00255,2025-04-13,Dhanmondi,DR_CURTAIL+SHIFT,2.914,0.82,0.6,0.7915,884.4,262.0,0.7037,150.52,153.0,-2.48,145.93,2.46,37.0,1.0,0.7,"On 2025-04-13, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0046 (middle tier) shifted 2.91 kWh of schedulable load to off-peak hours and curtailed 0.82 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 150.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00256,2024-05-16,Dhanmondi,DR_CURTAIL+SHIFT,2.892,0.41,0.6,0.7914,782.5,232.0,0.7035,174.94,186.0,-11.06,145.93,1.23,38.6,1.0,0.7,"On 2024-05-16, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0050 (middle tier) shifted 2.89 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 174.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00257,2025-07-27,Dhanmondi,DR_CURTAIL+SHIFT,2.88,0.452,0.6,0.7913,789.7,234.4,0.7032,149.1,161.0,-11.9,145.93,1.36,32.1,1.0,0.7,"On 2025-07-27, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 2.88 kWh of schedulable load to off-peak hours and curtailed 0.45 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00258,2024-05-17,Dhanmondi,DR_CURTAIL+SHIFT,2.746,0.503,0.6,0.7913,770.2,228.6,0.7032,150.44,151.0,-0.56,145.93,1.51,40.3,1.0,0.7,"On 2024-05-17, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.75 kWh of schedulable load to off-peak hours and curtailed 0.50 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 150.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00259,2024-05-14,Dhanmondi,DR_CURTAIL+SHIFT,3.122,0.568,0.6,0.7912,874.9,260.0,0.7029,147.83,149.0,-1.17,145.93,1.7,35.6,1.0,0.7,"On 2024-05-14, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.12 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.8 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00260,2024-06-08,Dhanmondi,DR_CURTAIL+SHIFT,3.237,0.521,0.6,0.7912,890.8,264.5,0.7031,148.29,154.2,-5.91,145.93,1.56,32.0,1.0,0.7,"On 2024-06-08, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.24 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00261,2025-06-22,Dhanmondi,DR_CURTAIL+SHIFT,2.348,0.37,0.6,0.7911,644.5,191.6,0.7027,147.45,160.0,-12.55,145.93,1.11,32.5,1.0,0.7,"On 2025-06-22, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 2.35 kWh of schedulable load to off-peak hours and curtailed 0.37 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.1 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00262,2024-04-22,Dhanmondi,DR_CURTAIL+SHIFT,4.384,0.597,0.6,0.791,1181.7,351.5,0.7025,159.92,172.0,-12.08,145.93,1.79,39.1,1.0,0.7,"On 2024-04-22, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0029 (middle tier) shifted 4.38 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 159.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00263,2024-06-03,Dhanmondi,DR_CURTAIL+SHIFT,2.729,0.523,0.6,0.791,771.8,229.7,0.7024,164.26,184.0,-19.74,145.93,1.57,29.7,1.0,0.7,"On 2024-06-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.73 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 164.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00264,2025-05-27,Dhanmondi,DR_CURTAIL+SHIFT,3.204,0.518,0.6,0.7909,883.4,263.1,0.7022,157.18,163.0,-5.82,145.93,1.55,33.6,1.0,0.7,"On 2025-05-27, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.20 kWh of schedulable load to off-peak hours and curtailed 0.52 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 157.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00265,2024-06-03,Dhanmondi,DR_CURTAIL+SHIFT,2.767,0.831,0.6,0.7909,854.0,254.3,0.7022,164.26,184.0,-19.74,145.93,2.49,29.7,1.0,0.7,"On 2024-06-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0046 (middle tier) shifted 2.77 kWh of schedulable load to off-peak hours and curtailed 0.83 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 164.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00266,2024-05-26,Dhanmondi,DR_CURTAIL+SHIFT,3.17,0.615,0.6,0.7908,898.9,268.0,0.7019,178.98,180.0,-1.02,145.93,1.84,36.8,1.0,0.7,"On 2024-05-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.17 kWh of schedulable load to off-peak hours and curtailed 0.61 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 179.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00267,2025-05-11,Dhanmondi,DR_CURTAIL+SHIFT,3.212,0.605,0.6,0.7907,906.5,270.4,0.7017,182.33,160.0,22.33,145.93,1.81,30.6,1.0,0.7,"On 2025-05-11, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.21 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 182.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00268,2024-06-12,Dhanmondi,DR_CURTAIL+SHIFT,2.844,0.854,0.6,0.7907,878.2,261.9,0.7018,158.57,180.0,-21.43,145.93,2.56,26.6,1.0,0.7,"On 2024-06-12, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0046 (middle tier) shifted 2.84 kWh of schedulable load to off-peak hours and curtailed 0.85 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00269,2024-04-30,Dhanmondi,DR_CURTAIL+SHIFT,3.369,0.468,0.6,0.7906,911.6,272.1,0.7015,156.47,158.0,-1.53,145.93,1.4,41.1,1.0,0.7,"On 2024-04-30, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.37 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 156.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00270,2025-04-13,Dhanmondi,DR_CURTAIL+SHIFT,3.394,0.551,0.6,0.7906,937.3,279.8,0.7015,150.52,153.0,-2.48,145.93,1.65,37.0,1.0,0.7,"On 2025-04-13, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.39 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 150.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00271,2024-05-25,Dhanmondi,DR_CURTAIL+SHIFT,2.902,0.608,0.6,0.7905,834.2,249.1,0.7013,148.41,165.0,-16.59,145.93,1.82,38.4,1.0,0.7,"On 2024-05-25, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.90 kWh of schedulable load to off-peak hours and curtailed 0.61 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00272,2024-05-23,Dhanmondi,DR_CURTAIL+SHIFT,2.85,0.603,0.6,0.7905,820.6,245.1,0.7013,154.47,174.0,-19.53,145.93,1.81,36.6,1.0,0.7,"On 2024-05-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.85 kWh of schedulable load to off-peak hours and curtailed 0.60 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 154.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00273,2024-06-30,Dhanmondi,DR_CURTAIL+SHIFT,2.896,0.481,0.6,0.7904,803.0,240.2,0.7009,158.91,147.5,11.41,145.93,1.44,30.2,1.0,0.7,"On 2024-06-30, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 2.90 kWh of schedulable load to off-peak hours and curtailed 0.48 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00274,2024-05-16,Dhanmondi,DR_CURTAIL+SHIFT,2.767,0.783,0.6,0.7904,844.1,252.3,0.7011,174.94,186.0,-11.06,145.93,2.35,38.6,1.0,0.7,"On 2024-05-16, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0046 (middle tier) shifted 2.77 kWh of schedulable load to off-peak hours and curtailed 0.78 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.3 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 174.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00275,2025-06-01,Dhanmondi,DR_CURTAIL+SHIFT,2.528,0.412,0.6,0.7904,699.2,209.1,0.7009,149.86,146.4,3.46,145.93,1.24,28.2,1.0,0.7,"On 2025-06-01, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.53 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00276,2024-06-03,Dhanmondi,DR_CURTAIL+SHIFT,2.748,0.676,0.6,0.7903,814.4,243.8,0.7007,164.26,184.0,-19.74,145.93,2.03,29.7,1.0,0.7,"On 2024-06-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.75 kWh of schedulable load to off-peak hours and curtailed 0.68 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 164.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00277,2025-05-11,Dhanmondi,DR_CURTAIL+SHIFT,2.797,0.548,0.6,0.7902,795.9,238.3,0.7006,182.33,160.0,22.33,145.93,1.64,30.6,1.0,0.7,"On 2025-05-11, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.80 kWh of schedulable load to off-peak hours and curtailed 0.55 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 182.3 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00278,2024-05-26,Dhanmondi,DR_CURTAIL+SHIFT,2.434,0.407,0.6,0.7902,675.9,202.4,0.7005,178.98,180.0,-1.02,145.93,1.22,36.8,1.0,0.7,"On 2024-05-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 2.43 kWh of schedulable load to off-peak hours and curtailed 0.41 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 179.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00279,2025-06-04,Dhanmondi,DR_CURTAIL+SHIFT,2.861,0.459,0.6,0.7901,790.2,236.9,0.7003,148.36,130.0,18.36,145.93,1.38,36.8,1.0,0.7,"On 2025-06-04, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 2.86 kWh of schedulable load to off-peak hours and curtailed 0.46 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 148.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00280,2024-04-29,Dhanmondi,DR_CURTAIL+SHIFT,2.505,0.385,0.6,0.79,688.1,206.5,0.7,153.22,169.0,-15.78,145.93,1.16,41.1,1.0,0.7,"On 2024-04-29, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0041 (middle tier) shifted 2.50 kWh of schedulable load to off-peak hours and curtailed 0.39 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 153.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00281,2024-05-16,Dhanmondi,DR_CURTAIL+SHIFT,3.567,0.61,0.6,0.79,994.6,298.4,0.7,174.94,186.0,-11.06,145.93,1.83,38.6,1.0,0.7,"On 2024-05-16, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0064 (middle tier) shifted 3.57 kWh of schedulable load to off-peak hours and curtailed 0.61 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 174.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00282,2025-05-04,Dhanmondi,DR_CURTAIL+SHIFT,3.121,0.475,0.6,0.7898,857.1,257.6,0.6994,147.66,149.0,-1.34,145.93,1.42,36.6,1.0,0.7,"On 2025-05-04, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.12 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.7 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00283,2025-05-08,Dhanmondi,DR_CURTAIL+SHIFT,3.544,1.052,0.6,0.7894,1096.4,330.4,0.6986,153.64,166.0,-12.36,145.93,3.16,32.5,1.0,0.7,"On 2025-05-08, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.54 kWh of schedulable load to off-peak hours and curtailed 1.05 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 153.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00284,2024-05-01,Dhanmondi,DR_CURTAIL+SHIFT,2.698,0.609,0.6,0.7894,789.2,238.0,0.6985,147.39,110.0,37.39,145.93,1.83,24.6,1.0,0.7,"On 2024-05-01, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.70 kWh of schedulable load to off-peak hours and curtailed 0.61 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00285,2024-06-02,Dhanmondi,DR_CURTAIL+SHIFT,3.113,0.475,0.6,0.7893,856.5,258.4,0.6983,169.6,180.0,-10.4,145.93,1.42,25.7,1.0,0.7,"On 2024-06-02, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.11 kWh of schedulable load to off-peak hours and curtailed 0.47 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 169.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00286,2024-05-23,Dhanmondi,DR_CURTAIL+SHIFT,3.14,0.488,0.6,0.7891,866.5,261.8,0.6978,154.47,174.0,-19.53,145.93,1.46,36.6,1.0,0.7,"On 2024-05-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0023 (middle tier) shifted 3.14 kWh of schedulable load to off-peak hours and curtailed 0.49 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 154.5 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00287,2024-05-26,Dhanmondi,DR_CURTAIL+SHIFT,3.544,1.079,0.6,0.789,1104.4,334.0,0.6976,178.98,180.0,-1.02,145.93,3.24,36.8,1.0,0.7,"On 2024-05-26, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.54 kWh of schedulable load to off-peak hours and curtailed 1.08 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.2 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 179.0 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00288,2025-07-27,Dhanmondi,DR_CURTAIL+SHIFT,2.523,0.297,0.6,0.7888,674.4,204.3,0.697,149.1,161.0,-11.9,145.93,0.89,32.1,1.0,0.7,"On 2025-07-27, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0050 (middle tier) shifted 2.52 kWh of schedulable load to off-peak hours and curtailed 0.30 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 0.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00289,2024-05-04,Dhanmondi,DR_CURTAIL+SHIFT,2.706,0.529,0.6,0.7888,773.4,234.3,0.697,146.11,156.0,-9.89,145.93,1.59,36.8,1.0,0.7,"On 2024-05-04, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.71 kWh of schedulable load to off-peak hours and curtailed 0.53 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.6 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 146.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00290,2025-07-23,Dhanmondi,DR_CURTAIL+SHIFT,3.356,0.59,0.6,0.7886,944.2,286.6,0.6965,149.45,162.5,-13.05,145.93,1.77,35.2,1.0,0.7,"On 2025-07-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0064 (middle tier) shifted 3.36 kWh of schedulable load to off-peak hours and curtailed 0.59 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.8 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00291,2024-09-23,Dhanmondi,DR_CURTAIL+SHIFT,3.135,0.572,0.6,0.7886,887.2,269.4,0.6964,147.86,154.0,-6.14,145.93,1.72,35.2,1.0,0.7,"On 2024-09-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.13 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 147.9 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00292,2025-05-10,Dhanmondi,DR_CURTAIL+SHIFT,2.651,0.575,0.6,0.7885,772.1,234.5,0.6963,152.57,169.0,-16.43,145.93,1.72,31.8,1.0,0.7,"On 2025-05-10, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0047 (middle tier) shifted 2.65 kWh of schedulable load to off-peak hours and curtailed 0.57 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 152.6 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00293,2025-05-14,Dhanmondi,DR_CURTAIL+SHIFT,2.577,0.487,0.6,0.7883,734.0,223.3,0.6958,158.08,185.7,-27.62,145.93,1.46,34.8,1.0,0.7,"On 2025-05-14, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0025 (middle tier) shifted 2.58 kWh of schedulable load to off-peak hours and curtailed 0.49 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.5 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 158.1 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00294,2024-04-23,Dhanmondi,DR_CURTAIL+SHIFT,3.149,0.561,0.6,0.7881,889.4,271.0,0.6953,150.41,146.0,4.41,145.93,1.68,38.0,1.0,0.7,"On 2024-04-23, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.15 kWh of schedulable load to off-peak hours and curtailed 0.56 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.7 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 150.4 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00295,2025-05-27,Dhanmondi,DR_CURTAIL+SHIFT,3.155,0.811,0.6,0.7881,950.9,289.8,0.6952,157.18,163.0,-5.82,145.93,2.43,33.6,1.0,0.7,"On 2025-05-27, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0039 (middle tier) shifted 3.15 kWh of schedulable load to off-peak hours and curtailed 0.81 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 2.4 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 157.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00296,2024-04-03,Dhanmondi,DR_CURTAIL+SHIFT,3.237,0.633,0.6,0.7881,927.7,282.7,0.6953,149.18,156.2,-7.02,145.93,1.9,29.4,1.0,0.7,"On 2024-04-03, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0040 (middle tier) shifted 3.24 kWh of schedulable load to off-peak hours and curtailed 0.63 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 1.9 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 149.2 MW, which triggered the demand-response window.",DrEvent
DR_DHA_00297,2024-04-30,Dhanmondi,DR_CURTAIL+SHIFT,3.544,1.006,0.6,0.788,1090.9,332.6,0.6951,156.47,158.0,-1.53,145.93,3.02,41.1,1.0,0.7,"On 2024-04-30, a high-impact event (GCS=0.79) at Dhanmondi substation passed the Priority Pool filter. Household DHH0016 (middle tier) shifted 3.54 kWh of schedulable load to off-peak hours and curtailed 1.01 kWh of curtailable load during the 17:00-23:00 peak, earning a rebate of 3.0 BDT. Critical appliances were not affected. The day-ahead BiGRU+BiLSTM forecast projected a substation peak of 156.5 MW, which triggered the demand-response window.",DrEvent
