timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw
2024-11-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,821.6,429.2,392.5,0.4776,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.866,0.489,83.98
2024-11-15,KHH0086,Kalyanpur,middle,peak,1.35,10.8,717.0,402.7,314.3,0.4384,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.521,0.365,84.27
2024-11-16,KHH0086,Kalyanpur,middle,peak,1.35,10.8,704.0,388.4,315.6,0.4483,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.646,0.248,87.86
2024-11-17,KHH0086,Kalyanpur,middle,peak,1.35,10.8,630.5,382.1,248.4,0.3939,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.238,0.252,88.29
2024-11-18,KHH0086,Kalyanpur,middle,peak,1.35,10.8,634.6,377.6,257.0,0.405,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.298,0.244,85.3
2024-11-19,KHH0086,Kalyanpur,middle,peak,1.35,10.8,721.0,377.9,343.1,0.4759,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.826,0.233,82.39
2024-11-20,KHH0086,Kalyanpur,middle,peak,1.35,10.8,713.7,373.4,340.3,0.4768,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.82,0.222,79.15
2024-11-21,KHH0086,Kalyanpur,middle,peak,1.35,10.8,594.9,367.8,227.1,0.3817,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.201,0.162,77.54
2024-11-22,KHH0086,Kalyanpur,middle,peak,1.35,10.8,693.7,386.9,306.8,0.4423,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.544,0.297,77.14
2024-11-23,KHH0086,Kalyanpur,middle,peak,1.35,10.8,692.1,365.8,326.3,0.4714,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.762,0.196,79.33
2024-11-24,KHH0086,Kalyanpur,middle,peak,1.35,10.8,667.8,381.1,286.8,0.4294,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.465,0.256,80.84
2024-11-25,KHH0086,Kalyanpur,middle,peak,1.35,10.8,656.3,369.7,286.7,0.4368,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.513,0.207,79.69
2024-11-26,KHH0086,Kalyanpur,middle,peak,1.35,10.8,696.6,378.4,318.2,0.4568,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.654,0.256,86.06
2024-11-27,KHH0086,Kalyanpur,middle,peak,1.35,10.8,598.1,370.5,227.6,0.3805,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.159,0.207,80.8
2024-11-28,KHH0086,Kalyanpur,middle,peak,1.35,10.8,652.3,374.8,277.5,0.4255,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.455,0.21,74.9
2024-11-29,KHH0086,Kalyanpur,middle,peak,1.35,10.8,661.4,399.2,262.1,0.3963,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.253,0.32,71.95
2024-11-30,KHH0086,Kalyanpur,middle,peak,1.35,10.8,731.1,401.2,329.9,0.4513,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.633,0.346,70.96
2024-12-01,KHH0086,Kalyanpur,middle,peak,1.35,10.8,755.8,394.5,361.3,0.4781,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.826,0.342,72.11
2024-12-02,KHH0086,Kalyanpur,middle,peak,1.35,10.8,704.5,382.1,322.4,0.4577,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.701,0.233,73.6
2024-12-03,KHH0086,Kalyanpur,middle,peak,1.35,10.8,643.5,371.6,272.0,0.4226,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.447,0.184,72.6
2024-12-04,KHH0086,Kalyanpur,middle,peak,1.35,10.8,611.4,375.0,236.4,0.3867,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.193,0.225,69.32
2024-12-05,KHH0086,Kalyanpur,middle,peak,1.35,10.8,603.0,364.5,238.5,0.3955,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.258,0.173,68.24
2024-12-06,KHH0086,Kalyanpur,middle,peak,1.35,10.8,563.0,356.7,206.3,0.3665,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.076,0.162,68.51
2024-12-07,KHH0086,Kalyanpur,middle,peak,1.35,10.8,638.7,367.8,270.9,0.4242,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.415,0.21,71.34
2024-12-08,KHH0086,Kalyanpur,middle,peak,1.35,10.8,571.2,363.5,207.6,0.3635,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.062,0.184,73.77
2024-12-09,KHH0086,Kalyanpur,middle,peak,1.35,10.8,642.7,359.9,282.8,0.44,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.501,0.195,74.96
2024-12-10,KHH0086,Kalyanpur,middle,peak,1.35,10.8,576.5,366.0,210.5,0.3651,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.049,0.214,77.72
2024-12-11,KHH0086,Kalyanpur,middle,peak,1.35,10.8,614.1,364.8,249.3,0.406,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.285,0.21,80.66
2024-12-12,KHH0086,Kalyanpur,middle,peak,1.35,10.8,503.6,353.7,149.9,0.2976,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.753,0.146,82.2
2024-12-13,KHH0086,Kalyanpur,middle,peak,1.35,10.8,657.0,352.0,305.0,0.4643,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.68,0.15,72.51
2024-12-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,675.7,368.7,306.9,0.4543,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.627,0.214,71.26
2024-12-15,KHH0086,Kalyanpur,middle,peak,1.35,10.8,688.5,368.2,320.3,0.4652,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.696,0.225,71.51
2024-12-16,KHH0086,Kalyanpur,middle,peak,1.35,10.8,589.3,354.5,234.8,0.3984,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.288,0.12,70.26
2024-12-17,KHH0086,Kalyanpur,middle,peak,1.35,10.8,558.8,352.8,206.0,0.3686,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.127,0.109,69.3
2024-12-18,KHH0086,Kalyanpur,middle,peak,1.35,10.8,612.0,372.2,239.7,0.3917,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.209,0.229,68.82
2024-12-19,KHH0086,Kalyanpur,middle,peak,1.35,10.8,634.2,362.6,271.6,0.4282,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.449,0.18,69.41
2024-12-20,KHH0086,Kalyanpur,middle,peak,1.35,10.8,643.8,352.0,291.8,0.4532,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.586,0.165,68.03
2024-12-21,KHH0086,Kalyanpur,middle,peak,1.35,10.8,585.7,339.3,246.4,0.4207,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.347,0.131,69.44
2024-12-22,KHH0086,Kalyanpur,middle,peak,1.35,10.8,661.6,353.3,308.4,0.4661,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.704,0.146,69.98
2024-12-23,KHH0086,Kalyanpur,middle,peak,1.35,10.8,622.5,348.0,274.5,0.441,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.52,0.128,69.4
2024-12-24,KHH0086,Kalyanpur,middle,peak,1.35,10.8,604.0,355.3,248.7,0.4117,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.334,0.158,73.1
2024-12-25,KHH0086,Kalyanpur,middle,peak,1.35,10.8,658.4,362.0,296.3,0.4501,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.624,0.154,73.8
2024-12-26,KHH0086,Kalyanpur,middle,peak,1.35,10.8,704.3,381.3,323.0,0.4586,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.664,0.274,72.42
2024-12-27,KHH0086,Kalyanpur,middle,peak,1.35,10.8,589.9,363.0,226.9,0.3847,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.204,0.158,71.76
2024-12-28,KHH0086,Kalyanpur,middle,peak,1.35,10.8,674.1,370.1,304.0,0.451,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.61,0.214,72.44
2024-12-29,KHH0086,Kalyanpur,middle,peak,1.35,10.8,569.8,363.0,206.8,0.363,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.076,0.165,71.98
2024-12-30,KHH0086,Kalyanpur,middle,peak,1.35,10.8,585.6,366.5,219.2,0.3742,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.127,0.188,69.91
2024-12-31,KHH0086,Kalyanpur,middle,peak,1.35,10.8,635.9,362.9,273.0,0.4294,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.42,0.218,67.9
2025-01-01,KHH0086,Kalyanpur,middle,peak,1.35,10.8,619.6,354.0,265.7,0.4287,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.447,0.146,66.44
2025-01-02,KHH0086,Kalyanpur,middle,peak,1.35,10.8,620.3,344.3,276.0,0.445,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.547,0.109,64.56
2025-01-03,KHH0086,Kalyanpur,middle,peak,1.35,10.8,619.9,350.5,269.4,0.4345,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.488,0.128,62.45
2025-01-04,KHH0086,Kalyanpur,middle,peak,1.35,10.8,573.1,361.9,211.2,0.3686,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.091,0.177,64.58
2025-01-05,KHH0086,Kalyanpur,middle,peak,1.35,10.8,713.9,368.8,345.1,0.4834,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.871,0.199,67.09
2025-01-06,KHH0086,Kalyanpur,middle,peak,1.35,10.8,692.4,383.9,308.5,0.4456,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.592,0.259,68.68
2025-01-07,KHH0086,Kalyanpur,middle,peak,1.35,10.8,650.8,363.0,287.8,0.4423,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.539,0.188,68.17
2025-01-08,KHH0086,Kalyanpur,middle,peak,1.35,10.8,673.0,345.6,327.4,0.4865,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.871,0.094,68.82
2025-01-09,KHH0086,Kalyanpur,middle,peak,1.35,10.8,596.7,345.2,251.5,0.4215,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.378,0.131,67.16
2025-01-10,KHH0086,Kalyanpur,middle,peak,1.35,10.8,542.7,353.6,189.1,0.3484,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.969,0.165,65.22
2025-01-11,KHH0086,Kalyanpur,middle,peak,1.35,10.8,677.4,360.9,316.5,0.4672,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.753,0.146,69.72
2025-01-12,KHH0086,Kalyanpur,middle,peak,1.35,10.8,618.9,367.7,251.1,0.4058,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.319,0.188,73.36
2025-01-13,KHH0086,Kalyanpur,middle,peak,1.35,10.8,696.6,368.3,328.4,0.4714,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.779,0.192,73.3
2025-01-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,649.1,351.4,297.7,0.4586,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.673,0.113,72.2
2025-01-15,KHH0086,Kalyanpur,middle,peak,1.35,10.8,609.8,363.6,246.1,0.4037,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.296,0.181,69.47
2025-01-16,KHH0086,Kalyanpur,middle,peak,1.35,10.8,649.9,378.5,271.4,0.4176,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.388,0.241,69.55
2025-01-17,KHH0086,Kalyanpur,middle,peak,1.35,10.8,674.2,364.0,310.2,0.4602,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.692,0.169,68.98
2025-01-18,KHH0086,Kalyanpur,middle,peak,1.35,10.8,512.4,357.9,154.5,0.3016,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.784,0.143,71.22
2025-01-19,KHH0086,Kalyanpur,middle,peak,1.35,10.8,635.1,364.1,270.9,0.4266,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.427,0.199,72.7
2025-01-20,KHH0086,Kalyanpur,middle,peak,1.35,10.8,634.1,358.2,275.9,0.4351,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.486,0.169,71.24
2025-01-21,KHH0086,Kalyanpur,middle,peak,1.35,10.8,588.3,357.5,230.9,0.3924,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.182,0.203,70.74
2025-01-22,KHH0086,Kalyanpur,middle,peak,1.35,10.8,604.2,364.2,240.0,0.3972,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.241,0.199,70.49
2025-01-23,KHH0086,Kalyanpur,middle,peak,1.35,10.8,663.8,359.5,304.3,0.4584,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.638,0.188,67.58
2025-01-24,KHH0086,Kalyanpur,middle,peak,1.35,10.8,572.9,349.7,223.2,0.3896,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.215,0.124,66.22
2025-01-25,KHH0086,Kalyanpur,middle,peak,1.35,10.8,713.1,361.1,352.1,0.4937,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.939,0.173,68.71
2025-01-26,KHH0086,Kalyanpur,middle,peak,1.35,10.8,568.2,347.5,220.6,0.3883,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.211,0.113,68.25
2025-01-27,KHH0086,Kalyanpur,middle,peak,1.35,10.8,550.7,367.9,182.7,0.3318,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.863,0.233,66.57
2025-01-28,KHH0086,Kalyanpur,middle,peak,1.35,10.8,676.3,368.5,307.8,0.4552,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.64,0.207,74.46
2025-01-29,KHH0086,Kalyanpur,middle,peak,1.35,10.8,601.6,360.5,241.1,0.4007,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.281,0.165,71.28
2025-01-30,KHH0086,Kalyanpur,middle,peak,1.35,10.8,607.8,359.7,248.0,0.4081,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.334,0.154,68.08
2025-01-31,KHH0086,Kalyanpur,middle,peak,1.35,10.8,674.0,376.0,298.0,0.4422,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.563,0.225,64.92
2025-02-01,KHH0086,Kalyanpur,middle,peak,1.35,10.8,620.0,352.6,267.4,0.4313,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.435,0.169,65.65
2025-02-02,KHH0086,Kalyanpur,middle,peak,1.35,10.8,639.8,377.9,261.9,0.4093,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.289,0.282,68.67
2025-02-03,KHH0086,Kalyanpur,middle,peak,1.35,10.8,660.2,367.1,293.2,0.444,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.503,0.256,71.86
2025-02-04,KHH0086,Kalyanpur,middle,peak,1.35,10.8,586.7,350.6,236.0,0.4023,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.24,0.177,73.32
2025-02-05,KHH0086,Kalyanpur,middle,peak,1.35,10.8,688.0,367.6,320.4,0.4656,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.693,0.229,69.94
2025-02-06,KHH0086,Kalyanpur,middle,peak,1.35,10.8,739.5,391.7,347.7,0.4703,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.733,0.354,66.43
2025-02-07,KHH0086,Kalyanpur,middle,peak,1.35,10.8,633.4,347.8,285.5,0.4508,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.548,0.165,71.6
2025-02-08,KHH0086,Kalyanpur,middle,peak,1.35,10.8,635.5,357.1,278.3,0.438,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.471,0.199,76.09
2025-02-09,KHH0086,Kalyanpur,middle,peak,1.35,10.8,622.2,351.4,270.8,0.4353,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.433,0.192,75.03
2025-02-10,KHH0086,Kalyanpur,middle,peak,1.35,10.8,561.5,353.9,207.6,0.3698,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.054,0.192,73.28
2025-02-11,KHH0086,Kalyanpur,middle,peak,1.35,10.8,664.0,376.8,287.3,0.4326,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.457,0.267,74.34
2025-02-12,KHH0086,Kalyanpur,middle,peak,1.35,10.8,720.0,375.1,344.9,0.4791,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.799,0.271,71.18
2025-02-13,KHH0086,Kalyanpur,middle,peak,1.35,10.8,745.3,395.7,349.6,0.469,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.706,0.391,70.68
2025-02-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,661.8,357.8,303.9,0.4592,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.617,0.207,70.33
2025-02-15,KHH0086,Kalyanpur,middle,peak,1.35,10.8,642.7,361.6,281.1,0.4373,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.468,0.218,72.54
2025-02-16,KHH0086,Kalyanpur,middle,peak,1.35,10.8,597.6,402.5,195.2,0.3266,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.787,0.384,72.41
2025-02-17,KHH0086,Kalyanpur,middle,peak,1.35,10.8,599.1,394.8,204.4,0.3411,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.861,0.365,74.05
2025-02-18,KHH0086,Kalyanpur,middle,peak,1.35,10.8,665.5,389.6,275.9,0.4145,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.298,0.357,75.66
2025-02-19,KHH0086,Kalyanpur,middle,peak,1.35,10.8,610.3,393.7,216.6,0.3549,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.95,0.35,75.68
2025-02-20,KHH0086,Kalyanpur,middle,peak,1.35,10.8,719.4,411.8,307.7,0.4277,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.41,0.436,77.09
2025-02-21,KHH0086,Kalyanpur,middle,peak,1.35,10.8,652.7,403.9,248.9,0.3813,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.091,0.403,74.29
2025-02-22,KHH0086,Kalyanpur,middle,peak,1.35,10.8,721.4,405.8,315.5,0.4374,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.502,0.391,75.8
2025-02-23,KHH0086,Kalyanpur,middle,peak,1.35,10.8,634.9,401.7,233.2,0.3673,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.978,0.421,78.71
2025-02-24,KHH0086,Kalyanpur,middle,peak,1.35,10.8,733.4,409.5,323.9,0.4416,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.518,0.425,77.17
2025-02-25,KHH0086,Kalyanpur,middle,peak,1.35,10.8,677.4,392.4,285.0,0.4207,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.383,0.327,79.09
2025-02-26,KHH0086,Kalyanpur,middle,peak,1.35,10.8,739.0,390.2,348.8,0.472,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.747,0.346,79.51
2025-02-27,KHH0086,Kalyanpur,middle,peak,1.35,10.8,735.3,396.5,338.8,0.4608,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.646,0.387,78.71
2025-02-28,KHH0086,Kalyanpur,middle,peak,1.35,10.8,683.0,407.7,275.3,0.4031,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.246,0.406,78.67
2025-03-01,KHH0086,Kalyanpur,middle,peak,1.35,10.8,605.8,415.9,189.9,0.3134,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.624,0.515,83.21
2025-03-02,KHH0086,Kalyanpur,middle,peak,1.35,10.8,820.2,416.6,403.6,0.4921,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.925,0.497,90.75
2025-03-03,KHH0086,Kalyanpur,middle,peak,1.35,10.8,886.7,432.2,454.5,0.5126,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.125,0.602,93.6
2025-03-04,KHH0086,Kalyanpur,middle,peak,1.35,10.8,988.2,420.6,567.7,0.5744,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.864,0.542,95.62
2025-03-05,KHH0086,Kalyanpur,middle,peak,1.35,10.8,967.7,407.6,560.1,0.5788,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.898,0.463,94.43
2025-03-06,KHH0086,Kalyanpur,middle,peak,1.35,10.8,808.6,411.0,397.5,0.4916,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.87,0.515,92.45
2025-03-07,KHH0086,Kalyanpur,middle,peak,1.35,10.8,860.6,376.9,483.6,0.562,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.578,0.324,88.74
2025-03-08,KHH0086,Kalyanpur,middle,peak,1.35,10.8,844.3,396.6,447.8,0.5303,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.254,0.433,86.84
2025-03-09,KHH0086,Kalyanpur,middle,peak,1.35,10.8,844.3,402.6,441.7,0.5231,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.206,0.444,92.22
2025-03-10,KHH0086,Kalyanpur,middle,peak,1.35,10.8,795.2,422.2,373.0,0.4691,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.696,0.542,94.62
2025-03-11,KHH0086,Kalyanpur,middle,peak,1.35,10.8,850.7,420.7,429.9,0.5054,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.042,0.538,97.98
2025-03-12,KHH0086,Kalyanpur,middle,peak,1.35,10.8,897.1,413.3,483.8,0.5393,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.433,0.47,99.56
2025-03-13,KHH0086,Kalyanpur,middle,peak,1.35,10.8,868.2,420.5,447.7,0.5157,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.205,0.482,99.74
2025-03-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,998.3,431.8,566.5,0.5675,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.827,0.572,102.87
2025-03-15,KHH0086,Kalyanpur,middle,peak,1.35,10.8,1030.0,448.1,581.9,0.565,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.874,0.617,104.7
2025-03-16,KHH0086,Kalyanpur,middle,peak,1.35,10.8,843.6,440.2,403.4,0.4782,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.849,0.572,108.14
2025-03-17,KHH0086,Kalyanpur,middle,peak,1.35,10.8,932.5,437.0,495.5,0.5314,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.409,0.565,109.86
2025-03-18,KHH0086,Kalyanpur,middle,peak,1.35,10.8,1014.5,435.9,578.7,0.5704,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.919,0.553,108.92
2025-03-19,KHH0086,Kalyanpur,middle,peak,1.35,10.8,980.5,434.4,546.1,0.557,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.712,0.565,107.1
2025-03-20,KHH0086,Kalyanpur,middle,peak,1.35,10.8,795.6,410.6,385.0,0.4839,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.836,0.474,107.29
2025-03-21,KHH0086,Kalyanpur,middle,peak,1.35,10.8,864.6,389.6,475.0,0.5493,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.477,0.372,102.16
2025-03-22,KHH0086,Kalyanpur,middle,peak,1.35,10.8,857.6,357.3,500.3,0.5834,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.746,0.256,99.84
2025-03-23,KHH0086,Kalyanpur,middle,peak,1.35,10.8,938.7,395.6,543.1,0.5786,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.852,0.406,94.97
2025-03-24,KHH0086,Kalyanpur,middle,peak,1.35,10.8,945.1,407.5,537.6,0.5688,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.766,0.459,95.95
2025-03-25,KHH0086,Kalyanpur,middle,peak,1.35,10.8,876.4,415.6,460.8,0.5258,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.283,0.482,108.6
2025-03-26,KHH0086,Kalyanpur,middle,peak,1.35,10.8,974.6,438.2,536.4,0.5504,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.609,0.609,114.54
2025-03-27,KHH0086,Kalyanpur,middle,peak,1.35,10.8,998.8,433.7,565.0,0.5657,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.86,0.531,107.41
2025-03-28,KHH0086,Kalyanpur,middle,peak,1.35,10.8,782.7,438.1,344.6,0.4403,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.518,0.549,107.56
2025-03-29,KHH0086,Kalyanpur,middle,peak,1.35,10.8,1040.6,443.5,597.1,0.5738,0.5,0.7,0.6,CURTAIL+SHIFT,0,2.981,0.602,107.67
2025-03-30,KHH0086,Kalyanpur,middle,peak,1.35,10.8,1106.4,477.2,629.2,0.5687,0.5,0.7,0.6,CURTAIL+SHIFT,0,3.108,0.668,107.2
2025-03-31,KHH0086,Kalyanpur,middle,peak,1.35,10.8,833.0,452.7,380.3,0.4566,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.709,0.573,102.83
2025-04-01,KHH0086,Kalyanpur,middle,peak,1.35,10.8,772.4,457.0,315.4,0.4083,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.312,0.581,100.39
2025-04-02,KHH0086,Kalyanpur,middle,peak,1.35,10.8,791.7,433.0,358.7,0.453,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.603,0.549,95.65
2025-04-03,KHH0086,Kalyanpur,middle,peak,1.35,10.8,690.5,441.9,248.6,0.36,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.923,0.568,90.94
2025-04-04,KHH0086,Kalyanpur,middle,peak,1.35,10.8,793.4,453.7,339.7,0.4281,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.402,0.636,89.14
2025-04-05,KHH0086,Kalyanpur,middle,peak,1.35,10.8,786.1,438.8,347.3,0.4418,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.519,0.565,95.19
2025-04-06,KHH0086,Kalyanpur,middle,peak,1.35,10.8,709.1,440.2,269.0,0.3793,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.046,0.568,97.91
2025-04-07,KHH0086,Kalyanpur,middle,peak,1.35,10.8,709.5,437.4,272.1,0.3835,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.046,0.587,102.65
2025-04-08,KHH0086,Kalyanpur,middle,peak,1.35,10.8,798.4,438.9,359.5,0.4503,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.551,0.606,106.13
2025-04-09,KHH0086,Kalyanpur,middle,peak,1.35,10.8,753.8,435.1,318.7,0.4228,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.292,0.621,108.38
2025-04-10,KHH0086,Kalyanpur,middle,peak,1.35,10.8,769.8,426.3,343.4,0.4461,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.541,0.519,107.0
2025-04-11,KHH0086,Kalyanpur,middle,peak,1.35,10.8,668.9,396.3,272.6,0.4075,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.259,0.376,105.76
2025-04-12,KHH0086,Kalyanpur,middle,peak,1.35,10.8,669.7,425.8,243.8,0.3641,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.917,0.546,105.12
2025-04-13,KHH0086,Kalyanpur,middle,peak,1.35,10.8,752.3,431.8,320.5,0.426,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.347,0.576,109.31
2025-04-14,KHH0086,Kalyanpur,middle,peak,1.35,10.8,804.5,443.2,361.3,0.4491,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.588,0.58,110.45
