timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw,gcs_score
2025-06-21,DHH0110,Dhanmondi,upper_middle,peak,1.35,19.724,1913.1,1192.3,720.8,0.3768,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.325,145.48,0.6607
2024-06-15,KHH0011,Kalyanpur,lower_middle,peak,1.35,9.72,316.2,197.1,119.1,0.3768,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.364,0.351,118.36,0.6607
2025-09-06,DHH0027,Dhanmondi,middle,peak,1.35,10.827,854.4,532.4,322.0,0.3768,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.421,1.511,143.32,0.6607
2024-04-28,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,1761.1,1097.7,663.4,0.3767,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.98,152.51,0.6607
2025-05-05,DHH0037,Dhanmondi,middle,peak,1.35,10.247,448.2,279.4,168.8,0.3766,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.315,0.698,147.79,0.6606
2024-06-03,DHH0053,Dhanmondi,middle,peak,1.35,17.104,926.9,578.0,348.9,0.3764,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.467,1.627,153.6,0.6606
2024-05-29,KHH0081,Kalyanpur,middle,peak,1.35,9.72,426.7,266.1,160.6,0.3764,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.55,0.414,119.59,0.6606
2024-05-13,DHH0119,Dhanmondi,upper_middle,peak,1.35,19.724,1979.7,1234.1,745.6,0.3766,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.473,148.77,0.6606
2024-09-22,DHH0072,Dhanmondi,upper_middle,peak,1.35,19.724,2058.0,1282.9,775.1,0.3766,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.651,145.15,0.6606
2024-05-24,DHH0070,Dhanmondi,upper_middle,peak,1.35,19.724,1600.3,997.7,602.6,0.3765,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.615,143.57,0.6606
2024-05-20,KHH0120,Kalyanpur,upper_middle,peak,1.35,19.724,1566.5,976.6,589.9,0.3766,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.54,122.26,0.6606
2025-04-27,DHH0115,Dhanmondi,upper_middle,peak,1.35,19.724,1632.3,1017.9,614.3,0.3764,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.686,151.48,0.6606
2024-04-20,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,2068.3,1289.7,778.6,0.3764,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.671,151.02,0.6606
2026-04-25,DHH0070,Dhanmondi,upper_middle,peak,1.35,19.724,1641.9,1023.6,618.4,0.3766,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.71,145.37,0.6606
2024-05-11,DHH0031,Dhanmondi,middle,peak,1.35,10.247,524.8,327.3,197.5,0.3764,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.321,0.864,147.13,0.6606
2025-08-11,DHH0031,Dhanmondi,middle,peak,1.35,10.247,527.0,328.6,198.4,0.3765,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.321,0.869,147.98,0.6606
2024-09-19,KHH0059,Kalyanpur,middle,peak,1.35,9.72,345.0,215.1,129.9,0.3765,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.328,0.451,119.84,0.6606
2024-05-24,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1883.9,1174.4,709.6,0.3766,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.257,143.57,0.6606
2024-06-12,KHH0097,Kalyanpur,middle,peak,1.35,9.72,363.5,226.6,136.9,0.3766,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.324,0.498,121.18,0.6606
2024-06-02,KHH0012,Kalyanpur,lower_middle,peak,1.35,9.72,237.3,148.0,89.4,0.3765,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.144,0.392,123.48,0.6606
2025-05-05,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1959.6,1222.1,737.5,0.3764,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.425,147.79,0.6606
2024-06-01,KHH0006,Kalyanpur,lower_middle,peak,1.35,9.72,344.1,214.6,129.5,0.3764,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.403,0.374,123.48,0.6606
2025-05-17,DHH0070,Dhanmondi,upper_middle,peak,1.35,19.724,1937.6,1208.3,729.3,0.3764,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.376,154.52,0.6606
2024-06-09,DHH0072,Dhanmondi,upper_middle,peak,1.35,19.724,1921.0,1198.2,722.8,0.3763,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.337,148.68,0.6605
2024-09-21,KHH0076,Kalyanpur,middle,peak,1.35,9.72,364.1,227.1,137.0,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.414,0.408,122.61,0.6605
2025-05-24,DHH0077,Dhanmondi,upper_middle,peak,1.35,19.724,1330.8,830.2,500.6,0.3762,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.004,150.83,0.6605
2025-05-12,DHH0077,Dhanmondi,upper_middle,peak,1.35,19.724,1588.5,990.8,597.7,0.3763,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.586,151.84,0.6605
2024-04-29,KHH0100,Kalyanpur,middle,peak,1.35,10.247,533.3,332.7,200.6,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.469,0.735,124.15,0.6605
2025-05-18,DHH0053,Dhanmondi,middle,peak,1.35,17.104,805.0,502.2,302.8,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.613,1.204,147.03,0.6605
2026-06-11,KHH0068,Kalyanpur,middle,peak,1.35,10.827,644.1,401.8,242.3,0.3763,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.406,1.048,119.95,0.6605
2024-06-05,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1818.3,1134.1,684.2,0.3763,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.105,144.18,0.6605
2024-09-07,DHH0119,Dhanmondi,upper_middle,peak,1.35,19.724,1972.4,1230.1,742.3,0.3763,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.454,144.91,0.6605
2024-04-29,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,1758.9,1097.2,661.7,0.3762,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.97,153.77,0.6605
2024-05-26,KHH0103,Kalyanpur,upper_middle,peak,1.35,19.724,1951.1,1217.1,734.1,0.3762,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.404,126.78,0.6605
2025-09-08,DHH0115,Dhanmondi,upper_middle,peak,1.35,19.724,1787.4,1115.0,672.3,0.3762,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.034,147.3,0.6605
2025-09-07,DHH0036,Dhanmondi,middle,peak,1.35,9.72,395.9,247.0,149.0,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.499,0.395,144.69,0.6605
2026-06-13,KHH0071,Kalyanpur,middle,peak,1.35,9.72,330.0,205.8,124.1,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.13,0.614,119.32,0.6605
2026-06-25,KHH0025,Kalyanpur,lower_middle,peak,1.35,9.72,297.6,185.7,112.0,0.3762,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.437,0.235,119.32,0.6605
2025-06-29,DHH0014,Dhanmondi,lower_middle,peak,1.35,19.724,176.8,110.3,66.5,0.3762,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.059,0.34,144.47,0.6605
2024-06-02,KHH0049,Kalyanpur,middle,peak,1.35,10.827,733.4,457.5,275.9,0.3762,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.568,1.087,123.48,0.6605
2026-06-23,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1572.0,981.0,591.0,0.376,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.546,119.32,0.6604
2025-08-02,DHH0085,Dhanmondi,upper_middle,peak,1.35,19.724,1449.3,904.3,544.9,0.376,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.27,143.68,0.6604
2026-06-08,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1840.5,1148.6,692.0,0.376,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.152,120.79,0.6604
2024-05-05,DHH0082,Dhanmondi,upper_middle,peak,1.35,19.724,2427.3,1514.8,912.5,0.3759,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.475,157.81,0.6604
2024-06-10,DHH0049,Dhanmondi,middle,peak,1.35,10.247,523.1,326.5,196.6,0.3759,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.469,0.711,144.04,0.6604
2025-08-02,DHH0077,Dhanmondi,upper_middle,peak,1.35,19.724,1410.0,879.7,530.3,0.3761,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.182,143.68,0.6604
2026-04-24,KHH0068,Kalyanpur,middle,peak,1.35,10.827,657.4,410.3,247.1,0.3759,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.521,0.962,122.77,0.6604
2025-08-02,DHH0053,Dhanmondi,middle,peak,1.35,17.104,697.9,435.4,262.4,0.376,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.789,0.786,143.68,0.6604
2025-07-19,DHH0053,Dhanmondi,middle,peak,1.35,17.104,913.9,570.3,343.6,0.376,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.497,1.565,144.98,0.6604
2025-04-12,DHH0011,Dhanmondi,lower_middle,peak,1.35,9.72,337.4,210.5,126.9,0.3761,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.411,0.35,146.98,0.6604
2026-06-18,KHH0100,Kalyanpur,middle,peak,1.35,10.247,476.6,297.4,179.1,0.3759,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.424,0.651,119.32,0.6604
2026-06-11,KHH0104,Kalyanpur,upper_middle,peak,1.35,19.724,2217.7,1383.5,834.2,0.3761,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.005,119.95,0.6604
2024-05-20,DHH0048,Dhanmondi,middle,peak,1.35,10.827,719.3,448.8,270.5,0.3761,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.356,1.267,152.98,0.6604
2024-05-15,KHH0115,Kalyanpur,upper_middle,peak,1.35,19.724,1884.0,1175.6,708.4,0.376,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.25,120.08,0.6604
2025-05-17,DHH0005,Dhanmondi,lower_middle,peak,1.35,9.72,356.6,222.5,134.1,0.376,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.445,0.36,154.52,0.6604
2024-05-18,DHH0085,Dhanmondi,upper_middle,peak,1.35,19.724,2110.5,1316.7,793.7,0.3761,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.762,159.96,0.6604
2024-06-09,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,1754.0,1094.4,659.6,0.3761,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.958,148.68,0.6604
2025-09-29,DHH0036,Dhanmondi,middle,peak,1.35,9.72,395.9,247.1,148.8,0.3759,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.485,0.408,143.65,0.6604
2025-08-16,DHH0057,Dhanmondi,middle,peak,1.35,10.247,509.3,317.9,191.4,0.3758,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.606,0.543,144.83,0.6603
2024-05-17,DHH0115,Dhanmondi,upper_middle,peak,1.35,19.724,1881.8,1174.8,707.0,0.3757,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.242,150.22,0.6603
2025-05-10,DHH0010,Dhanmondi,lower_middle,peak,1.35,9.72,350.8,219.0,131.8,0.3758,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.393,0.398,157.02,0.6603
2025-08-12,DHH0071,Dhanmondi,upper_middle,peak,1.35,19.724,1941.0,1211.8,729.2,0.3757,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.375,143.48,0.6603
2025-05-11,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,1762.1,1099.8,662.3,0.3758,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.974,157.27,0.6603
2025-05-03,DHH0102,Dhanmondi,upper_middle,peak,1.35,19.724,1482.9,925.6,557.3,0.3758,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.344,145.52,0.6603
2024-05-21,DHH0082,Dhanmondi,upper_middle,peak,1.35,19.724,2495.2,1557.6,937.6,0.3758,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.626,148.25,0.6603
2024-05-05,DHH0037,Dhanmondi,middle,peak,1.35,10.247,455.7,284.5,171.2,0.3758,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.282,0.746,157.81,0.6603
2026-06-03,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1999.8,1248.3,751.5,0.3758,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.509,120.67,0.6603
2024-05-11,DHH0037,Dhanmondi,middle,peak,1.35,10.247,420.0,262.2,157.8,0.3757,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.315,0.632,147.13,0.6603
2025-08-17,DHH0085,Dhanmondi,upper_middle,peak,1.35,19.724,1669.0,1041.9,627.1,0.3757,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.763,144.84,0.6603
2024-06-29,DHH0080,Dhanmondi,upper_middle,peak,1.35,19.724,1430.5,892.9,537.6,0.3758,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.226,149.03,0.6603
2024-05-06,KHH0001,Kalyanpur,lower_middle,peak,1.35,9.72,262.9,164.1,98.8,0.3758,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.381,0.212,118.04,0.6603
2025-06-21,DHH0011,Dhanmondi,lower_middle,peak,1.35,9.72,289.7,180.9,108.8,0.3757,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.411,0.242,145.48,0.6603
2024-05-17,KHH0088,Kalyanpur,middle,peak,1.35,9.72,369.8,230.9,138.9,0.3755,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.466,0.368,127.19,0.6602
2024-05-27,KHH0005,Kalyanpur,lower_middle,peak,1.35,7.101,161.4,100.8,60.6,0.3754,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.0,0.363,120.18,0.6602
2024-05-25,DHH0086,Dhanmondi,upper_middle,peak,1.35,19.724,2027.8,1266.1,761.7,0.3756,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.57,156.17,0.6602
2026-06-22,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1728.8,1079.4,649.4,0.3756,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.896,119.32,0.6602
2024-04-23,DHH0037,Dhanmondi,middle,peak,1.35,10.247,499.5,311.9,187.5,0.3755,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.282,0.843,144.39,0.6602
2025-05-03,DHH0027,Dhanmondi,middle,peak,1.35,10.827,733.9,458.3,275.6,0.3755,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.499,1.154,145.52,0.6602
2024-05-24,KHH0102,Kalyanpur,middle,peak,1.35,9.72,426.7,266.4,160.3,0.3756,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.457,0.505,126.1,0.6602
2024-05-25,KHH0035,Kalyanpur,lower_middle,peak,1.35,9.72,127.3,79.5,47.8,0.3755,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.133,0.153,127.17,0.6602
2024-06-11,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1980.5,1236.9,743.5,0.3754,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.461,145.97,0.6602
2025-07-26,DHH0055,Dhanmondi,middle,peak,1.35,10.247,419.0,261.6,157.4,0.3756,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.406,0.538,143.04,0.6602
2025-07-20,DHH0022,Dhanmondi,middle,peak,1.35,9.72,235.1,146.8,88.3,0.3755,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.255,0.274,145.27,0.6602
2024-08-31,DHH0077,Dhanmondi,upper_middle,peak,1.35,19.724,1435.6,896.6,538.9,0.3754,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.234,146.19,0.6602
2026-06-24,KHH0015,Kalyanpur,lower_middle,peak,1.35,9.72,364.5,227.7,136.9,0.3755,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.329,0.493,119.32,0.6602
2026-04-24,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1617.3,1010.5,606.8,0.3752,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.641,122.77,0.6601
2025-04-26,DHH0022,Dhanmondi,middle,peak,1.35,9.72,259.9,162.4,97.5,0.3752,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.271,0.314,148.68,0.6601
2025-04-14,DHH0048,Dhanmondi,middle,peak,1.35,10.827,851.6,532.1,319.5,0.3752,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.237,1.68,143.88,0.6601
2025-09-08,DHH0030,Dhanmondi,middle,peak,1.35,10.247,455.0,284.2,170.7,0.3753,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.315,0.709,147.3,0.6601
2025-08-02,DHH0082,Dhanmondi,upper_middle,peak,1.35,19.724,2567.4,1604.1,963.4,0.3752,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.78,143.68,0.6601
2024-09-24,KHH0102,Kalyanpur,middle,peak,1.35,9.72,437.3,273.2,164.1,0.3753,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.433,0.552,119.45,0.6601
2024-05-26,DHH0005,Dhanmondi,lower_middle,peak,1.35,9.72,357.3,223.2,134.1,0.3753,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.445,0.36,155.21,0.6601
2024-05-22,KHH0066,Kalyanpur,middle,peak,1.35,9.72,278.3,173.8,104.4,0.3753,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.298,0.328,122.77,0.6601
2025-05-03,DHH0110,Dhanmondi,upper_middle,peak,1.35,19.724,1996.7,1247.3,749.3,0.3753,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.496,145.52,0.6601
2024-06-11,KHH0057,Kalyanpur,middle,peak,1.35,10.247,433.6,270.9,162.7,0.3752,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.497,0.479,120.5,0.6601
2025-05-11,DHH0048,Dhanmondi,middle,peak,1.35,10.827,859.5,537.1,322.5,0.3752,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.237,1.697,157.27,0.6601
2026-06-22,KHH0006,Kalyanpur,lower_middle,peak,1.35,9.72,336.8,210.4,126.4,0.3752,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.403,0.355,119.32,0.6601
2024-06-03,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1948.3,1217.2,731.1,0.3752,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.386,153.6,0.6601
2024-09-07,DHH0037,Dhanmondi,middle,peak,1.35,10.247,429.9,268.6,161.3,0.3752,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.373,0.595,144.91,0.6601
2024-06-01,DHH0080,Dhanmondi,upper_middle,peak,1.35,19.724,1494.1,933.4,560.7,0.3753,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.364,153.21,0.6601
2025-05-10,KHH0103,Kalyanpur,upper_middle,peak,1.35,19.724,2164.9,1352.9,812.0,0.3751,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.872,118.46,0.66
2025-08-16,DHH0115,Dhanmondi,upper_middle,peak,1.35,19.724,1685.7,1053.6,632.2,0.375,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.793,144.83,0.66
2024-06-07,KHH0037,Kalyanpur,lower_middle,peak,1.35,9.72,338.9,211.8,127.1,0.3751,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.29,0.473,122.12,0.66
2026-06-03,KHH0104,Kalyanpur,upper_middle,peak,1.35,19.724,2009.5,1256.0,753.5,0.375,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.521,120.67,0.66
2025-04-13,DHH0090,Dhanmondi,upper_middle,peak,1.35,19.724,2038.7,1274.2,764.4,0.375,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.587,149.11,0.66
2024-06-01,KHH0118,Kalyanpur,upper_middle,peak,1.35,19.724,1500.6,938.0,562.7,0.375,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.376,123.48,0.66
2025-08-18,DHH0014,Dhanmondi,lower_middle,peak,1.35,19.724,167.0,104.4,62.6,0.3749,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.059,0.316,143.68,0.66
2025-05-24,DHH0093,Dhanmondi,upper_middle,peak,1.35,19.724,1671.4,1044.5,626.9,0.3751,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.761,150.83,0.66
2024-05-05,DHH0091,Dhanmondi,upper_middle,peak,1.35,19.724,1911.1,1194.6,716.5,0.3749,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.299,157.81,0.66
2025-09-29,DHH0028,Dhanmondi,middle,peak,1.35,10.247,527.4,329.6,197.8,0.375,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.399,0.787,143.65,0.66
2026-06-03,KHH0006,Kalyanpur,lower_middle,peak,1.35,9.72,348.0,217.5,130.5,0.375,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.403,0.38,120.67,0.66
2026-06-16,KHH0038,Kalyanpur,lower_middle,peak,1.35,9.72,242.5,151.6,90.9,0.375,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.0,0.546,119.32,0.66
2025-05-18,DHH0082,Dhanmondi,upper_middle,peak,1.35,19.724,2180.0,1362.3,817.7,0.3751,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.906,147.03,0.66
2025-05-10,KHH0001,Kalyanpur,lower_middle,peak,1.35,9.72,316.7,197.9,118.8,0.3751,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.381,0.332,118.46,0.66
2024-06-07,KHH0025,Kalyanpur,lower_middle,peak,1.35,9.72,303.8,189.8,114.0,0.3751,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.408,0.276,122.12,0.66
2024-05-27,KHH0057,Kalyanpur,middle,peak,1.35,10.247,352.3,220.2,132.1,0.375,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.529,0.264,120.18,0.66
2024-04-26,KHH0015,Kalyanpur,lower_middle,peak,1.35,9.72,403.8,252.4,151.4,0.3749,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.329,0.58,118.74,0.66
2024-09-19,KHH0096,Kalyanpur,middle,peak,1.35,10.247,533.5,333.5,200.0,0.375,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.389,0.811,119.84,0.66
2026-06-25,KHH0001,Kalyanpur,lower_middle,peak,1.35,9.72,285.4,178.4,107.0,0.375,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.381,0.262,119.32,0.66
2025-08-10,DHH0106,Dhanmondi,upper_middle,peak,1.35,19.724,1557.1,973.3,583.8,0.3749,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.503,145.68,0.66
2024-04-29,KHH0025,Kalyanpur,lower_middle,peak,1.35,9.72,340.5,212.9,127.6,0.3748,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.476,0.29,124.15,0.6599
2026-06-16,KHH0006,Kalyanpur,lower_middle,peak,1.35,9.72,337.3,210.9,126.4,0.3747,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.403,0.355,119.32,0.6599
2024-05-14,DHH0070,Dhanmondi,upper_middle,peak,1.35,19.724,1790.8,1119.8,671.0,0.3747,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.026,147.55,0.6599
2024-04-20,DHH0029,Dhanmondi,middle,peak,1.35,10.827,691.0,432.1,258.9,0.3747,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.498,1.056,151.02,0.6599
2025-08-09,DHH0062,Dhanmondi,middle,peak,1.35,9.72,277.3,173.4,103.9,0.3748,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.399,0.225,143.04,0.6599
2025-06-02,DHH0034,Dhanmondi,middle,peak,1.35,10.247,509.0,318.3,190.7,0.3747,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.786,0.358,145.06,0.6599
2025-05-10,KHH0104,Kalyanpur,upper_middle,peak,1.35,19.724,2272.3,1420.8,851.4,0.3747,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,5.109,118.46,0.6599
2025-09-07,DHH0115,Dhanmondi,upper_middle,peak,1.35,19.724,1764.4,1103.1,661.3,0.3748,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.968,144.69,0.6599
2024-04-06,DHH0028,Dhanmondi,middle,peak,1.35,10.247,535.7,334.9,200.8,0.3748,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.397,0.808,146.79,0.6599
2026-06-16,KHH0073,Kalyanpur,middle,peak,1.35,10.247,401.1,250.8,150.3,0.3748,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.428,0.474,119.32,0.6599
2024-06-05,KHH0033,Kalyanpur,lower_middle,peak,1.35,9.72,139.5,87.2,52.3,0.3748,1.0,0.7,0.8,DR_CURTAIL+SHIFT,1,0.0,0.314,120.89,0.6599
2024-05-26,KHH0100,Kalyanpur,middle,peak,1.35,10.247,466.7,291.8,174.9,0.3748,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.424,0.625,126.78,0.6599
2024-05-15,DHH0055,Dhanmondi,middle,peak,1.35,10.247,496.2,310.2,186.0,0.3748,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.311,0.805,146.23,0.6599
2025-05-25,DHH0069,Dhanmondi,upper_middle,peak,1.35,19.724,1501.6,938.9,562.7,0.3747,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,3.376,151.39,0.6599
2024-07-14,DHH0049,Dhanmondi,middle,peak,1.35,10.247,471.6,294.9,176.7,0.3747,1.0,0.7,0.6,DR_CURTAIL+SHIFT,1,0.5,0.56,143.09,0.6599
2025-09-06,DHH0090,Dhanmondi,upper_middle,peak,1.35,19.724,2209.2,1381.3,827.8,0.3747,1.0,0.7,0.4,DR_CURTAIL+SHIFT,1,0.0,4.967,143.32,0.6599
