household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
KHH0095,Kalyanpur,middle,2025-12,1111.7,988.4,123.2,11.09,126.7,15.72,5.01,97.9
KHH0096,Kalyanpur,middle,2025-12,1714.1,1530.4,183.7,10.72,192.2,25.81,6.49,148.7
KHH0097,Kalyanpur,middle,2025-12,1455.1,1279.0,176.1,12.1,163.7,21.78,7.43,139.2
KHH0098,Kalyanpur,middle,2025-12,2044.1,1846.3,197.8,9.68,236.8,26.5,7.52,158.7
KHH0099,Kalyanpur,middle,2025-12,1303.9,1182.9,121.0,9.28,150.6,3.08,9.95,82.0
KHH0100,Kalyanpur,middle,2025-12,1635.5,1449.9,185.6,11.35,182.5,19.51,9.24,142.7
KHH0101,Kalyanpur,middle,2025-12,1340.9,1222.1,118.8,8.86,153.4,16.56,4.26,96.0
KHH0102,Kalyanpur,middle,2025-12,1500.5,1350.7,149.7,9.98,169.8,9.7,9.91,108.2
KHH0103,Kalyanpur,upper_middle,2025-12,4626.4,4626.4,0.0,0.0,404.4,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2025-12,5133.7,5133.7,0.0,0.0,453.8,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2025-12,4263.8,4263.8,0.0,0.0,370.4,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2025-12,3302.6,3302.6,0.0,0.0,293.1,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2025-12,2455.4,2455.4,0.0,0.0,214.1,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2025-12,3953.8,3953.8,0.0,0.0,342.6,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2025-12,3263.1,3263.1,0.0,0.0,279.2,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2025-12,2999.3,2999.3,0.0,0.0,255.9,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2025-12,4761.6,4761.6,0.0,0.0,420.5,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2025-12,3413.3,3413.3,0.0,0.0,299.8,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2025-12,2560.3,2560.3,0.0,0.0,218.6,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2025-12,3651.7,3651.7,0.0,0.0,312.3,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2025-12,4763.6,4763.6,0.0,0.0,416.1,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2025-12,3525.3,3525.3,0.0,0.0,305.6,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2025-12,3202.6,3202.6,0.0,0.0,275.7,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2025-12,4379.7,4379.7,0.0,0.0,384.3,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2025-12,3755.6,3755.6,0.0,0.0,331.6,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2025-12,5255.8,5255.8,0.0,0.0,468.4,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2026-01,844.5,778.8,65.7,7.78,119.7,10.27,3.3,33.8
KHH0002,Kalyanpur,lower_middle,2026-01,645.8,593.5,52.3,8.1,91.9,0.0,5.96,23.9
KHH0003,Kalyanpur,lower_middle,2026-01,624.1,522.3,101.8,16.32,84.2,18.37,4.12,53.2
KHH0004,Kalyanpur,lower_middle,2026-01,812.9,770.0,42.9,5.27,114.7,4.22,3.17,21.1
KHH0005,Kalyanpur,lower_middle,2026-01,239.5,204.9,34.5,14.43,31.4,0.0,3.94,15.7
KHH0006,Kalyanpur,lower_middle,2026-01,885.4,807.5,77.9,8.79,121.6,9.27,5.1,38.9
KHH0007,Kalyanpur,lower_middle,2026-01,699.9,685.5,14.4,2.06,99.2,0.0,1.64,6.6
KHH0008,Kalyanpur,lower_middle,2026-01,250.1,241.0,9.1,3.66,33.8,0.0,1.04,4.2
KHH0009,Kalyanpur,lower_middle,2026-01,338.4,278.6,59.9,17.69,45.0,7.79,3.65,30.2
KHH0010,Kalyanpur,lower_middle,2026-01,925.3,854.2,71.1,7.69,130.4,11.38,3.47,36.6
KHH0011,Kalyanpur,lower_middle,2026-01,674.4,635.4,39.0,5.78,94.0,7.88,1.23,20.7
KHH0012,Kalyanpur,lower_middle,2026-01,623.5,550.3,73.2,11.73,84.6,9.37,4.52,36.8
KHH0013,Kalyanpur,lower_middle,2026-01,567.1,530.1,37.1,6.54,81.4,0.0,4.22,16.9
KHH0014,Kalyanpur,lower_middle,2026-01,491.3,481.3,10.0,2.03,71.1,1.53,0.52,5.1
KHH0015,Kalyanpur,lower_middle,2026-01,843.3,787.9,55.4,6.57,119.1,8.05,3.03,28.2
KHH0016,Kalyanpur,lower_middle,2026-01,934.5,861.9,72.6,7.76,130.1,7.7,5.13,35.9
KHH0017,Kalyanpur,lower_middle,2026-01,756.8,665.2,91.6,12.1,103.9,15.6,4.08,47.5
KHH0018,Kalyanpur,lower_middle,2026-01,1257.1,1096.0,161.1,12.82,172.5,30.89,5.78,84.9
KHH0019,Kalyanpur,lower_middle,2026-01,659.5,546.3,113.2,17.16,86.9,12.53,7.79,56.2
KHH0020,Kalyanpur,lower_middle,2026-01,671.5,586.3,85.2,12.68,92.4,7.51,6.64,41.6
KHH0021,Kalyanpur,lower_middle,2026-01,916.3,841.5,74.8,8.17,127.5,9.99,4.46,37.8
KHH0022,Kalyanpur,lower_middle,2026-01,854.5,754.4,100.1,11.72,118.5,10.36,7.19,49.5
KHH0023,Kalyanpur,lower_middle,2026-01,657.3,562.6,94.8,14.42,88.3,15.73,4.39,49.0
KHH0024,Kalyanpur,lower_middle,2026-01,674.6,628.9,45.7,6.77,93.5,9.67,1.26,24.4
KHH0025,Kalyanpur,lower_middle,2026-01,842.5,777.3,65.2,7.74,115.9,15.13,1.27,35.3
KHH0026,Kalyanpur,lower_middle,2026-01,649.2,605.9,43.4,6.68,90.6,9.97,0.88,23.5
KHH0027,Kalyanpur,lower_middle,2026-01,864.4,790.4,73.9,8.56,118.0,10.32,4.22,37.5
KHH0028,Kalyanpur,lower_middle,2026-01,578.0,517.3,60.7,10.49,79.5,9.05,3.22,31.0
KHH0029,Kalyanpur,lower_middle,2026-01,686.8,645.3,41.5,6.04,94.6,0.0,4.73,18.9
KHH0030,Kalyanpur,lower_middle,2026-01,600.3,505.3,95.0,15.83,80.1,15.01,4.71,48.9
KHH0031,Kalyanpur,lower_middle,2026-01,746.7,639.0,107.7,14.42,101.3,13.33,6.84,54.0
KHH0032,Kalyanpur,lower_middle,2026-01,589.3,502.2,87.2,14.79,79.9,10.55,5.63,43.6
KHH0033,Kalyanpur,lower_middle,2026-01,420.9,358.5,62.4,14.83,57.1,6.3,4.55,30.8
KHH0034,Kalyanpur,lower_middle,2026-01,774.5,693.5,81.0,10.46,108.8,1.58,8.59,37.5
KHH0035,Kalyanpur,lower_middle,2026-01,566.8,497.5,69.2,12.21,76.6,17.89,0.6,38.2
KHH0036,Kalyanpur,lower_middle,2026-01,752.1,699.1,53.0,7.05,106.3,1.14,5.57,24.6
KHH0037,Kalyanpur,lower_middle,2026-01,842.7,770.1,72.7,8.62,118.1,10.29,4.09,36.9
KHH0038,Kalyanpur,lower_middle,2026-01,277.1,254.9,22.2,8.0,36.7,0.0,2.53,10.1
KHH0039,Kalyanpur,lower_middle,2026-01,835.3,763.9,71.5,8.56,115.4,10.15,4.01,36.3
KHH0040,Kalyanpur,lower_middle,2026-01,639.4,606.0,33.4,5.23,88.4,0.0,3.81,15.2
KHH0041,Kalyanpur,lower_middle,2026-01,1294.2,1197.3,96.9,7.49,179.1,20.87,2.54,51.9
KHH0042,Kalyanpur,lower_middle,2026-01,1037.3,876.3,161.0,15.52,139.6,27.12,7.3,83.4
KHH0043,Kalyanpur,middle,2026-01,1745.9,1610.9,134.9,7.73,200.7,9.61,8.58,98.5
KHH0044,Kalyanpur,middle,2026-01,1123.9,1042.2,81.6,7.26,127.7,6.92,4.74,60.9
KHH0045,Kalyanpur,middle,2026-01,1799.0,1508.4,290.6,16.15,201.5,31.33,14.14,224.3
KHH0046,Kalyanpur,middle,2026-01,1505.8,1292.2,213.6,14.18,170.6,22.5,10.61,164.3
KHH0047,Kalyanpur,middle,2026-01,1989.1,1860.9,128.2,6.44,229.2,11.33,7.25,96.1
KHH0048,Kalyanpur,middle,2026-01,2039.3,1775.8,263.5,12.92,227.8,46.37,5.51,224.0
KHH0049,Kalyanpur,middle,2026-01,2108.6,1969.5,139.1,6.6,243.3,22.13,3.87,115.6
KHH0050,Kalyanpur,middle,2026-01,2265.2,1997.4,267.8,11.82,257.1,29.88,12.62,207.9
KHH0051,Kalyanpur,middle,2026-01,1788.1,1623.4,164.7,9.21,201.5,29.15,3.38,140.2
KHH0052,Kalyanpur,middle,2026-01,1183.3,1003.5,179.8,15.19,132.2,28.0,5.24,148.7
KHH0053,Kalyanpur,middle,2026-01,1476.9,1315.2,161.7,10.95,166.8,21.01,6.41,128.9
KHH0054,Kalyanpur,middle,2026-01,1399.1,1218.2,180.9,12.93,158.3,14.9,10.68,134.4
KHH0055,Kalyanpur,middle,2026-01,2444.1,2287.1,156.9,6.42,284.9,26.75,3.63,132.4
KHH0056,Kalyanpur,middle,2026-01,2120.4,1850.9,269.6,12.71,238.8,29.38,12.99,208.4
KHH0057,Kalyanpur,middle,2026-01,1571.6,1446.5,125.1,7.96,182.5,15.82,5.14,99.3
KHH0058,Kalyanpur,middle,2026-01,1125.7,997.8,128.0,11.37,127.0,15.9,5.37,101.2
KHH0059,Kalyanpur,middle,2026-01,1063.6,954.7,108.9,10.24,120.0,7.39,7.08,79.1
KHH0060,Kalyanpur,middle,2026-01,1381.0,1203.3,177.7,12.86,155.7,28.14,4.98,147.5
KHH0061,Kalyanpur,middle,2026-01,1870.1,1711.8,158.3,8.47,212.3,23.76,4.98,129.9
KHH0062,Kalyanpur,middle,2026-01,1190.1,1056.7,133.4,11.21,132.1,21.11,3.75,110.7
KHH0063,Kalyanpur,middle,2026-01,1406.8,1273.3,133.5,9.49,157.4,19.85,4.27,109.3
KHH0064,Kalyanpur,middle,2026-01,1373.7,1222.7,151.0,10.99,155.4,14.89,7.92,115.0
KHH0065,Kalyanpur,middle,2026-01,1685.0,1448.7,236.3,14.02,186.8,32.93,8.46,190.9
KHH0066,Kalyanpur,middle,2026-01,1244.8,1118.6,126.2,10.14,142.4,21.27,3.02,106.2
KHH0067,Kalyanpur,middle,2026-01,1631.1,1347.4,283.7,17.39,180.9,25.62,15.83,213.3
KHH0068,Kalyanpur,middle,2026-01,1809.8,1678.2,131.6,7.27,205.8,18.64,4.59,106.7
KHH0069,Kalyanpur,middle,2026-01,1763.3,1523.2,240.1,13.62,195.7,39.7,6.06,201.2
KHH0070,Kalyanpur,middle,2026-01,1857.9,1646.9,211.0,11.36,207.0,33.05,6.07,174.7
KHH0071,Kalyanpur,middle,2026-01,1077.3,953.5,123.9,11.5,123.1,9.82,7.47,91.6
KHH0072,Kalyanpur,middle,2026-01,1483.0,1290.3,192.7,12.99,165.9,31.23,5.12,160.8
KHH0073,Kalyanpur,middle,2026-01,1702.3,1476.9,225.4,13.24,190.8,29.16,8.99,179.6
KHH0074,Kalyanpur,middle,2026-01,1921.6,1687.0,234.6,12.21,214.5,36.75,6.75,194.2
KHH0075,Kalyanpur,middle,2026-01,2768.2,2501.0,267.2,9.65,319.3,41.76,7.73,221.2
KHH0076,Kalyanpur,middle,2026-01,1413.3,1271.1,142.2,10.06,159.0,22.36,4.06,117.8
KHH0077,Kalyanpur,middle,2026-01,1601.2,1403.8,197.4,12.33,181.3,25.55,7.87,157.3
KHH0078,Kalyanpur,middle,2026-01,1373.2,1184.7,188.4,13.72,152.3,26.58,6.62,152.7
KHH0079,Kalyanpur,middle,2026-01,1941.9,1717.4,224.5,11.56,219.6,32.41,7.59,182.8
KHH0080,Kalyanpur,middle,2026-01,2804.9,2520.7,284.2,10.13,316.5,48.43,6.59,239.8
KHH0081,Kalyanpur,middle,2026-01,1401.8,1271.9,129.9,9.26,159.2,18.06,4.67,104.9
KHH0082,Kalyanpur,middle,2026-01,1944.5,1755.0,189.5,9.75,219.1,24.21,7.68,150.6
KHH0083,Kalyanpur,middle,2026-01,1922.8,1788.0,134.8,7.01,223.0,6.57,9.81,94.9
KHH0084,Kalyanpur,middle,2026-01,1679.4,1539.4,140.0,8.34,192.6,18.79,5.3,112.3
KHH0085,Kalyanpur,middle,2026-01,1316.1,1123.3,192.8,14.65,144.4,23.13,8.43,151.5
KHH0086,Kalyanpur,middle,2026-01,2636.9,2365.9,271.1,10.28,297.9,47.5,5.75,230.2
KHH0087,Kalyanpur,middle,2026-01,1536.0,1372.5,163.5,10.65,173.8,23.93,5.39,133.5
KHH0088,Kalyanpur,middle,2026-01,1524.6,1362.2,162.4,10.65,171.1,25.67,4.58,134.7
KHH0089,Kalyanpur,middle,2026-01,1325.3,1206.3,119.0,8.98,149.7,13.84,5.38,93.0
KHH0090,Kalyanpur,middle,2026-01,2843.5,2615.1,228.3,8.03,325.9,33.49,7.5,186.5
KHH0091,Kalyanpur,middle,2026-01,1754.4,1582.4,172.0,9.8,201.5,31.63,3.04,147.8
KHH0092,Kalyanpur,middle,2026-01,2156.3,1865.2,291.0,13.5,244.0,37.68,11.6,231.9
KHH0093,Kalyanpur,middle,2026-01,1297.6,1145.6,152.0,11.72,148.1,21.18,5.45,122.8
KHH0094,Kalyanpur,middle,2026-01,2246.0,2072.6,173.4,7.72,262.1,26.23,5.37,142.5
KHH0095,Kalyanpur,middle,2026-01,1042.9,936.6,106.3,10.2,119.2,13.9,4.18,84.9
KHH0096,Kalyanpur,middle,2026-01,1641.2,1467.2,174.0,10.6,183.9,24.19,6.25,140.6
KHH0097,Kalyanpur,middle,2026-01,1456.0,1285.9,170.1,11.69,164.0,22.28,6.68,135.9
KHH0098,Kalyanpur,middle,2026-01,2023.4,1837.4,186.0,9.19,234.9,25.17,6.96,149.4
KHH0099,Kalyanpur,middle,2026-01,1237.2,1128.0,109.2,8.83,142.9,2.74,8.99,73.9
KHH0100,Kalyanpur,middle,2026-01,1643.3,1450.0,193.3,11.76,182.7,21.35,9.2,149.8
KHH0101,Kalyanpur,middle,2026-01,1336.1,1219.1,117.0,8.76,152.8,17.83,3.57,96.3
KHH0102,Kalyanpur,middle,2026-01,1485.3,1350.2,135.1,9.1,169.0,8.15,9.19,97.0
KHH0103,Kalyanpur,upper_middle,2026-01,4073.3,4073.3,0.0,0.0,355.6,0.0,0.0,0.0
KHH0104,Kalyanpur,upper_middle,2026-01,4967.6,4967.6,0.0,0.0,438.7,0.0,0.0,0.0
KHH0105,Kalyanpur,upper_middle,2026-01,4116.9,4116.9,0.0,0.0,356.5,0.0,0.0,0.0
KHH0106,Kalyanpur,upper_middle,2026-01,3285.9,3285.9,0.0,0.0,290.6,0.0,0.0,0.0
KHH0107,Kalyanpur,upper_middle,2026-01,2335.5,2335.5,0.0,0.0,204.6,0.0,0.0,0.0
KHH0108,Kalyanpur,upper_middle,2026-01,3834.0,3834.0,0.0,0.0,332.1,0.0,0.0,0.0
KHH0109,Kalyanpur,upper_middle,2026-01,3167.5,3167.5,0.0,0.0,269.9,0.0,0.0,0.0
KHH0110,Kalyanpur,upper_middle,2026-01,2858.0,2858.0,0.0,0.0,245.3,0.0,0.0,0.0
KHH0111,Kalyanpur,upper_middle,2026-01,4483.1,4483.1,0.0,0.0,395.0,0.0,0.0,0.0
KHH0112,Kalyanpur,upper_middle,2026-01,3386.1,3386.1,0.0,0.0,297.3,0.0,0.0,0.0
KHH0113,Kalyanpur,upper_middle,2026-01,2502.4,2502.4,0.0,0.0,213.7,0.0,0.0,0.0
KHH0114,Kalyanpur,upper_middle,2026-01,3604.1,3604.1,0.0,0.0,310.8,0.0,0.0,0.0
KHH0115,Kalyanpur,upper_middle,2026-01,4609.0,4609.0,0.0,0.0,401.4,0.0,0.0,0.0
KHH0116,Kalyanpur,upper_middle,2026-01,3221.5,3221.5,0.0,0.0,278.4,0.0,0.0,0.0
KHH0117,Kalyanpur,upper_middle,2026-01,3097.2,3097.2,0.0,0.0,267.9,0.0,0.0,0.0
KHH0118,Kalyanpur,upper_middle,2026-01,4304.1,4304.1,0.0,0.0,376.2,0.0,0.0,0.0
KHH0119,Kalyanpur,upper_middle,2026-01,3521.0,3521.0,0.0,0.0,313.0,0.0,0.0,0.0
KHH0120,Kalyanpur,upper_middle,2026-01,5068.6,5068.6,0.0,0.0,451.3,0.0,0.0,0.0
KHH0001,Kalyanpur,lower_middle,2026-02,872.7,779.8,92.9,10.65,122.8,13.76,4.98,47.5
KHH0002,Kalyanpur,lower_middle,2026-02,703.0,627.7,75.4,10.72,99.5,0.0,8.59,34.4
KHH0003,Kalyanpur,lower_middle,2026-02,655.5,532.0,123.5,18.84,88.4,19.23,6.24,63.4
KHH0004,Kalyanpur,lower_middle,2026-02,881.6,811.6,69.9,7.93,124.5,4.8,6.02,33.7
KHH0005,Kalyanpur,lower_middle,2026-02,314.8,254.0,60.8,19.32,41.8,0.0,6.93,27.7
KHH0006,Kalyanpur,lower_middle,2026-02,926.5,819.4,107.0,11.55,127.6,14.65,6.23,54.2
KHH0007,Kalyanpur,lower_middle,2026-02,776.2,725.7,50.5,6.5,109.6,0.0,5.75,23.0
KHH0008,Kalyanpur,lower_middle,2026-02,280.5,255.6,24.9,8.89,38.2,0.0,2.84,11.4
KHH0009,Kalyanpur,lower_middle,2026-02,392.7,308.7,84.0,21.4,52.3,10.48,5.31,42.2
KHH0010,Kalyanpur,lower_middle,2026-02,969.7,862.5,107.3,11.06,135.8,14.68,6.24,54.3
KHH0011,Kalyanpur,lower_middle,2026-02,746.1,676.5,69.6,9.33,104.1,10.67,3.59,35.7
KHH0012,Kalyanpur,lower_middle,2026-02,626.0,532.0,94.0,15.02,84.8,12.25,5.72,47.4
KHH0013,Kalyanpur,lower_middle,2026-02,631.8,571.8,60.0,9.5,89.8,0.0,6.84,27.4
KHH0014,Kalyanpur,lower_middle,2026-02,464.3,451.1,13.3,2.86,67.3,2.2,0.62,6.9
KHH0015,Kalyanpur,lower_middle,2026-02,965.2,865.2,100.0,10.36,135.6,9.69,7.44,49.2
KHH0016,Kalyanpur,lower_middle,2026-02,973.9,868.8,105.1,10.79,135.4,12.21,7.01,52.4
KHH0017,Kalyanpur,lower_middle,2026-02,774.6,660.5,114.1,14.74,106.2,18.23,5.58,58.8
KHH0018,Kalyanpur,lower_middle,2026-02,1255.0,1072.8,182.2,14.52,172.4,32.02,7.72,94.9
KHH0019,Kalyanpur,lower_middle,2026-02,739.7,593.8,145.9,19.72,98.5,14.83,10.58,72.0
KHH0020,Kalyanpur,lower_middle,2026-02,821.3,690.7,130.6,15.9,112.9,8.91,11.26,62.8
KHH0021,Kalyanpur,lower_middle,2026-02,1012.3,899.0,113.2,11.18,140.8,14.01,7.2,56.8
KHH0022,Kalyanpur,lower_middle,2026-02,967.0,818.7,148.3,15.33,133.2,13.3,11.48,72.5
KHH0023,Kalyanpur,lower_middle,2026-02,701.0,572.4,128.6,18.34,94.0,20.69,6.22,66.3
KHH0024,Kalyanpur,lower_middle,2026-02,730.7,656.4,74.4,10.18,101.3,12.59,3.34,38.6
KHH0025,Kalyanpur,lower_middle,2026-02,880.0,791.5,88.5,10.05,122.1,17.32,3.02,46.7
KHH0026,Kalyanpur,lower_middle,2026-02,722.8,636.5,86.3,11.94,99.7,18.41,2.33,46.2
KHH0027,Kalyanpur,lower_middle,2026-02,898.9,796.2,102.7,11.43,123.2,13.71,6.12,51.9
KHH0028,Kalyanpur,lower_middle,2026-02,611.7,526.1,85.6,14.0,84.0,11.86,4.93,43.4
KHH0029,Kalyanpur,lower_middle,2026-02,690.9,635.3,55.6,8.05,95.9,0.0,6.34,25.3
KHH0030,Kalyanpur,lower_middle,2026-02,605.4,498.8,106.5,17.6,81.1,12.3,7.13,53.1
KHH0031,Kalyanpur,lower_middle,2026-02,818.6,666.8,151.8,18.55,110.1,17.19,10.3,75.6
KHH0032,Kalyanpur,lower_middle,2026-02,676.0,560.8,115.1,17.03,92.2,13.21,7.74,57.4
KHH0033,Kalyanpur,lower_middle,2026-02,424.5,347.2,77.4,18.23,57.1,6.15,6.31,37.5
KHH0034,Kalyanpur,lower_middle,2026-02,773.5,673.7,99.8,12.9,108.0,1.7,10.68,46.1
KHH0035,Kalyanpur,lower_middle,2026-02,604.7,506.4,98.3,16.26,81.7,23.71,1.55,53.6
KHH0036,Kalyanpur,lower_middle,2026-02,798.6,716.4,82.2,10.29,112.2,1.81,8.63,38.1
KHH0037,Kalyanpur,lower_middle,2026-02,893.3,794.5,98.8,11.06,125.3,11.45,6.59,49.3
KHH0038,Kalyanpur,lower_middle,2026-02,403.2,339.7,63.5,15.76,53.9,0.0,7.24,29.0
KHH0039,Kalyanpur,lower_middle,2026-02,895.2,791.6,103.5,11.57,123.9,13.48,6.31,52.2
KHH0040,Kalyanpur,lower_middle,2026-02,619.3,581.6,37.8,6.1,86.5,0.0,4.31,17.2
KHH0041,Kalyanpur,lower_middle,2026-02,1344.3,1198.9,145.4,10.82,185.5,30.07,4.32,77.4
KHH0042,Kalyanpur,lower_middle,2026-02,1024.8,843.6,181.2,17.69,138.3,27.27,9.54,92.7
KHH0043,Kalyanpur,middle,2026-02,1810.8,1642.1,168.7,9.32,208.3,11.16,11.08,122.2
KHH0044,Kalyanpur,middle,2026-02,1206.9,1086.0,120.9,10.02,137.3,8.94,7.56,88.6
KHH0045,Kalyanpur,middle,2026-02,1803.3,1487.2,316.1,17.53,201.2,35.11,14.96,245.2
KHH0046,Kalyanpur,middle,2026-02,1778.2,1499.1,279.1,15.7,201.1,32.54,12.59,218.3
KHH0047,Kalyanpur,middle,2026-02,2048.3,1875.0,173.3,8.46,235.6,15.73,9.64,130.4
KHH0048,Kalyanpur,middle,2026-02,2125.5,1805.1,320.5,15.08,237.1,51.35,8.75,266.7
KHH0049,Kalyanpur,middle,2026-02,2357.2,2131.6,225.6,9.57,270.5,35.9,6.26,187.4
KHH0050,Kalyanpur,middle,2026-02,2447.4,2120.9,326.6,13.34,277.8,39.09,14.31,256.5
KHH0051,Kalyanpur,middle,2026-02,1823.0,1614.9,208.2,11.42,205.3,34.76,5.11,174.8
KHH0052,Kalyanpur,middle,2026-02,1426.1,1176.7,249.4,17.49,159.4,36.34,8.29,203.4
KHH0053,Kalyanpur,middle,2026-02,1971.8,1690.4,281.3,14.27,222.2,36.63,11.13,224.4
KHH0054,Kalyanpur,middle,2026-02,1526.8,1289.0,237.9,15.58,171.4,17.42,14.93,174.2
KHH0055,Kalyanpur,middle,2026-02,2917.2,2660.0,257.2,8.82,339.6,41.93,6.73,214.8
KHH0056,Kalyanpur,middle,2026-02,2694.6,2295.6,399.1,14.81,304.3,49.46,16.8,315.4
KHH0057,Kalyanpur,middle,2026-02,1648.3,1475.8,172.5,10.46,189.8,20.51,7.61,135.4
KHH0058,Kalyanpur,middle,2026-02,1546.6,1316.1,230.5,14.9,174.0,31.97,8.31,186.1
KHH0059,Kalyanpur,middle,2026-02,1129.9,989.2,140.7,12.45,127.5,9.85,9.02,102.5
KHH0060,Kalyanpur,middle,2026-02,1637.2,1391.5,245.7,15.01,184.2,34.0,8.9,198.3
KHH0061,Kalyanpur,middle,2026-02,2532.5,2237.9,294.6,11.63,287.9,44.46,9.17,242.0
KHH0062,Kalyanpur,middle,2026-02,1183.7,1024.8,158.8,13.42,131.7,25.57,4.29,132.3
KHH0063,Kalyanpur,middle,2026-02,1549.1,1346.2,202.9,13.1,173.4,26.98,7.79,162.5
KHH0064,Kalyanpur,middle,2026-02,1469.9,1276.5,193.4,13.16,166.1,15.71,11.5,143.4
KHH0065,Kalyanpur,middle,2026-02,1762.4,1479.1,283.3,16.08,195.3,36.33,11.43,225.4
KHH0066,Kalyanpur,middle,2026-02,1302.7,1131.0,171.6,13.18,147.7,26.04,5.28,141.1
KHH0067,Kalyanpur,middle,2026-02,1792.3,1451.0,341.2,19.04,198.5,25.46,21.22,250.4
KHH0068,Kalyanpur,middle,2026-02,2027.6,1823.4,204.2,10.07,230.8,29.16,7.03,165.8
KHH0069,Kalyanpur,middle,2026-02,1936.6,1605.3,331.3,17.11,213.6,48.97,10.73,271.0
KHH0070,Kalyanpur,middle,2026-02,1983.6,1698.7,284.8,14.36,220.8,39.63,10.23,230.1
KHH0071,Kalyanpur,middle,2026-02,1213.4,1039.0,174.4,14.37,137.7,13.35,10.71,128.3
KHH0072,Kalyanpur,middle,2026-02,1762.1,1492.1,270.0,15.32,196.9,44.58,6.84,226.2
KHH0073,Kalyanpur,middle,2026-02,1742.6,1485.1,257.5,14.78,195.4,33.14,10.34,204.9
KHH0074,Kalyanpur,middle,2026-02,1943.2,1664.1,279.2,14.37,216.9,41.61,8.9,228.7
KHH0075,Kalyanpur,middle,2026-02,2733.3,2413.2,320.2,11.71,313.3,43.61,11.88,257.6
KHH0076,Kalyanpur,middle,2026-02,1480.1,1287.6,192.5,13.01,166.1,29.39,5.85,158.5
KHH0077,Kalyanpur,middle,2026-02,1743.2,1468.3,274.9,15.77,195.5,31.55,12.6,214.4
KHH0078,Kalyanpur,middle,2026-02,1452.2,1227.2,224.9,15.49,161.2,29.25,8.91,179.4
KHH0079,Kalyanpur,middle,2026-02,2289.2,1943.1,346.1,15.12,257.2,43.43,14.35,274.2
KHH0080,Kalyanpur,middle,2026-02,3380.6,2924.3,456.2,13.5,380.2,69.07,14.1,375.0
KHH0081,Kalyanpur,middle,2026-02,1388.9,1246.2,142.6,10.27,158.1,16.74,6.38,111.7
KHH0082,Kalyanpur,middle,2026-02,2273.8,2005.5,268.4,11.8,257.5,36.09,10.15,215.4
KHH0083,Kalyanpur,middle,2026-02,2051.1,1857.4,193.8,9.45,236.4,6.25,15.39,132.8
KHH0084,Kalyanpur,middle,2026-02,2234.4,1984.0,250.4,11.2,256.6,32.8,9.82,199.9
KHH0085,Kalyanpur,middle,2026-02,1489.0,1231.2,257.9,17.32,163.8,25.68,13.41,196.6
KHH0086,Kalyanpur,middle,2026-02,2699.7,2382.3,317.4,11.76,305.9,51.05,8.59,264.4
KHH0087,Kalyanpur,middle,2026-02,1893.1,1628.7,264.4,13.97,213.2,37.0,9.41,213.9
KHH0088,Kalyanpur,middle,2026-02,1587.9,1382.8,205.2,12.92,178.4,31.28,6.25,168.9
KHH0089,Kalyanpur,middle,2026-02,1567.6,1375.6,192.0,12.25,177.3,21.95,8.83,149.6
KHH0090,Kalyanpur,middle,2026-02,3637.8,3248.5,389.4,10.7,417.4,58.82,12.09,319.9
KHH0091,Kalyanpur,middle,2026-02,2231.0,1944.1,287.0,12.86,254.6,44.6,8.4,237.2
KHH0092,Kalyanpur,middle,2026-02,2271.5,1932.9,338.6,14.91,256.5,41.59,14.41,267.2
KHH0093,Kalyanpur,middle,2026-02,1629.4,1413.5,215.9,13.25,185.8,27.78,8.67,171.8
KHH0094,Kalyanpur,middle,2026-02,2392.5,2159.4,233.1,9.74,277.8,34.14,7.67,190.3
KHH0095,Kalyanpur,middle,2026-02,1183.8,1025.7,158.2,13.36,134.5,15.66,8.26,120.5
KHH0096,Kalyanpur,middle,2026-02,1806.7,1571.8,234.9,13.0,203.0,27.94,10.36,184.3
KHH0097,Kalyanpur,middle,2026-02,1477.2,1259.3,217.9,14.75,165.1,28.93,8.39,174.4
KHH0098,Kalyanpur,middle,2026-02,2204.9,1932.0,272.9,12.37,253.5,35.49,10.8,217.6
