household_id,substation,tier,month,baseline_bill_bdt,optimised_bill_bdt,saving_bdt,saving_pct,energy_kwh,energy_shifted_kwh,energy_curtailed_kwh,discomfort_bdt_eq
DHH0071,Dhanmondi,upper_middle,2025-12,6583.6,6583.6,0.0,0.0,409.6,0.0,0.0,0.0
DHH0072,Dhanmondi,upper_middle,2025-12,7126.1,7126.1,0.0,0.0,445.7,0.0,0.0,0.0
DHH0073,Dhanmondi,upper_middle,2025-12,4496.3,4496.3,0.0,0.0,326.1,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2025-12,5862.8,5862.8,0.0,0.0,416.8,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2025-12,5279.2,5279.2,0.0,0.0,386.2,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2025-12,3768.1,3768.1,0.0,0.0,273.0,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2025-12,5612.2,5612.2,0.0,0.0,352.1,0.0,0.0,0.0
DHH0078,Dhanmondi,upper_middle,2025-12,7815.4,7815.4,0.0,0.0,495.3,0.0,0.0,0.0
DHH0079,Dhanmondi,upper_middle,2025-12,4536.1,4536.1,0.0,0.0,320.7,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2025-12,4239.8,4239.8,0.0,0.0,264.0,0.0,0.0,0.0
DHH0081,Dhanmondi,upper_middle,2025-12,3910.0,3910.0,0.0,0.0,281.1,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2025-12,8287.8,8287.8,0.0,0.0,523.7,0.0,0.0,0.0
DHH0083,Dhanmondi,upper_middle,2025-12,4985.3,4985.3,0.0,0.0,355.6,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2025-12,6820.8,6820.8,0.0,0.0,431.0,0.0,0.0,0.0
DHH0085,Dhanmondi,upper_middle,2025-12,6274.5,6274.5,0.0,0.0,399.2,0.0,0.0,0.0
DHH0086,Dhanmondi,upper_middle,2025-12,5735.2,5735.2,0.0,0.0,351.5,0.0,0.0,0.0
DHH0087,Dhanmondi,upper_middle,2025-12,2329.6,2329.6,0.0,0.0,265.9,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2025-12,4793.5,4793.5,0.0,0.0,345.7,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2025-12,4175.2,4175.2,0.0,0.0,303.2,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2025-12,6080.6,6080.6,0.0,0.0,388.5,0.0,0.0,0.0
DHH0091,Dhanmondi,upper_middle,2025-12,6844.8,6844.8,0.0,0.0,431.6,0.0,0.0,0.0
DHH0092,Dhanmondi,upper_middle,2025-12,6979.2,6979.2,0.0,0.0,447.1,0.0,0.0,0.0
DHH0093,Dhanmondi,upper_middle,2025-12,7797.6,7797.6,0.0,0.0,487.6,0.0,0.0,0.0
DHH0094,Dhanmondi,upper_middle,2025-12,4015.0,4015.0,0.0,0.0,289.1,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2025-12,6335.9,6335.9,0.0,0.0,461.5,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2025-12,5658.6,5658.6,0.0,0.0,409.9,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2025-12,7588.6,7588.6,0.0,0.0,476.8,0.0,0.0,0.0
DHH0098,Dhanmondi,upper_middle,2025-12,3609.7,3609.7,0.0,0.0,256.2,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2025-12,4407.9,4407.9,0.0,0.0,312.7,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2025-12,4947.0,4947.0,0.0,0.0,364.0,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2025-12,5593.6,5593.6,0.0,0.0,353.1,0.0,0.0,0.0
DHH0102,Dhanmondi,upper_middle,2025-12,4785.4,4785.4,0.0,0.0,298.2,0.0,0.0,0.0
DHH0103,Dhanmondi,upper_middle,2025-12,4706.6,4706.6,0.0,0.0,337.3,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2025-12,5401.0,5401.0,0.0,0.0,395.3,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2025-12,4140.6,4140.6,0.0,0.0,293.9,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2025-12,6727.2,6727.2,0.0,0.0,423.5,0.0,0.0,0.0
DHH0107,Dhanmondi,upper_middle,2025-12,5753.2,5753.2,0.0,0.0,425.3,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2025-12,4938.8,4938.8,0.0,0.0,361.0,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2025-12,5451.2,5451.2,0.0,0.0,340.2,0.0,0.0,0.0
DHH0110,Dhanmondi,upper_middle,2025-12,7513.2,7513.2,0.0,0.0,475.0,0.0,0.0,0.0
DHH0111,Dhanmondi,upper_middle,2025-12,4833.2,4833.2,0.0,0.0,352.8,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2025-12,7396.5,7396.5,0.0,0.0,456.7,0.0,0.0,0.0
DHH0113,Dhanmondi,upper_middle,2025-12,4318.4,4318.4,0.0,0.0,311.0,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2025-12,2048.3,2048.3,0.0,0.0,229.2,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2025-12,6351.9,6351.9,0.0,0.0,405.1,0.0,0.0,0.0
DHH0116,Dhanmondi,upper_middle,2025-12,4559.1,4559.1,0.0,0.0,328.8,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2025-12,5889.4,5889.4,0.0,0.0,427.5,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2025-12,5509.2,5509.2,0.0,0.0,340.2,0.0,0.0,0.0
DHH0119,Dhanmondi,upper_middle,2025-12,6832.1,6832.1,0.0,0.0,432.2,0.0,0.0,0.0
DHH0120,Dhanmondi,upper_middle,2025-12,3952.6,3952.6,0.0,0.0,278.6,0.0,0.0,0.0
DHH0001,Dhanmondi,lower_middle,2026-01,928.4,877.0,51.4,5.54,120.2,9.86,1.27,24.8
DHH0002,Dhanmondi,lower_middle,2026-01,743.7,702.3,41.3,5.56,94.5,0.0,4.25,17.0
DHH0003,Dhanmondi,lower_middle,2026-01,810.7,697.9,112.8,13.91,101.1,12.63,6.46,51.1
DHH0004,Dhanmondi,lower_middle,2026-01,1304.0,1227.0,77.0,5.9,167.9,12.57,2.79,36.3
DHH0005,Dhanmondi,lower_middle,2026-01,1008.0,922.9,85.2,8.45,126.3,9.48,4.9,38.6
DHH0006,Dhanmondi,lower_middle,2026-01,1002.7,938.8,63.9,6.37,128.1,13.73,0.98,31.4
DHH0007,Dhanmondi,lower_middle,2026-01,1003.9,964.3,39.6,3.94,131.8,0.0,4.07,16.3
DHH0008,Dhanmondi,lower_middle,2026-01,1088.2,925.8,162.3,14.92,133.7,22.87,7.38,75.3
DHH0009,Dhanmondi,lower_middle,2026-01,1152.1,1038.8,113.3,9.84,146.1,24.0,1.88,55.5
DHH0010,Dhanmondi,lower_middle,2026-01,1128.1,1019.5,108.6,9.63,141.5,16.48,4.46,50.8
DHH0011,Dhanmondi,lower_middle,2026-01,902.8,851.0,51.9,5.74,114.9,9.32,1.54,24.8
DHH0012,Dhanmondi,lower_middle,2026-01,825.1,771.7,53.4,6.47,102.4,0.0,5.49,22.0
DHH0013,Dhanmondi,lower_middle,2026-01,571.8,537.9,33.9,5.92,72.0,0.0,3.48,13.9
DHH0014,Dhanmondi,lower_middle,2026-01,700.2,661.7,38.5,5.5,43.6,1.55,1.32,8.4
DHH0015,Dhanmondi,middle,2026-01,1655.3,1482.3,173.1,10.45,195.6,29.67,4.8,152.3
DHH0016,Dhanmondi,middle,2026-01,3037.2,2699.5,337.7,11.12,219.0,14.73,13.74,155.1
DHH0017,Dhanmondi,middle,2026-01,1715.4,1502.8,212.6,12.4,202.2,41.63,3.79,193.1
DHH0018,Dhanmondi,middle,2026-01,1430.4,1228.6,201.8,14.11,169.9,28.9,7.92,171.0
DHH0019,Dhanmondi,middle,2026-01,1161.4,983.1,178.3,15.35,143.4,13.47,12.86,143.9
DHH0020,Dhanmondi,middle,2026-01,750.7,636.3,114.5,15.25,92.9,15.33,5.53,100.0
DHH0021,Dhanmondi,middle,2026-01,1800.6,1589.8,210.8,11.71,212.7,32.57,7.3,181.4
DHH0022,Dhanmondi,middle,2026-01,790.5,706.8,83.6,10.58,99.7,12.57,3.48,74.7
DHH0023,Dhanmondi,middle,2026-01,1561.2,1426.3,134.9,8.64,177.4,14.61,6.5,104.0
DHH0024,Dhanmondi,middle,2026-01,1438.3,1264.0,174.2,12.11,161.4,24.95,5.93,141.3
DHH0025,Dhanmondi,middle,2026-01,1526.9,1334.2,192.7,12.62,181.5,27.14,7.74,162.8
DHH0026,Dhanmondi,middle,2026-01,914.3,829.1,85.2,9.32,116.5,9.39,4.94,72.1
DHH0027,Dhanmondi,middle,2026-01,1868.4,1780.7,87.7,4.7,217.3,11.85,3.27,70.3
DHH0028,Dhanmondi,middle,2026-01,1298.0,1165.3,132.7,10.22,152.7,17.25,5.93,110.5
DHH0029,Dhanmondi,middle,2026-01,2120.9,1921.2,199.8,9.42,241.8,29.29,6.52,162.8
DHH0030,Dhanmondi,middle,2026-01,1414.4,1253.3,161.1,11.39,166.8,18.76,8.08,131.6
DHH0031,Dhanmondi,middle,2026-01,1388.5,1245.7,142.8,10.28,164.1,11.26,9.35,110.5
DHH0032,Dhanmondi,middle,2026-01,1475.7,1288.7,186.9,12.67,175.0,27.9,6.88,159.7
DHH0033,Dhanmondi,middle,2026-01,4078.8,3595.1,483.8,11.86,293.7,43.5,10.56,247.9
DHH0034,Dhanmondi,middle,2026-01,1791.5,1667.4,124.1,6.92,217.5,20.89,3.6,108.7
DHH0035,Dhanmondi,middle,2026-01,1788.2,1568.0,220.2,12.31,199.1,26.45,9.56,172.7
DHH0036,Dhanmondi,middle,2026-01,1348.9,1204.9,144.0,10.68,168.2,17.33,7.76,123.6
DHH0037,Dhanmondi,middle,2026-01,1375.6,1229.5,146.1,10.62,164.7,12.69,9.08,114.4
DHH0038,Dhanmondi,middle,2026-01,1876.7,1707.6,169.2,9.01,214.8,22.49,6.46,135.2
DHH0039,Dhanmondi,middle,2026-01,1740.8,1501.4,239.4,13.75,194.1,35.16,7.79,195.1
DHH0040,Dhanmondi,middle,2026-01,1654.7,1448.9,205.8,12.43,184.5,32.07,5.94,169.9
DHH0041,Dhanmondi,middle,2026-01,1324.6,1166.1,158.5,11.96,157.4,16.44,8.77,127.2
DHH0042,Dhanmondi,middle,2026-01,2515.2,2211.0,304.2,12.09,285.3,33.3,14.53,234.9
DHH0043,Dhanmondi,middle,2026-01,1450.3,1347.9,102.4,7.06,172.7,10.98,5.52,82.6
DHH0044,Dhanmondi,middle,2026-01,2214.5,1919.2,295.3,13.33,244.7,34.75,13.11,230.8
DHH0045,Dhanmondi,middle,2026-01,1503.8,1309.9,193.9,12.89,174.3,37.62,3.59,175.6
DHH0046,Dhanmondi,middle,2026-01,1725.1,1470.9,254.2,14.73,193.1,18.9,15.78,186.0
DHH0047,Dhanmondi,middle,2026-01,1577.3,1402.6,174.7,11.07,178.2,20.89,7.62,136.9
DHH0048,Dhanmondi,middle,2026-01,1700.3,1605.6,94.7,5.57,197.4,9.02,5.07,71.6
DHH0049,Dhanmondi,middle,2026-01,1702.9,1506.5,196.4,11.53,201.8,25.87,8.63,163.9
DHH0050,Dhanmondi,middle,2026-01,1153.3,1059.7,93.7,8.12,138.0,14.39,3.28,80.5
DHH0051,Dhanmondi,middle,2026-01,1841.9,1651.5,190.5,10.34,207.7,17.74,10.36,143.5
DHH0052,Dhanmondi,middle,2026-01,1177.0,1076.6,100.4,8.53,149.4,11.16,5.78,85.1
DHH0053,Dhanmondi,middle,2026-01,3776.2,3453.2,323.0,8.55,272.1,20.05,10.71,155.2
DHH0054,Dhanmondi,middle,2026-01,1088.6,1033.4,55.2,5.07,140.7,2.03,4.85,42.1
DHH0055,Dhanmondi,middle,2026-01,1211.2,1122.8,88.3,7.29,145.9,10.12,4.5,72.0
DHH0056,Dhanmondi,middle,2026-01,1475.1,1307.5,167.6,11.36,177.6,21.09,7.77,138.7
DHH0057,Dhanmondi,middle,2026-01,1755.9,1604.5,151.4,8.62,211.8,21.62,5.97,128.2
DHH0058,Dhanmondi,middle,2026-01,1616.0,1429.4,186.6,11.55,191.2,27.2,7.13,158.7
DHH0059,Dhanmondi,middle,2026-01,1735.7,1521.2,214.5,12.36,206.0,29.13,9.06,180.0
DHH0060,Dhanmondi,middle,2026-01,4485.7,4053.3,432.5,9.64,280.8,41.77,4.91,201.4
DHH0061,Dhanmondi,middle,2026-01,1028.6,916.9,111.7,10.86,129.6,13.57,5.96,96.0
DHH0062,Dhanmondi,middle,2026-01,1121.2,1010.9,110.3,9.83,141.0,16.68,4.55,98.6
DHH0063,Dhanmondi,middle,2026-01,935.1,860.1,74.9,8.02,119.4,12.43,2.65,68.3
DHH0064,Dhanmondi,middle,2026-01,1921.7,1732.0,189.7,9.87,217.4,31.13,4.84,158.4
DHH0065,Dhanmondi,middle,2026-01,1178.9,1050.8,128.2,10.87,148.9,20.44,4.86,115.8
DHH0066,Dhanmondi,middle,2026-01,1552.9,1370.4,182.5,11.75,184.0,25.27,7.52,153.7
DHH0067,Dhanmondi,upper_middle,2026-01,3575.7,3575.7,0.0,0.0,408.8,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2026-01,4075.6,4075.6,0.0,0.0,296.4,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2026-01,6435.2,6435.2,0.0,0.0,407.8,0.0,0.0,0.0
DHH0070,Dhanmondi,upper_middle,2026-01,5877.9,5877.9,0.0,0.0,374.6,0.0,0.0,0.0
DHH0071,Dhanmondi,upper_middle,2026-01,6291.3,6291.3,0.0,0.0,393.0,0.0,0.0,0.0
DHH0072,Dhanmondi,upper_middle,2026-01,6887.8,6887.8,0.0,0.0,433.8,0.0,0.0,0.0
DHH0073,Dhanmondi,upper_middle,2026-01,4386.9,4386.9,0.0,0.0,319.0,0.0,0.0,0.0
DHH0074,Dhanmondi,upper_middle,2026-01,5931.0,5931.0,0.0,0.0,423.4,0.0,0.0,0.0
DHH0075,Dhanmondi,upper_middle,2026-01,5129.9,5129.9,0.0,0.0,374.3,0.0,0.0,0.0
DHH0076,Dhanmondi,upper_middle,2026-01,3565.2,3565.2,0.0,0.0,256.0,0.0,0.0,0.0
DHH0077,Dhanmondi,upper_middle,2026-01,5175.2,5175.2,0.0,0.0,323.7,0.0,0.0,0.0
DHH0078,Dhanmondi,upper_middle,2026-01,7656.9,7656.9,0.0,0.0,486.5,0.0,0.0,0.0
DHH0079,Dhanmondi,upper_middle,2026-01,4534.4,4534.4,0.0,0.0,318.9,0.0,0.0,0.0
DHH0080,Dhanmondi,upper_middle,2026-01,3874.9,3874.9,0.0,0.0,241.0,0.0,0.0,0.0
DHH0081,Dhanmondi,upper_middle,2026-01,3684.0,3684.0,0.0,0.0,264.6,0.0,0.0,0.0
DHH0082,Dhanmondi,upper_middle,2026-01,8081.2,8081.2,0.0,0.0,511.1,0.0,0.0,0.0
DHH0083,Dhanmondi,upper_middle,2026-01,4928.2,4928.2,0.0,0.0,352.0,0.0,0.0,0.0
DHH0084,Dhanmondi,upper_middle,2026-01,6773.4,6773.4,0.0,0.0,429.6,0.0,0.0,0.0
DHH0085,Dhanmondi,upper_middle,2026-01,6052.8,6052.8,0.0,0.0,384.8,0.0,0.0,0.0
DHH0086,Dhanmondi,upper_middle,2026-01,5324.2,5324.2,0.0,0.0,327.8,0.0,0.0,0.0
DHH0087,Dhanmondi,upper_middle,2026-01,2258.9,2258.9,0.0,0.0,258.1,0.0,0.0,0.0
DHH0088,Dhanmondi,upper_middle,2026-01,4630.5,4630.5,0.0,0.0,334.5,0.0,0.0,0.0
DHH0089,Dhanmondi,upper_middle,2026-01,4149.6,4149.6,0.0,0.0,301.9,0.0,0.0,0.0
DHH0090,Dhanmondi,upper_middle,2026-01,5588.6,5588.6,0.0,0.0,356.2,0.0,0.0,0.0
DHH0091,Dhanmondi,upper_middle,2026-01,6648.7,6648.7,0.0,0.0,418.7,0.0,0.0,0.0
DHH0092,Dhanmondi,upper_middle,2026-01,6849.2,6849.2,0.0,0.0,439.9,0.0,0.0,0.0
DHH0093,Dhanmondi,upper_middle,2026-01,7470.9,7470.9,0.0,0.0,467.9,0.0,0.0,0.0
DHH0094,Dhanmondi,upper_middle,2026-01,3780.8,3780.8,0.0,0.0,272.8,0.0,0.0,0.0
DHH0095,Dhanmondi,upper_middle,2026-01,6352.4,6352.4,0.0,0.0,464.8,0.0,0.0,0.0
DHH0096,Dhanmondi,upper_middle,2026-01,5474.6,5474.6,0.0,0.0,397.2,0.0,0.0,0.0
DHH0097,Dhanmondi,upper_middle,2026-01,7443.1,7443.1,0.0,0.0,468.9,0.0,0.0,0.0
DHH0098,Dhanmondi,upper_middle,2026-01,3474.4,3474.4,0.0,0.0,245.8,0.0,0.0,0.0
DHH0099,Dhanmondi,upper_middle,2026-01,4284.9,4284.9,0.0,0.0,302.4,0.0,0.0,0.0
DHH0100,Dhanmondi,upper_middle,2026-01,4769.6,4769.6,0.0,0.0,350.3,0.0,0.0,0.0
DHH0101,Dhanmondi,upper_middle,2026-01,5143.1,5143.1,0.0,0.0,323.9,0.0,0.0,0.0
DHH0102,Dhanmondi,upper_middle,2026-01,4507.3,4507.3,0.0,0.0,281.8,0.0,0.0,0.0
DHH0103,Dhanmondi,upper_middle,2026-01,4553.0,4553.0,0.0,0.0,323.4,0.0,0.0,0.0
DHH0104,Dhanmondi,upper_middle,2026-01,5226.1,5226.1,0.0,0.0,381.7,0.0,0.0,0.0
DHH0105,Dhanmondi,upper_middle,2026-01,3958.1,3958.1,0.0,0.0,280.8,0.0,0.0,0.0
DHH0106,Dhanmondi,upper_middle,2026-01,6324.7,6324.7,0.0,0.0,397.7,0.0,0.0,0.0
DHH0107,Dhanmondi,upper_middle,2026-01,5475.0,5475.0,0.0,0.0,403.6,0.0,0.0,0.0
DHH0108,Dhanmondi,upper_middle,2026-01,5041.4,5041.4,0.0,0.0,369.1,0.0,0.0,0.0
DHH0109,Dhanmondi,upper_middle,2026-01,5248.9,5248.9,0.0,0.0,328.4,0.0,0.0,0.0
DHH0110,Dhanmondi,upper_middle,2026-01,7342.0,7342.0,0.0,0.0,462.0,0.0,0.0,0.0
DHH0111,Dhanmondi,upper_middle,2026-01,4770.0,4770.0,0.0,0.0,346.3,0.0,0.0,0.0
DHH0112,Dhanmondi,upper_middle,2026-01,7003.7,7003.7,0.0,0.0,432.3,0.0,0.0,0.0
DHH0113,Dhanmondi,upper_middle,2026-01,4220.2,4220.2,0.0,0.0,303.7,0.0,0.0,0.0
DHH0114,Dhanmondi,upper_middle,2026-01,2013.1,2013.1,0.0,0.0,225.9,0.0,0.0,0.0
DHH0115,Dhanmondi,upper_middle,2026-01,5991.9,5991.9,0.0,0.0,381.5,0.0,0.0,0.0
DHH0116,Dhanmondi,upper_middle,2026-01,4519.9,4519.9,0.0,0.0,325.2,0.0,0.0,0.0
DHH0117,Dhanmondi,upper_middle,2026-01,5884.4,5884.4,0.0,0.0,428.5,0.0,0.0,0.0
DHH0118,Dhanmondi,upper_middle,2026-01,5043.0,5043.0,0.0,0.0,310.8,0.0,0.0,0.0
DHH0119,Dhanmondi,upper_middle,2026-01,6777.6,6777.6,0.0,0.0,429.1,0.0,0.0,0.0
DHH0120,Dhanmondi,upper_middle,2026-01,3925.8,3925.8,0.0,0.0,275.9,0.0,0.0,0.0
DHH0001,Dhanmondi,lower_middle,2026-02,1040.3,946.3,94.0,9.03,133.7,11.96,4.79,43.1
DHH0002,Dhanmondi,lower_middle,2026-02,781.8,721.3,60.5,7.74,99.5,0.0,6.23,24.9
DHH0003,Dhanmondi,lower_middle,2026-02,922.3,770.6,151.7,16.45,114.7,16.0,9.09,68.4
DHH0004,Dhanmondi,lower_middle,2026-02,1316.1,1219.8,96.4,7.32,169.6,12.85,4.68,44.4
DHH0005,Dhanmondi,lower_middle,2026-02,1025.2,921.2,104.0,10.14,129.2,11.56,5.99,47.1
DHH0006,Dhanmondi,lower_middle,2026-02,1036.6,948.5,88.1,8.5,132.3,15.17,2.88,41.9
DHH0007,Dhanmondi,lower_middle,2026-02,1036.8,974.6,62.1,5.99,135.3,0.0,6.39,25.6
DHH0008,Dhanmondi,lower_middle,2026-02,1156.9,954.1,202.8,17.53,142.1,28.36,9.31,94.0
DHH0009,Dhanmondi,lower_middle,2026-02,1182.3,1030.5,151.8,12.84,148.7,28.86,3.86,73.2
DHH0010,Dhanmondi,lower_middle,2026-02,1170.1,1027.8,142.3,12.16,146.7,19.99,6.49,65.9
DHH0011,Dhanmondi,lower_middle,2026-02,966.2,880.2,86.0,8.9,122.9,11.1,4.33,39.5
DHH0012,Dhanmondi,lower_middle,2026-02,824.9,756.6,68.4,8.29,103.2,0.0,7.03,28.1
DHH0013,Dhanmondi,lower_middle,2026-02,644.4,579.4,65.0,10.09,80.7,0.0,6.69,26.8
DHH0014,Dhanmondi,lower_middle,2026-02,881.5,782.2,99.3,11.27,54.6,2.05,4.2,20.9
DHH0015,Dhanmondi,middle,2026-02,1737.1,1514.1,222.9,12.83,205.6,34.55,7.68,192.0
DHH0016,Dhanmondi,middle,2026-02,3958.8,3382.2,576.7,14.57,284.7,19.46,25.79,258.3
DHH0017,Dhanmondi,middle,2026-02,1830.2,1562.9,267.3,14.6,215.9,43.15,8.5,232.1
DHH0018,Dhanmondi,middle,2026-02,1483.1,1247.0,236.1,15.92,175.4,28.42,11.46,193.9
DHH0019,Dhanmondi,middle,2026-02,1245.7,1030.9,214.7,17.24,153.9,17.63,14.91,174.9
DHH0020,Dhanmondi,middle,2026-02,788.8,648.5,140.3,17.78,97.0,19.13,6.64,123.0
DHH0021,Dhanmondi,middle,2026-02,1939.0,1658.5,280.5,14.47,228.5,35.22,13.02,232.1
DHH0022,Dhanmondi,middle,2026-02,835.6,730.1,105.4,12.62,105.2,13.77,5.24,91.7
DHH0023,Dhanmondi,middle,2026-02,1969.6,1730.4,239.2,12.14,223.8,17.66,14.89,174.9
DHH0024,Dhanmondi,middle,2026-02,2120.1,1818.4,301.7,14.23,240.5,26.87,16.92,225.9
DHH0025,Dhanmondi,middle,2026-02,1793.2,1529.9,263.3,14.68,213.1,30.02,13.46,214.3
DHH0026,Dhanmondi,middle,2026-02,1026.2,890.0,136.2,13.27,129.5,10.7,9.66,110.4
DHH0027,Dhanmondi,middle,2026-02,2277.0,2086.3,190.7,8.37,263.9,14.65,11.64,140.1
DHH0028,Dhanmondi,middle,2026-02,1432.3,1237.6,194.7,13.59,168.1,19.3,11.14,155.1
DHH0029,Dhanmondi,middle,2026-02,2533.2,2228.8,304.4,12.02,288.9,32.07,15.05,233.6
DHH0030,Dhanmondi,middle,2026-02,1465.6,1254.2,211.3,14.42,172.2,22.9,11.3,170.7
DHH0031,Dhanmondi,middle,2026-02,1552.3,1335.2,217.0,13.98,182.7,17.96,13.86,168.9
DHH0032,Dhanmondi,middle,2026-02,1528.9,1303.0,225.9,14.77,180.6,28.21,10.55,186.7
DHH0033,Dhanmondi,middle,2026-02,4371.4,3809.5,561.9,12.85,315.3,43.79,15.01,280.2
DHH0034,Dhanmondi,middle,2026-02,1810.0,1647.7,162.2,8.96,219.2,24.6,5.81,139.1
DHH0035,Dhanmondi,middle,2026-02,2126.4,1827.5,298.9,14.05,238.9,27.02,16.59,224.2
DHH0036,Dhanmondi,middle,2026-02,1336.2,1170.2,166.0,12.42,167.1,18.61,9.49,140.9
DHH0037,Dhanmondi,middle,2026-02,1476.8,1289.5,187.4,12.69,176.7,14.96,12.19,145.2
DHH0038,Dhanmondi,middle,2026-02,2318.0,2053.6,264.4,11.41,265.7,26.77,13.51,201.7
DHH0039,Dhanmondi,middle,2026-02,2127.7,1781.7,346.0,16.26,237.3,38.96,16.08,268.5
DHH0040,Dhanmondi,middle,2026-02,1930.8,1625.1,305.7,15.83,214.5,36.44,13.39,239.5
DHH0041,Dhanmondi,middle,2026-02,1585.9,1343.0,243.0,15.32,188.0,23.02,14.33,192.4
DHH0042,Dhanmondi,middle,2026-02,2694.1,2328.1,366.0,13.58,305.7,37.49,18.53,279.7
DHH0043,Dhanmondi,middle,2026-02,1534.7,1372.3,162.4,10.58,182.3,15.83,9.4,129.1
DHH0044,Dhanmondi,middle,2026-02,2342.0,1980.0,362.0,15.46,259.5,39.09,17.51,278.9
DHH0045,Dhanmondi,middle,2026-02,1547.7,1312.0,235.8,15.23,180.1,40.62,6.46,207.7
DHH0046,Dhanmondi,middle,2026-02,1969.4,1655.8,313.6,15.93,221.4,19.69,20.95,225.4
DHH0047,Dhanmondi,middle,2026-02,1890.2,1626.1,264.0,13.97,213.3,25.86,13.85,200.4
DHH0048,Dhanmondi,middle,2026-02,2012.2,1824.4,187.8,9.33,231.9,10.45,13.09,133.4
DHH0049,Dhanmondi,middle,2026-02,1746.5,1511.1,235.4,13.48,206.8,28.94,11.19,194.1
DHH0050,Dhanmondi,middle,2026-02,1339.8,1183.2,156.6,11.69,160.3,17.57,8.13,127.2
DHH0051,Dhanmondi,middle,2026-02,2154.6,1891.2,263.5,12.23,244.5,20.52,15.98,193.9
DHH0052,Dhanmondi,middle,2026-02,1224.5,1079.9,144.6,11.81,154.3,14.56,8.94,120.8
DHH0053,Dhanmondi,middle,2026-02,4302.7,3825.8,476.9,11.08,310.4,24.15,18.05,222.9
DHH0054,Dhanmondi,middle,2026-02,1158.9,1078.8,80.1,6.91,149.7,2.55,7.2,60.6
DHH0055,Dhanmondi,middle,2026-02,1385.5,1223.5,162.1,11.7,165.5,13.86,10.17,126.6
DHH0056,Dhanmondi,middle,2026-02,1606.9,1377.1,229.9,14.3,191.8,26.5,11.64,187.5
DHH0057,Dhanmondi,middle,2026-02,1816.3,1622.4,193.9,10.68,218.5,25.77,8.42,162.1
DHH0058,Dhanmondi,middle,2026-02,1748.0,1496.5,251.4,14.38,206.6,31.33,11.77,207.7
DHH0059,Dhanmondi,middle,2026-02,1897.2,1620.8,276.4,14.57,224.9,33.74,13.23,227.6
DHH0060,Dhanmondi,middle,2026-02,4903.6,4315.1,588.5,12.0,306.1,44.29,11.79,259.7
DHH0061,Dhanmondi,middle,2026-02,1113.8,970.7,143.1,12.85,140.2,15.11,8.56,120.4
DHH0062,Dhanmondi,middle,2026-02,1174.0,1032.5,141.5,12.06,147.7,21.0,6.0,126.0
DHH0063,Dhanmondi,middle,2026-02,962.5,860.4,102.1,10.61,122.1,15.89,4.03,91.8
DHH0064,Dhanmondi,middle,2026-02,2320.9,2012.7,308.2,13.28,261.8,38.85,12.63,243.8
DHH0065,Dhanmondi,middle,2026-02,1294.8,1113.4,181.4,14.01,162.7,26.21,7.98,160.7
DHH0066,Dhanmondi,middle,2026-02,1584.7,1363.8,220.9,13.94,187.7,28.81,9.82,184.0
DHH0067,Dhanmondi,upper_middle,2026-02,3277.8,3277.8,0.0,0.0,374.4,0.0,0.0,0.0
DHH0068,Dhanmondi,upper_middle,2026-02,4539.5,4539.5,0.0,0.0,329.5,0.0,0.0,0.0
DHH0069,Dhanmondi,upper_middle,2026-02,8156.9,8156.9,0.0,0.0,514.7,0.0,0.0,0.0
DHH0070,Dhanmondi,upper_middle,2026-02,6991.9,6991.9,0.0,0.0,441.9,0.0,0.0,0.0
DHH0071,Dhanmondi,upper_middle,2026-02,7681.3,7681.3,0.0,0.0,479.8,0.0,0.0,0.0
