household_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
KLNC0198,Kalyanpur,Residential,Res-C,795.3408386808318,0.1986083888473691,2.300060290578588,30.543670880771,0.23109028615775534,LT-A,29.61236767658408,29.61236767658408,0.0,0.0,0,0,0.0,0.0,0,lower-middle,11415.925346605718,5,0.11118289088639638,0.11118289088639638,0.16060000000000002,157.53779603942732,157.53779603942732,0.0,5.32,30,1.0,29.61236767658408,29.61236767658408,187.46468584139865,187.46468584139865,0.0,157.5377960394273,157.5377960394273,6.330621309610308,6.330621309610308,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0199,Kalyanpur,Residential,Res-B,795.3408386808318,0.38765882138297797,1.3040461614035568,22.22923303758519,0.3515682992500393,LT-A,191.96585339432207,191.96585339432207,0.0,0.0,0,0,0.0,0.0,0,middle,37302.62500260303,5,0.9522478873816265,0.9522478873816265,2.9255,1631.7097538517378,1631.7097538517378,0.0,8.5,30,1.0,191.96585339432207,191.96585339432207,1659.6097915443245,1659.6097915443245,0.0,1457.7097538517376,1457.7097538517376,8.64533854432578,8.64533854432578,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0200,Kalyanpur,Residential,Res-B,795.3408386808318,0.2624041244538256,1.1294315318036399,21.384631843987613,0.3634699120153256,LT-A,164.15427843725308,164.15427843725308,0.0,0.0,0,0,0.0,0.0,0,middle,53255.838443407454,5,0.751260863167833,0.751260863167833,2.1752000000000002,1395.311366716651,1395.311366716651,0.0,8.5,30,1.0,164.15427843725308,164.15427843725308,1378.303255052484,1378.303255052484,0.0,1221.3113667166513,1221.3113667166513,8.39638947077052,8.39638947077052,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0201,Kalyanpur,Residential,Res-B,795.3408386808318,0.3994181535898989,1.3942739279651717,17.133104060786856,0.46641397129197737,LT-A,150.05807366268996,138.0338985322119,0.0,12.024175130478056,0,463,206.01144375560594,36.072525391434176,16,middle,55915.279934525206,5,0.6635466394749787,0.6635466394749787,3.4153,1275.493626132865,1137.215612132367,36.072525391434176,8.5,30,1.0,150.05807366268996,138.0338985322119,1307.183037439508,1199.8672743999914,0.0,1101.4936261328648,999.2881375238012,8.711180981690308,8.692555141590727,76-200,76-200,107.3157630395167,8.209696726919384,138.27801400049816,12.024175130478056,8.01301445299555,0.0,0.0,0.9198698554700445,True,-62.62315532465507,False,False,False,0.5209213676829856,True
KLNC0202,Kalyanpur,Residential,Res-C,795.3408386808318,0.23665063096644112,3.406441134724813,33.69858543501419,0.28783473805949267,LT-A,80.8431790782079,80.8431790782079,0.0,0.0,0,0,0.0,0.0,0,lower-middle,13668.714631670979,3,0.4720775634133549,0.4720775634133549,1.1796,687.1670221647672,687.1670221647672,0.0,8.5,30,1.0,80.8431790782079,80.8431790782079,590.8457332730054,590.8457332730054,0.0,513.1670221647671,513.1670221647671,7.3085415493299655,7.3085415493299655,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0203,Kalyanpur,Residential,Res-A,795.3408386808318,0.6185730472619146,1.359738564312634,20.11647488443911,0.40349940711199445,LT-A,616.5633648290708,567.016574271771,0.0,49.546790557299516,0,265,996.7067678504804,148.64037167189855,16,upper-middle,187094.18678541319,5,3.2456122519295847,3.2456122519295847,5.356199999999999,10697.374379784376,9689.097191943332,148.64037167189855,17.35,30,1.0,616.5633648290708,567.016574271771,7257.951518773597,6436.373138810247,0.0,6687.374379784378,5904.9187798192825,11.771623052540125,11.351296295133155,601-above,401-600,821.57837996335,11.319700577197782,1008.277187841044,49.5467905572998,8.0359608409487,0.0,0.0,0.9196403915905135,True,-26.488016215231937,False,True,False,0.8242929680664092,True
KLNC0204,Kalyanpur,Residential,Res-B,795.3408386808318,0.32314117605780507,1.5471168314397905,21.80958012146826,0.4518153348592133,LT-A,160.28747346764567,160.28747346764567,0.0,0.0,0,0,0.0,0.0,0,middle,54882.8610731222,4,0.6635893524804684,0.6635893524804684,0.95,1362.4435244749882,1362.4435244749882,0.0,8.5,30,1.0,160.28747346764567,160.28747346764567,1289.7607006987378,1289.7607006987378,0.0,1188.4435244749882,1188.4435244749882,8.046547074429235,8.046547074429235,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0205,Kalyanpur,Residential,Res-C,795.3408386808318,0.22992905843302397,4.296485439360794,34.45825681900061,0.33072343602859255,LT-A,86.45133420714836,86.45133420714836,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18767.850357209067,4,0.7412240372044498,0.7412240372044498,1.8205,734.836340760761,734.836340760761,0.0,8.5,30,1.0,86.45133420714836,86.45133420714836,669.1622077987992,669.1622077987992,0.0,560.8363407607611,560.8363407607611,7.740334072755911,7.740334072755911,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0206,Kalyanpur,Residential,Res-C,795.3408386808318,0.20076639663583032,3.155371240230227,30.771058638502534,0.3662569528252074,LT-A,51.76104645358434,51.76104645358434,0.0,0.0,0,0,0.0,0.0,0,lower-middle,23597.238156606894,3,0.6070347956085209,0.6070347956085209,1.1393999999999997,319.8832670831512,319.8832670831512,0.0,6.18,30,1.0,51.76104645358434,51.76104645358434,386.1249704373088,386.1249704373088,0.0,319.8832670831512,319.8832670831512,7.459759740050048,7.459759740050048,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0207,Kalyanpur,Residential,Res-A,795.3408386808318,0.5564960066065645,2.2196305706259367,21.45852321100826,0.3912725448741114,LT-A,196.6817703768606,182.653398650055,0.0,14.028371726805561,0,480,301.0281403123092,42.085115180416686,16,upper-middle,159683.841459528,5,1.0242843098660122,1.0242843098660122,3.1549000000000005,1671.7950482033148,1510.4687733450505,42.085115180416686,8.5,30,1.0,196.6817703768606,182.653398650055,1711.8158906134809,1586.612672951741,0.0,1497.7950482033152,1378.5538885254675,8.703480181887127,8.686466743449579,76-200,76-200,125.20321766173993,7.314058617417646,161.32627485826424,14.028371726805602,7.132522602336726,0.0,0.0,0.928674773976633,True,-133.73980747015256,False,False,False,0.41591864977089754,True
KLNC0208,Kalyanpur,Residential,Res-B,795.3408386808318,0.3495470497852088,1.175867368761005,17.063550915448403,0.40328043966689536,LT-A,121.74724787649433,111.99130919278254,0.0,9.755938683711788,0,287,166.4709564575088,29.267816051135373,16,middle,48600.78557576735,4,0.977683324636462,0.977683324636462,2.04,1034.8516069502018,922.6583120875162,29.267816051135373,8.5,30,1.0,121.74724787649433,111.99130919278254,993.858187297712,906.7864345455843,0.0,860.8516069502018,777.9261281386516,8.163290789997362,8.096935745117833,76-200,76-200,87.07175275212774,8.760983595544426,112.19329486268566,9.75593868371179,8.013272459028098,0.0,0.0,0.919867275409719,True,-50.1313876542457,False,False,False,0.5230447076475622,True
KLNC0209,Kalyanpur,Residential,Res-B,795.3408386808318,0.417499970156177,1.6095618481196847,16.847178737225132,0.4315114118399248,LT-A,234.93937136663226,216.10501058926832,0.0,18.834360777363973,0,415,317.30584241763324,56.503082332091914,16,middle,49924.62344604319,5,1.3854686652497121,1.3854686652497121,2.2801000000000005,2137.948279436354,1910.0525140302502,56.503082332091914,9.1,30,1.0,234.93937136663226,216.10501058926832,2036.6981034081712,1856.735786180459,0.0,1843.9482794363535,1672.5555963623417,8.669037001166664,8.591822008742742,201-300,201-300,179.96231722771222,8.835983935300316,227.8957654061037,18.83436077736394,8.016689866753822,0.0,0.0,0.9198331013324617,True,-80.84044285782912,False,False,False,0.5671572759471869,True
KLNC0210,Kalyanpur,Residential,Res-C,795.3408386808318,0.18534015393336767,3.691234145293329,37.489898870237305,0.33923270798274596,LT-A,107.24230887646992,107.24230887646992,0.0,0.0,0,0,0.0,0.0,0,lower-middle,13407.540149417884,5,0.28121411115055106,0.28121411115055106,0.42569999999999997,911.5596254499943,911.5596254499943,0.0,8.5,30,1.0,107.24230887646992,107.24230887646992,796.487606722494,796.487606722494,0.0,737.5596254499943,737.5596254499943,7.426990476677919,7.426990476677919,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0211,Kalyanpur,Residential,Res-B,795.3408386808318,0.35539602866722175,1.4652742427626624,19.659708271109988,0.3540019335867717,LT-A,187.17004786215995,185.3490661809014,0.0,1.8209816812585544,0,64,35.799968620578575,5.4629450437756635,2,middle,38704.19140697059,4,0.7138687581093717,0.7138687581093717,2.4801,1590.9454068283594,1570.004117493886,5.4629450437756635,8.5,30,1.0,187.17004786215995,185.3490661809014,1597.1650871697773,1580.912825664545,0.0,1416.9454068283594,1401.4670625376618,8.533230104989865,8.52938111984642,76-200,76-200,16.252261505232354,1.0175692942319339,20.941289334473367,1.8209816812585586,0.9729022896866532,0.0,0.0,0.9902709771031335,True,-14.084762071570559,False,False,False,0.4539741829798759,True
KLNC0212,Kalyanpur,Residential,Res-B,795.3408386808318,0.3890633774564215,1.6052976570446438,16.264540522953954,0.36573897905288116,LT-A,124.94269922711035,115.4464914288657,0.0,9.496207798244637,0,560,154.4514565489413,28.488623394733914,16,middle,29236.14319616175,5,0.6299054304298738,0.6299054304298738,1.4005000000000003,1062.0129434304379,952.8065537506246,28.488623394733914,8.5,30,1.0,124.94269922711035,115.4464914288657,994.1756406019599,909.4219860026263,0.0,888.012943430438,807.2951771453584,7.957052686966774,7.87743286735554,76-200,76-200,84.75365459933357,8.525018229979601,109.20638967981324,9.496207798244654,7.6004503320223975,0.0,0.0,0.9239954966797762,True,-41.20917855487383,False,False,False,0.5487397561218694,True
KLNC0213,Kalyanpur,Residential,Res-C,795.3408386808318,0.2295364800872594,2.722005201934272,24.2086612261238,0.2690180904218961,LT-A,142.01205682809007,142.01205682809007,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10868.095915459819,3,0.5433692856776633,0.5433692856776633,1.2055,1207.1024830387653,1207.1024830387653,0.0,8.5,30,1.0,142.01205682809007,142.01205682809007,1137.9201571907038,1137.9201571907038,0.0,1033.1024830387655,1033.1024830387655,8.012841885447733,8.012841885447733,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0214,Kalyanpur,Residential,Res-C,795.3408386808318,0.1446410638815915,3.0410693546614236,27.63088167018305,0.3689614385818419,LT-A,26.390934409700268,26.390934409700268,0.0,0.0,0,0,0.0,0.0,0,lower-middle,23797.83957968557,3,0.8625912668488518,0.8625912668488518,1.5093999999999999,140.3997710596054,140.3997710596054,0.0,5.32,30,1.0,26.390934409700268,26.390934409700268,213.98429961258572,213.98429961258572,0.0,140.39977105960543,140.39977105960543,8.10825021541994,8.10825021541994,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0215,Kalyanpur,Residential,Res-B,795.3408386808318,0.3085763117279441,1.5501717309911764,21.114523600713085,0.36450414998850744,LT-A,181.6127473765679,181.6127473765679,0.0,0.0,0,0,0.0,0.0,0,middle,44267.618080161774,5,0.9018652261783376,0.9018652261783376,3.4351,1543.7083527008274,1543.7083527008274,0.0,8.5,30,1.0,181.6127473765679,181.6127473765679,1589.6816803358686,1589.6816803358686,0.0,1369.7083527008272,1369.7083527008272,8.75313932143605,8.75313932143605,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0216,Kalyanpur,Residential,Res-C,795.3408386808318,0.17965283056509007,2.5263129048660593,23.116966860934923,0.1914683043108779,LT-A,49.72459040777854,49.72459040777854,0.0,0.0,0,0,0.0,0.0,0,lower-middle,24452.373007722992,4,0.8606726462728789,0.8606726462728789,1.2155000000000002,264.5348209693819,264.5348209693819,0.0,5.32,30,1.0,49.72459040777854,49.72459040777854,331.36511201785095,331.36511201785095,0.0,264.5348209693819,264.5348209693819,6.664008879719494,6.664008879719494,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0217,Kalyanpur,Residential,Res-B,795.3408386808318,0.3576605217147486,1.4361061093553869,19.071642733131736,0.4170644707044387,LT-A,167.5744134698586,158.39237229279962,0.0,9.182041177058984,0,303,175.11660888977335,27.546123531176956,11,middle,25466.576119959478,5,0.7950072951387638,0.7950072951387638,2.2301,1424.382514493798,1318.7890409576198,27.546123531176956,8.5,30,1.0,167.5744134698586,158.39237229279962,1411.249050218488,1329.2993327132365,0.0,1250.3825144937982,1172.3351644887966,8.421626076419642,8.392445377710056,76-200,76-200,81.94971750525156,5.806892659560281,105.59347353617818,9.182041177058977,5.479381360753227,0.0,0.0,0.9452061863924677,True,-65.62076785334483,False,False,False,0.4679722730174302,True
KLNC0218,Kalyanpur,Residential,Res-C,795.3408386808318,0.15806218260975924,3.4153735793698763,32.02089590393622,0.20048569882848533,LT-A,53.16553077432892,53.16553077432892,0.0,0.0,0,0,0.0,0.0,0,lower-middle,17531.96290628182,5,0.628204367986294,0.628204367986294,2.2945,328.56298018535267,328.56298018535267,0.0,6.18,30,1.0,53.16553077432892,53.16553077432892,446.1785791946204,446.1785791946204,0.0,328.5629801853527,328.5629801853527,8.392252888220174,8.392252888220174,1-75,1-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0219,Kalyanpur,Residential,Res-B,795.3408386808318,0.3109226444222815,0.7226720391885173,16.596560340136236,0.34535406955319536,LT-A,176.79741323534165,165.20011350620382,0.0,11.597299729137843,0,435,192.47528473728187,34.791899187413534,15,middle,59352.231048889225,4,0.8952539374610812,0.8952539374610812,2.2603000000000004,1502.7780125004044,1369.4090656153194,34.791899187413534,8.5,30,1.0,176.79741323534165,165.20011350620382,1494.8961431254243,1391.390243042869,0.0,1328.778012500404,1230.2009648027324,8.455418638594628,8.422453311393262,76-200,76-200,103.50590008255517,6.923952580822924,133.36894688508505,11.59729972913783,6.559654644777088,0.0,0.0,0.9344034535522291,True,-54.17748546731315,False,False,False,0.5377620312334387,True
KLNC0220,Kalyanpur,Residential,Res-C,795.3408386808318,0.24898047939938073,3.0884323177365762,29.68535664601121,0.2687330082729637,LT-A,139.68037581207096,139.68037581207096,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18303.615520654057,5,0.6146214554276683,0.6146214554276683,1.1204,1187.2831944026032,1187.2831944026032,0.0,8.5,30,1.0,139.68037581207096,139.68037581207096,1113.3569941227333,1113.3569941227333,0.0,1013.2831944026032,1013.2831944026032,7.970747412798117,7.970747412798117,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0221,Kalyanpur,Residential,Res-B,795.3408386808318,0.32660682624733084,2.0869007779174495,18.60992977300904,0.36715893054069537,LT-A,191.07866207021164,191.07866207021164,0.0,0.0,0,0,0.0,0.0,0,middle,58233.06479757794,4,1.1611213016431265,1.1611213016431265,3.6202,1624.1686275967986,1624.1686275967986,0.0,8.5,30,1.0,191.07866207021164,191.07866207021164,1682.3278789766387,1682.3278789766387,0.0,1450.1686275967988,1450.1686275967988,8.804373344201402,8.804373344201402,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0222,Kalyanpur,Residential,Res-C,795.3408386808318,0.25112478838489505,3.3204689846752724,32.99259811235235,0.2650275207977991,LT-A,93.41109109242831,93.41109109242831,0.0,0.0,0,0,0.0,0.0,0,lower-middle,20386.07265137693,4,0.8219707732251087,0.8219707732251087,1.9647000000000001,793.9942742856407,793.9942742856407,0.0,8.5,30,1.0,93.41109109242831,93.41109109242831,737.6372579999226,737.6372579999226,0.0,619.9942742856406,619.9942742856406,7.896677464885257,7.896677464885257,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0223,Kalyanpur,Residential,Res-A,795.3408386808318,0.6631157501546234,1.9468863455796546,14.656273804795934,0.42480198510700184,LT-A,338.5047723435514,311.3531101385726,0.0,27.15166220497881,0,338,397.9421955314988,81.45498661493643,16,upper-middle,155833.41754540207,4,1.4026013320264041,1.4026013320264041,4.4206,3256.4159099449644,2913.761932918132,81.45498661493643,9.62,30,1.0,338.5047723435514,311.3531101385726,3141.6851654422126,2867.426225509722,0.0,2806.4159099449644,2545.2169195330684,9.281066094553283,9.209563457495346,301-400,301-400,274.25893993249065,8.729676128890112,342.6539770268323,27.151662204978777,8.021057433548476,0.0,0.0,0.9197894256645152,True,-42.22826898407169,False,True,False,0.6891929104582274,True
KLNC0224,Kalyanpur,Residential,Res-C,795.3408386808318,0.13583190401170275,1.830023163983332,29.542163882951932,0.23397573807494787,LT-A,48.02847911967818,48.02847911967818,0.0,0.0,0,0,0.0,0.0,0,lower-middle,11212.061618313413,4,0.16372905210053634,0.16372905210053634,0.3054,255.5115089166879,255.5115089166879,0.0,5.32,30,1.0,48.02847911967818,48.02847911967818,290.3370843625223,290.3370843625223,0.0,255.51150891668794,255.51150891668794,6.045102607539485,6.045102607539485,lifeline 0-50,lifeline 0-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0225,Kalyanpur,Residential,Res-C,795.3408386808318,0.12799904267000406,3.004663022268049,36.31900038361797,0.3520502956704612,LT-A,89.83122882562901,89.83122882562901,0.0,0.0,0,0,0.0,0.0,0,lower-middle,20682.695540122186,5,0.25044514743227037,0.25044514743227037,0.3655,763.5654450178466,763.5654450178466,0.0,8.5,30,1.0,89.83122882562901,89.83122882562901,641.0937172687389,641.0937172687389,0.0,589.5654450178466,589.5654450178466,7.136646416283173,7.136646416283173,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0226,Kalyanpur,Residential,Res-C,795.3408386808318,0.20515129746496014,2.605435076008921,28.062316637817386,0.2848070996644408,LT-A,77.44625346981394,77.44625346981394,0.0,0.0,0,0,0.0,0.0,0,lower-middle,23850.8417491581,3,0.6079507842939875,0.6079507842939875,0.8645999999999999,658.2931544934186,658.2931544934186,0.0,8.5,30,1.0,77.44625346981394,77.44625346981394,546.6366722180893,546.6366722180893,0.0,484.29315449341846,484.29315449341846,7.05827135241798,7.05827135241798,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0227,Kalyanpur,Residential,Res-B,795.3408386808318,0.2690832544716064,1.0329582203629966,18.86926168147179,0.4651543810361122,LT-A,161.41513194068727,161.41513194068727,0.0,0.0,0,0,0.0,0.0,0,middle,37841.50545812323,4,1.0243543657417322,1.0243543657417322,2.8703,1372.028621495842,1372.028621495842,0.0,8.5,30,1.0,161.41513194068727,161.41513194068727,1384.510282570634,1384.510282570634,0.0,1198.028621495842,1198.028621495842,8.577326462053003,8.577326462053003,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0228,Kalyanpur,Residential,Res-A,795.3408386808318,0.5428269772131549,2.811937925449463,19.7192581565042,0.4008406733434346,LT-A,374.58621797539416,344.51044558161226,0.0,30.075772393781936,0,290,593.0719200892482,90.22731718134578,16,upper-middle,185490.23491714595,6,2.275184591781333,2.275184591781333,4.7246,3603.51941692329,3223.963169313763,90.22731718134578,9.62,30,1.0,374.58621797539416,344.51044558161226,3519.5502477694563,3215.754870819865,0.0,3153.519416923292,2864.19048649511,9.395834867583538,9.33427393004278,301-400,301-400,303.7953769495912,8.63165335236012,379.55624760952696,30.075772393781904,8.029065392832344,0.0,0.0,0.9197093460716764,True,-199.0492259583113,False,False,False,0.5122403652222729,True
KLNC0229,Kalyanpur,Residential,Res-A,795.3408386808318,0.5900965342124275,2.4265487947068016,20.697711975138006,0.3821530370107268,LT-A,505.39554575987125,464.7765126745738,0.0,40.61903308529746,0,309,840.7210475080882,121.85709925589238,16,upper-middle,67874.5673861,4,3.4428339365042584,3.4428339365042584,6.1507,7585.987141855667,6854.438355989461,121.85709925589238,15.01,30,1.0,505.39554575987125,464.7765126745738,5500.232368948451,4860.056098007619,0.0,4979.987141855668,4370.295455245352,10.883025018906238,10.456759249817175,401-600,401-600,640.1762709408322,11.639076824371019,731.5487858662054,40.619033085297474,8.03707777523564,0.0,0.0,0.9196292222476437,True,-78.68767731136359,False,True,False,0.7614609778574306,True
KLNC0230,Kalyanpur,Residential,Res-C,795.3408386808318,0.11089131270651525,3.003151555596907,28.472435293137373,0.28454270725826397,LT-A,163.7130284751444,163.7130284751444,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18337.32068495916,5,0.5425266274181372,0.5425266274181372,1.3147,1391.5607420387275,1391.5607420387275,0.0,8.5,30,1.0,163.7130284751444,163.7130284751444,1336.4170491406637,1336.4170491406637,0.0,1217.5607420387273,1217.5607420387273,8.163168573621276,8.163168573621276,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0231,Kalyanpur,Residential,Res-B,795.3408386808318,0.32692610833052455,1.8470522802204592,22.186682947210464,0.4416568026391441,LT-A,137.39140375755574,137.39140375755574,0.0,0.0,0,0,0.0,0.0,0,middle,32446.524259626276,5,0.8267800846887008,0.8267800846887008,2.5745,1167.8269319392236,1167.8269319392236,0.0,8.5,30,1.0,137.39140375755574,137.39140375755574,1157.053728536185,1157.053728536185,0.0,993.8269319392238,993.8269319392238,8.421587500320985,8.421587500320985,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0232,Kalyanpur,Residential,Res-C,795.3408386808318,0.22025089272716217,3.2002939749739885,29.387758715486918,0.3277631074928613,LT-A,86.2006634035418,86.2006634035418,0.0,0.0,0,0,0.0,0.0,0,lower-middle,12578.325581189034,4,0.8474969361740663,0.8474969361740663,0.9695,732.7056389301052,732.7056389301052,0.0,8.5,30,1.0,86.2006634035418,86.2006634035418,629.3958708766105,629.3958708766105,0.0,558.7056389301052,558.7056389301052,7.3015200350621665,7.3015200350621665,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0233,Kalyanpur,Residential,Res-A,795.3408386808318,0.5377946491594773,2.2801824665229895,21.374748781458727,0.4613764952136315,LT-A,455.2157799958277,418.6367763264788,0.0,36.57900366934883,0,303,781.8670141083884,109.73701100804648,16,upper-middle,84460.06117260896,6,4.071802193809003,4.070076493928128,5.455099999999999,6832.788857737374,6174.001001652401,109.73701100804648,15.01,30,1.0,455.2157799958277,418.6367763264788,4678.698210624242,4102.194823293469,0.0,4226.788857737373,3677.738012660447,10.277978963442623,9.798935629330197,401-600,401-600,576.503387330773,12.321875901755472,658.7878560849731,36.57900366934888,8.035530681665769,0.0017256998808754531,0.04238172186996962,0.9196446931833424,True,-95.62661576956896,False,True,False,0.7373419992505958,True
KLNC0234,Kalyanpur,Residential,Res-B,795.3408386808318,0.344252818623279,0.9859674200358867,17.551267538370837,0.41810413830676746,LT-A,172.6953798607305,158.85576482805806,0.0,13.83961503267244,0,440,242.90278606649287,41.51884509801732,16,middle,49983.04204939821,4,1.2781264525487201,1.2717580423566839,3.4603,1467.910728816209,1308.7551559404765,41.51884509801732,8.5,30,1.0,172.6953798607305,158.85576482805806,1511.2054952570197,1387.686931090418,0.0,1293.9107288162093,1176.2740010384935,8.750700200988152,8.73551509189748,76-200,76-200,123.51856416660166,8.173512110316548,159.15557287573256,13.839615032672441,8.013888410815243,0.006368410192036267,0.498261355857003,0.9198611158918476,True,-77.86537680187388,False,False,False,0.5085102816926494,True
KLNC0235,Kalyanpur,Residential,Res-C,795.3408386808318,0.29314052933479506,3.4849111442609373,22.824105208869145,0.32700080713680163,LT-A,88.94193387694922,88.94193387694922,0.0,0.0,0,0,0.0,0.0,0,lower-middle,19738.118565262324,5,0.22967709132068664,0.22967709132068664,0.3654,756.0064379540685,756.0064379540685,0.0,8.5,30,1.0,88.94193387694922,88.94193387694922,633.1567598517718,633.1567598517718,0.0,582.0064379540684,582.0064379540684,7.1187653815549075,7.1187653815549075,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0236,Kalyanpur,Residential,Res-C,795.3408386808318,0.19831084079004105,3.392268713232235,28.687754060058424,0.35178014388821155,LT-A,107.85080156355686,107.85080156355686,0.0,0.0,0,0,0.0,0.0,0,lower-middle,20428.96709571906,3,0.8155602178832324,0.8155602178832324,2.1746999999999996,916.7318132902333,916.7318132902333,0.0,8.5,30,1.0,107.85080156355686,107.85080156355686,875.772673954745,875.772673954745,0.0,742.7318132902333,742.7318132902333,8.120224061929193,8.120224061929193,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
KLNC0237,Kalyanpur,Residential,Res-B,795.3408386808318,0.3949946748648533,1.6685760943014447,21.133902962413806,0.41600650964873886,LT-A,154.56398754948117,146.87500542494558,0.0,7.688982124535576,0,246,162.49820209966921,23.066946373606726,10,middle,48480.737984382184,5,0.6264927532446423,0.6264927532446423,1.1145,1313.7938941705902,1225.370599738431,23.066946373606726,8.5,30,1.0,154.56398754948117,146.87500542494558,1245.9330388791195,1177.3088734176395,0.0,1139.79389417059,1074.4375461120376,8.060952998383625,8.015719693159465,76-200,76-200,68.62416546148006,5.5078534174851415,88.42329443215908,7.688982124535585,4.9746271731467075,0.0,0.0,0.9502537282685329,True,-70.80709026458243,False,False,False,0.4223072290940735,True
KLNC0238,Kalyanpur,Residential,Res-C,795.3408386808318,0.16448151136263423,3.0781217573084243,28.26322040663675,0.40996720007709425,LT-A,115.95809144230091,115.95809144230091,0.0,0.0,0,0,0.0,0.0,0,lower-middle,24676.77262499466,4,0.8040808989394168,0.8040808989394168,1.4356000000000002,985.6437772595577,985.6437772595577,0.0,8.5,30,1.0,115.95809144230091,115.95809144230091,915.5359261225357,915.5359261225357,0.0,811.6437772595577,811.6437772595577,7.8954035439440915,7.8954035439440915,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
