household_id,substation,period_start,period_end,days,energy_before_kwh,bill_before_tk,energy_after_kwh,bill_after_tk,bill_saving_tk,bill_saving_pct,energy_saving_kwh,incentive_received_tk,discomfort_cost_tk,net_benefit_tk,gained,qoe,n_dr_events,n_shift_slots,n_curtail_slots,energy_shifted_kwh,energy_curtailed_kwh,peak_before_kw,peak_after_kw,peak_reduction_pct,participated,tariff_class,slab_before,slab_after,eff_rate_before,eff_rate_after,surcharge_tk,J1_before_tk,J1_after_tk,marginal_rate_tk_per_kwh,income_band,monthly_income_bdt,household_size,w_h,equation,id
KLNC0248,Kalyanpur,2026-06-14,2026-07-13,30,175.17898388081866,1464.3639811363066,175.17898388081866,1464.3639811363066,0.0,0.0,0.0,0.0,7.720579095327634,-7.720579095327634,False,0.98505308373126,30,30,0,6.5459640102738526,0.0,0.9576411828818536,0.9680316019457804,-1.0850012770606463,True,LT-A,76-200,76-200,8.359244634804895,8.359244634804895,0.0,1416.903091040053,1400.210882813855,8.5,middle,31288.997459703784,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0248-2026-06-14
KLNC0249,Kalyanpur,2026-06-14,2026-07-13,30,178.7472748378107,1564.1117479274606,152.1010689662122,1326.294360523444,237.8173874040167,15.20462893518565,26.64620587159848,42.982261425286666,392.13914150644257,-111.33949267713922,False,0.85,30,2,775,0.4147133851828838,26.64620587159846,1.3692822231165809,1.3692822231165809,0.0,True,LT-A,76-200,76-200,8.750408918662863,8.719822743770903,0.0,1467.129413327823,1196.4781991161658,8.5,middle,34646.573052841886,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0249-2026-06-14
KLNC0250,Kalyanpur,2026-06-14,2026-07-13,30,94.89104219040178,686.2525515493359,94.89104219040178,686.2525515493359,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.2764818628870274,0.2764818628870274,0.0,False,LT-A,76-200,76-200,7.2320056320210835,7.2320056320210835,0.0,759.410583304151,759.410583304151,8.5,lower-middle,22046.207957978782,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0250-2026-06-14
KLNC0251,Kalyanpur,2026-06-14,2026-07-13,30,298.6742641047004,2633.7868235204123,281.3734407682165,2468.4774565403086,165.30936698010373,6.27649001444792,17.300823336483916,44.88990130949042,400.0012789077874,-189.8020106181933,False,0.8842312245832925,30,175,507,43.19082616850904,17.30082333648383,1.1737628904878057,1.0957425863231345,6.647024266736397,True,LT-A,201-300,201-300,8.818258350498981,8.772958278509789,0.0,2640.484578161608,2319.35013804347,9.1,middle,38889.789221679945,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0251-2026-06-14
KLNC0252,Kalyanpur,2026-06-14,2026-07-13,30,86.61790402035301,669.5507533816507,86.61790402035301,669.5507533816507,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.5700011608521393,0.5700011608521393,0.0,False,LT-A,76-200,76-200,7.729934832229642,7.729934832229642,0.0,685.4477215758072,685.4477215758072,8.5,lower-middle,13919.273404461564,3,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0252-2026-06-14
KLNC0253,Kalyanpur,2026-06-14,2026-07-13,30,157.91651467087587,1346.886213437567,139.93232081296472,1186.3772832557102,160.50893018185684,11.917037132052952,17.98419385791115,28.851050105104104,363.9962015555884,-174.63622126862742,False,0.85,30,30,780,14.258208356800507,17.984193857911183,1.427214916084355,0.8870451355550496,37.84782336855698,True,LT-A,76-200,76-200,8.529102964593037,8.478222017352493,0.0,1295.5740083296932,1083.6987633194994,8.5,upper-middle,115958.0448811267,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0253-2026-06-14
KLNC0254,Kalyanpur,2026-06-14,2026-07-13,30,142.14169168845086,1108.4188283194242,120.82043793518324,918.1266385715104,190.29218974791377,17.16789582476087,21.321253753267627,34.19088833117247,342.3433746873776,-117.86029660829138,False,0.85,30,0,904,0.0,21.321253753267637,0.3417874023548698,0.3417874023548698,0.0,True,LT-A,76-200,76-200,7.797985342322222,7.599100402732024,0.0,1138.4742490912104,932.1152251072676,8.5,middle,27874.53193059638,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0254-2026-06-14
KLNC0255,Kalyanpur,2026-06-14,2026-07-13,30,117.4875984608932,995.3147262634718,117.4875984608932,995.3147262634718,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.8669779394644956,0.8669779394644956,0.0,False,LT-A,76-200,76-200,8.471657769009306,8.471657769009306,0.0,962.4464328153508,962.4464328153508,8.5,middle,41324.95407879781,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0255-2026-06-14
KLNC0256,Kalyanpur,2026-06-14,2026-07-13,30,117.51262573655764,1008.5520046987772,117.51262573655764,1008.5520046987772,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.8663511728421129,0.8663511728421129,0.0,False,LT-A,76-200,76-200,8.582499100647881,8.582499100647881,0.0,955.600507943308,955.600507943308,8.5,middle,41280.64794778269,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0256-2026-06-14
KLNC0257,Kalyanpur,2026-06-14,2026-07-13,30,140.93427729664967,1097.1884248725985,140.93427729664967,1097.1884248725985,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.3816049172251653,0.3816049172251653,0.0,False,LT-A,76-200,76-200,7.78510697268592,7.78510697268592,0.0,1136.5432836924242,1136.5432836924242,8.5,lower-middle,23601.35058767828,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0257-2026-06-14
KLNC0258,Kalyanpur,2026-06-14,2026-07-13,30,242.0372422973417,2140.4641701511,242.03724229734175,2140.4641701511005,-4.547473508864641e-13,-2.124526806979266e-14,-5.684341886080803e-14,0.0,8.799402652843101,-8.799402652843556,False,0.9852772251037064,30,30,0,8.908649587158651,0.0,1.7343676883554549,1.226105823055457,29.3053121729878,True,LT-A,201-300,201-300,8.843532300378588,8.843532300378588,0.0,2111.2746681694807,2086.954054796538,9.1,middle,50843.23767893313,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0258-2026-06-14
KLNC0259,Kalyanpur,2026-06-14,2026-07-13,30,60.09352342481335,411.9968735036138,60.09352342481335,411.9968735036138,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.2203507200749938,0.2203507200749938,0.0,False,LT-A,1-75,1-75,6.85592806051867,6.85592806051867,0.0,353.72558706484864,353.72558706484864,6.18,lower-middle,10303.846695106884,3,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0259-2026-06-14
KLNC0260,Kalyanpur,2026-06-14,2026-07-13,30,207.80477628572692,1825.447537410121,207.80477628572692,1825.447537410121,0.0,0.0,0.0,0.0,26.392850676071983,-26.392850676071983,False,0.9667306366747328,30,60,0,17.28383150743923,0.0,1.6409329233647671,1.6683675765511787,-1.6718936402443711,True,LT-A,201-300,201-300,8.784434939551973,8.784434939551973,0.0,1804.0317553454145,1756.846895330105,9.1,middle,54715.33699173671,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0260-2026-06-14
KLNC0261,Kalyanpur,2026-06-14,2026-07-13,30,134.3248591291122,1168.3120077273263,134.3248591291122,1168.3120077273263,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.7731894498853206,0.7731894498853206,0.0,False,LT-A,76-200,76-200,8.697660398097662,8.697660398097662,0.0,1065.30921786382,1065.30921786382,8.5,middle,52512.86197972091,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0261-2026-06-14
KLNC0262,Kalyanpur,2026-06-14,2026-07-13,30,141.85940594599458,1150.8726080680017,127.39965920486291,1021.8193684034017,129.05323966460014,11.213512143732832,14.459746741131651,34.112411978081326,294.2949652018468,-131.1293135591653,False,0.8980698766873701,30,0,435,0.0,14.459746741131642,0.7581725980423906,0.7581725980423906,0.0,True,LT-A,76-200,76-200,8.11276912090084,8.020581646613996,0.0,1136.4707696262612,977.6730864018898,8.5,middle,39137.39142938847,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0262-2026-06-14
KLNC0263,Kalyanpur,2026-06-14,2026-07-13,30,101.0023534634884,790.426144661634,87.82614967286733,672.8285258303409,117.59761883129306,14.877749126281026,13.176203790621074,24.283022488423708,263.8199687673797,-121.93932744766298,False,0.8695455765257575,30,0,674,0.0,13.176203790621042,1.0792367397457194,1.0792367397457194,0.0,True,LT-A,76-200,76-200,7.825819078041257,7.660913387828978,0.0,805.9019849994796,672.4473602988454,8.5,middle,49813.34619236553,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0263-2026-06-14
KLNC0264,Kalyanpur,2026-06-14,2026-07-13,30,255.79629786302172,2301.4921760811726,255.79629786302172,2301.4921760811726,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.039137489412958,1.039137489412958,0.0,False,LT-A,201-300,201-300,8.997363117872862,8.997363117872862,0.0,2236.723604116719,2236.723604116719,9.1,middle,34343.19410699662,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0264-2026-06-14
KLNC0265,Kalyanpur,2026-06-14,2026-07-13,30,75.83752611701682,533.6458805943752,75.83752611701682,533.6458805943752,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.5166752081035826,0.5166752081035826,0.0,False,LT-A,76-200,76-200,7.036699480030018,7.036699480030018,0.0,626.9311436894296,626.9311436894296,8.5,lower-middle,23410.71744920638,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0265-2026-06-14
KLNC0266,Kalyanpur,2026-06-14,2026-07-13,30,188.4094023990461,1652.996646411486,162.3386244467585,1420.3149531873196,232.68169322416637,14.07635603673476,26.07077795228756,45.36542620943972,509.2181782872203,-231.17105885361428,False,0.8548790516656051,30,14,508,3.178432997446546,26.07077795228757,0.8962687530344015,0.8962687530344015,0.0,True,LT-A,76-200,76-200,8.773429698112855,8.749088259357121,0.0,1538.7691505178834,1256.1294115076498,8.5,middle,34139.4870172221,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0266-2026-06-14
KLNC0267,Kalyanpur,2026-06-14,2026-07-13,30,61.80692827041264,443.21152754670766,61.80692827041264,443.21152754670766,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.6261551386186383,0.6261551386186383,0.0,False,LT-A,1-75,1-75,7.170903650276951,7.170903650276951,0.0,370.5204694921579,370.5204694921579,6.18,lower-middle,21709.964100182176,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0267-2026-06-14
KLNC0268,Kalyanpur,2026-06-14,2026-07-13,30,118.27618665699892,912.6270159137152,103.046762007642,776.7044009182048,135.92261499551046,14.893555924314356,15.229424649356927,28.43552289088249,266.3524113350812,-101.99427344868823,False,0.8528670552323091,30,28,750,5.432247473450976,15.229424649356927,0.6142801793536089,0.550389690394401,10.400870987964842,True,LT-A,76-200,76-200,7.716067297302496,7.537397447389993,0.0,970.0883424125196,804.2046617465211,8.5,middle,53745.89767752404,4,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0268-2026-06-14
KLNC0269,Kalyanpur,2026-06-14,2026-07-13,30,150.41208457589536,1311.652354839866,150.41208457589536,1311.652354839866,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.0587543259529557,1.0587543259529557,0.0,False,LT-A,76-200,76-200,8.720392105050767,8.720392105050767,0.0,1242.3146230679174,1242.3146230679174,8.5,middle,49094.21379523981,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0269-2026-06-14
KLNC0270,Kalyanpur,2026-06-14,2026-07-13,30,149.94000924193037,1256.503582484229,143.08806593432317,1195.3499884638345,61.153594020394166,4.866965353133941,6.8519433076072005,20.555829922821516,101.6757617038708,-19.96633776065512,False,0.9543021016055064,16,0,178,0.0,6.851943307607172,1.0271333369893678,1.024477138249851,0.2586031086579687,True,LT-A,76-200,76-200,8.380042050396582,8.353946086688286,0.0,1207.6710029046103,1125.1750080339982,8.5,middle,46210.556877362935,5,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0270-2026-06-14
KLNC0271,Kalyanpur,2026-06-14,2026-07-13,30,54.61056419807865,436.8570010813322,54.61056419807865,436.8570010813322,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,0.583871044888462,0.583871044888462,0.0,False,LT-A,1-75,1-75,7.999496205474144,7.999496205474144,0.0,356.64717321920443,356.64717321920443,6.18,lower-middle,22152.141614089494,3,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0271-2026-06-14
KLNC0272,Kalyanpur,2026-06-14,2026-07-13,30,155.16956306017175,1291.9142103120328,155.16956306017175,1291.9142103120328,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,1.1731850021695072,1.1731850021695072,0.0,False,LT-A,76-200,76-200,8.325822312273017,8.325822312273017,0.0,1217.0520772722966,1217.0520772722966,8.5,lower-middle,13047.461661552728,3,870.7040035261654,"(20),(21) + BERC slab bill",MB-KLNC0272-2026-06-14
KLNC0273,Kalyanpur,2026-06-14,2026-07-13,30,2084.111321297346,34363.82238988359,1771.4946231027438,29321.940281401054,5041.88210848254,14.672064275267658,312.6166981946021,501.6950903558255,8621.26856403062,-3077.691365192256,False,0.8500000000000001,30,0,568,0.0,312.61669819460184,6.9001083532683785,6.9001083532683785,0.0,True,LT-E,flat,flat,16.48847738540777,16.5520910416562,0.0,30471.563229205447,25168.924366602983,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0273-2026-06-14
KLNC0274,Kalyanpur,2026-06-14,2026-07-13,30,4586.405962560336,75174.4303641731,3898.445068176285,64078.99705954712,11095.43330462597,14.75958414433676,687.9608943840508,1105.7250979487983,16130.016802106366,-3928.8583995315967,False,0.85,30,0,416,0.0,687.9608943840504,12.898871659959148,12.898871659959148,0.0,True,LT-E,flat,flat,16.390705702424864,16.437065532264548,0.0,67276.93100689893,55230.15847364005,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0274-2026-06-14
KLNC0275,Kalyanpur,2026-06-14,2026-07-13,30,2301.7163716590853,37835.55664211773,2052.2913797493325,33812.83037259724,4022.726269520492,10.632131853037096,249.4249919097529,540.9470982070834,7329.159319261909,-2765.485951534334,False,0.8881202276126964,30,30,348,20.22627962899072,249.42499190975252,7.317649567246557,7.349754773006859,-0.438736584271594,True,LT-E,flat,flat,16.437975203194007,16.475648003124753,0.0,34089.22530085807,29387.3345463184,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0275-2026-06-14
KLNC0276,Kalyanpur,2026-06-14,2026-07-13,30,1738.9890029218786,28466.93963912406,1662.8001605581946,27238.16598948256,1228.7736496414982,4.316493677292626,76.18884236368399,121.90214778189464,1748.140088425701,-397.4642910023081,False,0.9503886549764348,30,30,630,25.21185263114706,76.18884236368413,4.586170409392359,4.384319882255499,4.401287111431253,True,LT-E,flat,flat,16.36982154073052,16.380901707598362,0.0,24988.73400230301,23663.985063083903,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0276-2026-06-14
KLNC0277,Kalyanpur,2026-06-14,2026-07-13,30,1527.997419861961,25186.9173875337,1305.4680307760486,21597.96340035611,3588.9539871775887,14.249278432754725,222.52938908591204,366.7193807668704,5478.49219799407,-1522.8188300496108,False,0.8500000000000001,30,28,836,16.675559733455202,222.5293890859119,4.638717211568293,4.695436802498413,-1.2227430201752685,True,LT-E,flat,flat,16.4836125114721,16.54423003182773,0.0,22561.060372454704,18748.3492732147,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0277-2026-06-14
KLNC0278,Kalyanpur,2026-06-14,2026-07-13,30,4854.65975546483,79349.62753613677,4126.460792145105,67605.23465571625,11744.39288042052,14.800816645386249,728.1989633197245,1170.045543596411,21796.687547378577,-8882.249123361646,False,0.85,30,0,933,0.0,728.1989633197247,11.758878812893975,10.779002862007728,8.33307296110394,True,LT-E,flat,flat,16.345044046972372,16.383345937614557,0.0,70975.03367818642,58983.67561940251,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0278-2026-06-14
KLNC0279,Kalyanpur,2026-06-14,2026-07-13,30,5954.385027439997,97416.74672255229,5061.227273323997,83011.89846416943,14404.848258382845,14.7868295164984,893.1577541160004,1434.526574492603,25379.562117382746,-9540.187284507298,False,0.8500000000000001,30,0,806,0.0,893.1577541159993,13.47221672678769,13.47221672678769,0.0,True,LT-E,flat,flat,16.36050511910467,16.401535434240788,0.0,86748.24109426586,71942.94979213242,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0279-2026-06-14
KLNC0280,Kalyanpur,2026-06-14,2026-07-13,30,4807.092417736902,78643.88651326075,4086.028555076367,67014.56853627165,11629.3179769891,14.787313410595738,721.0638626605346,1158.01633587074,20209.940461881943,-7422.606149022107,False,0.85,30,0,591,0.0,721.0638626605354,11.70813425443978,11.688346076473904,0.1690122229199163,True,LT-E,flat,flat,16.359969744514494,16.40090558178176,0.0,70624.27509805986,58366.017723915415,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0280-2026-06-14
KLNC0281,Kalyanpur,2026-06-14,2026-07-13,30,757.5065025302866,12486.389872808462,672.2750749327872,11111.777408515993,1374.6124642924697,11.008886301764091,85.23142759749942,136.37028415599838,2395.7234679029525,-884.7407194544844,False,0.8654254062259741,30,60,600,41.77425565424373,85.23142759749898,2.6689107779100163,2.45111436156001,8.160498213453184,True,LT-E,flat,flat,16.48354150241665,16.52861726225225,0.0,11132.672034833338,9527.380120922444,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0281-2026-06-14
KLNC0282,Kalyanpur,2026-06-14,2026-07-13,30,3156.068351863846,51992.54537886011,2682.658099084269,44357.38482203109,7635.160556829018,14.685106299745488,473.4102527795772,760.325617012952,12284.752545511348,-3889.2663716693783,False,0.8500000000000001,30,0,390,0.0,473.4102527795768,10.440329176408994,10.440329176408994,0.0,True,LT-E,flat,flat,16.4738337647711,16.534863252671883,0.0,46447.151966451296,38111.01327840024,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0282-2026-06-14
KLNC0283,Kalyanpur,2026-06-14,2026-07-13,30,2285.1949592129868,37729.74930218705,1942.4157153310389,32201.40565685899,5528.343645328056,14.652479138014304,342.7792438819479,550.6228175283329,9733.437212877132,-3654.4707500207433,False,0.85,30,0,386,0.0,342.7792438819481,6.963040065704982,6.963040065704982,0.0,True,LT-E,flat,flat,16.5105165973152,16.578019526253176,0.0,33646.28299319738,27637.28339695376,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0283-2026-06-14
KLNC0284,Kalyanpur,2026-06-14,2026-07-13,30,6209.54912303144,101758.83325625106,5286.798449469915,86876.71039305079,14882.122863200277,14.624895340263803,922.7506735615252,1495.6836810771174,26708.58233927157,-10330.77579499418,False,0.85,30,28,431,21.70423723297609,922.7506735615258,19.017476750845866,19.017476750845866,0.0,True,LT-E,flat,flat,16.387475360944308,16.432763840611617,0.0,91319.07665253388,75112.72642604915,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0284-2026-06-14
KLNC0285,Kalyanpur,2026-06-14,2026-07-13,30,4954.889674240111,81263.8106661445,4223.468723520152,69467.45357293301,11796.357093211496,14.516125931719325,731.4209507199594,1193.9309069247615,18805.550812738187,-5815.26281260193,False,0.8523840087656176,30,0,432,0.0,731.4209507199603,16.008719953596795,15.924656271592738,0.5251118281019715,True,LT-E,flat,flat,16.40073059318061,16.447962118453592,0.0,74101.00739833496,61049.5270649016,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0285-2026-06-14
KLNC0286,Kalyanpur,2026-06-14,2026-07-13,30,4992.315486129719,81645.33916030011,4243.468163210261,69567.92953625509,12077.409624045016,14.792527960882834,748.8473229194578,1202.6371247754887,18348.47014307031,-5068.423394249805,False,0.85,30,0,989,0.0,748.847322919458,12.114942755033052,12.054443785051925,0.4993747903265605,True,LT-E,flat,flat,16.354202651482563,16.394120766450072,0.0,72872.63221429187,60584.06608728968,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0286-2026-06-14
KLNC0287,Kalyanpur,2026-06-14,2026-07-13,30,1399.8308813204508,23535.647453936228,1189.8562491223831,20149.176585845795,3386.470868090433,14.388687945459775,209.97463219806764,337.0030678067648,5580.819724641192,-1857.345788743994,False,0.85,30,0,579,0.0,209.97463219806764,7.0648012494630965,6.711141269596398,5.005943796275592,True,LT-E,flat,flat,16.813207772452635,16.93412679112075,0.0,20348.55291581774,16853.973535863657,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0287-2026-06-14
KLNC0288,Kalyanpur,2026-06-14,2026-07-13,30,2801.763358079371,45876.68943910409,2389.019169802612,39219.951170576525,6656.738268527566,14.510066767924924,412.7441882767589,674.8806609892406,11087.912507523784,-3756.2935780069774,False,0.85,30,28,732,18.80078858786536,412.7441882767596,6.902005892059707,6.902005892059707,0.0,True,LT-E,flat,flat,16.374219937886867,16.416758670805056,0.0,40880.71810547012,33855.87483268736,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0288-2026-06-14
KLNC0289,Kalyanpur,2026-06-14,2026-07-13,30,4879.0786119023205,80225.40485276062,4764.886148090204,78383.70879639882,1841.696056361805,2.295651931881065,114.19246381211632,342.5773914363457,3691.124940172701,-1506.8514923745502,False,0.9765954859727928,16,0,96,0.0,114.19246381211524,15.715155173914363,15.715155173914363,0.0,True,LT-E,flat,flat,16.442736679227487,16.450279473690152,0.0,70831.445597138,68384.07271271673,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0289-2026-06-14
KLNC0290,Kalyanpur,2026-06-14,2026-07-13,30,2444.571891516142,40290.73046637233,2077.8861077887204,34376.82214641648,5913.908319955852,14.67808662563651,366.6857837274215,588.0997834065196,8998.048296935658,-2496.040193573287,False,0.85,30,0,886,0.0,366.68578372742127,7.217397939482603,6.800383910645424,5.777899907055334,True,LT-E,flat,flat,16.48171224016804,16.544132047256518,0.0,35986.325111105245,29949.64174920412,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0290-2026-06-14
KLNC0291,Kalyanpur,2026-06-14,2026-07-13,30,3529.0716594389955,58112.29272343212,3014.5993268538027,49814.88294349813,8297.409779933987,14.278235104959633,514.4723325851928,826.8642443673062,15628.16230969486,-6503.888285393567,False,0.85,30,58,685,37.22104082663925,514.4723325851938,11.214896045258552,11.169229648379622,0.4071941165984973,True,LT-E,flat,flat,16.466736391708757,16.524545235498216,0.0,51997.28589918106,43144.52153499848,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0291-2026-06-14
KLNC0292,Kalyanpur,2026-06-14,2026-07-13,30,3696.860729720855,60804.21984893794,3142.3316202627284,51860.77437159728,8943.445477340669,14.708593415982923,554.5291094581262,891.3123314790864,11609.077373356278,-1774.319564536523,False,0.8499999999999999,30,0,456,0.0,554.5291094581285,11.944967752306844,11.944967752306844,0.0,True,LT-E,flat,flat,16.447527860626007,16.50391513014824,0.0,55096.23677956676,45339.16679983343,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0292-2026-06-14
KLNC0293,Kalyanpur,2026-06-14,2026-07-13,30,6547.081808708156,107089.16041084514,5565.019537401933,91250.46009921836,15838.700311626772,14.79019935431556,982.062271306223,1577.7002520511733,29234.51559928842,-11818.115035610474,False,0.85,30,0,599,0.0,982.0622713062238,14.813859378662505,14.813859378662505,0.0,True,LT-E,flat,flat,16.356777498702975,16.397149998474088,0.0,95508.75281236452,78687.6890821444,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0293-2026-06-14
KLNC0294,Kalyanpur,2026-06-14,2026-07-13,30,7470.560717416087,122195.65325048663,6349.9766098036725,104122.87276291364,18072.78048757302,14.790035493755212,1120.5841076124143,1800.574745765016,33197.06894065425,-13323.713707316212,False,0.85,30,0,474,0.0,1120.5841076124132,20.07598842983705,20.07598842983705,0.0,True,LT-E,flat,flat,16.35695871738415,16.397363196922527,0.0,110271.01166265486,90500.69398333176,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0294-2026-06-14
KLNC0295,Kalyanpur,2026-06-14,2026-07-13,30,5160.037037084331,84633.85233409608,4386.568949104083,72159.35901115065,12474.493322945433,14.73936607978305,773.4680879802481,1243.4708988567525,16136.33007031088,-2418.3658485086944,False,0.8500000000000001,30,2,577,1.3436689560022506,773.4680879802484,14.458334013363546,14.458334013363546,0.0,True,LT-E,flat,flat,16.401791639448827,16.450068344620128,0.0,75939.8032161735,62748.71827485308,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0295-2026-06-14
KLNC0296,Kalyanpur,2026-06-14,2026-07-13,30,5307.114067888735,87015.36068690952,4529.842718079287,74479.52835718273,12535.832329726793,14.406459078911416,777.2713498094481,1278.8841905710894,17404.37501120261,-3589.6584909047288,False,0.8526712001299335,30,16,547,11.548491465363313,777.2713498094486,15.883125802382018,15.883125802382018,0.0,True,LT-E,flat,flat,16.395984630028085,16.441967854628523,0.0,78663.64589154991,65007.48968600754,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0296-2026-06-14
KLNC0297,Kalyanpur,2026-06-14,2026-07-13,30,2932.874608303503,48336.17668271889,2559.302291680032,42311.20236021555,6024.974322503338,12.464730841356308,373.5723166234711,706.3239728033992,9699.768672723309,-2968.470377416571,False,0.8726258819365068,30,0,379,0.0,373.5723166234717,12.63232464861435,12.565743732580804,0.5270678033187605,True,LT-E,flat,flat,16.480819379686523,16.53231917845888,0.0,43453.64110723663,36714.259326562606,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0297-2026-06-14
KLNC0298,Kalyanpur,2026-06-14,2026-07-13,30,2967.211191301119,48833.25709330445,2733.792924844224,45068.68729188765,3764.569801416801,7.709028693752567,233.4182664568948,374.9495515384266,6635.495809957274,-2495.976457002046,False,0.906656284768944,30,150,900,108.88062503579872,233.41826645689483,9.924131797548078,9.28750586348337,6.414928248151619,True,LT-E,flat,flat,16.457627699864233,16.48577216010453,0.0,43463.228259192256,39158.19964430523,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0298-2026-06-14
KLNC0299,Kalyanpur,2026-06-14,2026-07-13,30,852.4904472715355,14249.815933595324,852.4904472715355,14249.815933595324,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0,0,0,0.0,0.0,3.699169593683191,3.699169593683191,0.0,False,LT-E,flat,flat,16.71551391479284,16.71551391479284,0.0,12406.61127143956,12406.61127143956,15.36,,0.0,0,46.81015929066935,"(20),(21) + BERC slab bill",MB-KLNC0299-2026-06-14
